hum,windspeed,Predicted Y
1.0,0.0896,0.12152237841607083
1.0,0.0,0.12152237841607083
0.93,0.0896,0.13439962445798861
1.0,0.0896,0.12152237841607083
1.0,0.0896,0.12152237841607083
1.0,0.1343,0.12152237841607083
1.0,0.1343,0.12152237841607083
1.0,0.1642,0.12152237841607083
1.0,0.1642,0.12152237841607083
1.0,0.0,0.12152237841607083
1.0,0.0,0.12152237841607083
1.0,0.1343,0.12152237841607083
1.0,0.2836,0.12152237841607083
0.93,0.4478,0.13439962445798861
0.93,0.4478,0.13439962445798861
0.87,0.2537,0.14543726392248957
1.0,0.194,0.12152237841607083
0.93,0.1343,0.13439962445798861
0.93,0.2239,0.13439962445798861
0.7,0.194,0.17671057573857565
0.65,0.4179,0.18590860862565978
0.6,0.3284,0.19510664151274393
0.6,0.0896,0.19510664151274393
0.6,0.3582,0.19510664151274393
0.6,0.2239,0.19510664151274393
0.6,0.2239,0.19510664151274393
0.65,0.1642,0.18590860862565978
0.65,0.1045,0.18590860862565978
0.56,0.1045,0.2024650678224112
0.52,0.2537,0.20982349413207851
0.49,0.2537,0.215342313864329
0.46,0.0,0.2208611335965795
0.46,0.0,0.2208611335965795
0.46,0.0896,0.2208611335965795
0.46,0.0896,0.2208611335965795
0.49,0.1045,0.215342313864329
0.46,0.0,0.2208611335965795
0.56,0.1642,0.2024650678224112
0.61,0.1343,0.1932670349353271
0.61,0.1045,0.1932670349353271
0.6,0.0,0.19510664151274393
0.6,0.0,0.19510664151274393
0.65,0.0,0.18590860862565978
0.65,0.0,0.18590860862565978
0.75,0.0,0.1675125428514915
0.8,0.0,0.15831450996440735
0.86,0.0,0.1472768704999064
0.86,0.0,0.1472768704999064
0.86,0.0,0.1472768704999064
0.93,0.0,0.13439962445798861
0.86,0.0,0.1472768704999064
1.0,0.0,0.12152237841607083
0.8,0.0,0.15831450996440735
0.75,0.1045,0.1675125428514915
0.65,0.0896,0.18590860862565978
0.62,0.0,0.19142742835791027
0.57,0.0896,0.2006254612449944
0.57,0.0896,0.2006254612449944
0.54,0.0896,0.20614428097724485
0.57,0.1343,0.2006254612449944
0.7,0.1642,0.17671057573857565
0.66,0.1343,0.18406900204824295
0.7,0.0,0.17671057573857565
0.7,0.1045,0.17671057573857565
0.7,0.0,0.17671057573857565
0.81,0.0896,0.15647490338699052
0.81,0.0,0.15647490338699052
0.87,0.0,0.14543726392248957
0.87,0.0,0.14543726392248957
0.93,0.1045,0.13439962445798861
0.93,0.1642,0.13439962445798861
0.93,0.1642,0.13439962445798861
0.81,0.3284,0.15647490338699052
0.7,0.3284,0.17671057573857565
0.65,0.4179,0.18590860862565978
0.56,0.4925,0.2024650678224112
0.52,0.4925,0.20982349413207851
0.47,0.5522,0.21902152701916267
0.47,0.4627,0.21902152701916267
0.38,0.4925,0.23557798621591408
0.32,0.4478,0.24661562568041506
0.37,0.4179,0.2374175927933309
0.35,0.3881,0.24109680594816457
0.35,0.5224,0.24109680594816457
0.32,0.5821,0.24661562568041506
0.32,0.3881,0.24661562568041506
0.4,0.4627,0.23189877306108042
0.4,0.3284,0.23189877306108042
0.33,0.4627,0.24477601910299823
0.33,0.3582,0.24477601910299823
0.33,0.3284,0.24477601910299823
0.36,0.3582,0.23925719937074774
0.36,0.2239,0.23925719937074774
0.38,0.2836,0.23557798621591408
0.45,0.1343,0.22270074017399633
0.45,0.1045,0.22270074017399633
0.45,0.0,0.22270074017399633
0.49,0.1045,0.215342313864329
0.42,0.0,0.2282195599062468
0.39,0.1642,0.23373837963849725
0.36,0.0,0.23925719937074774
0.43,0.1642,0.22637995332882996
0.4,0.2239,0.23189877306108042
0.4,0.2537,0.23189877306108042
0.34,0.2985,0.2429364125255814
0.34,0.2836,0.2429364125255814
0.37,0.2537,0.2374175927933309
0.34,0.2537,0.2429364125255814
0.47,0.2985,0.21902152701916267
0.86,0.2537,0.1472768704999064
0.86,0.1642,0.1472768704999064
0.86,0.1642,0.1472768704999064
0.8,0.1642,0.15831450996440735
0.8,0.194,0.15831450996440735
0.86,0.194,0.1472768704999064
0.8,0.1343,0.15831450996440735
0.8,0.1343,0.15831450996440735
0.59,0.2239,0.19694624809016076
0.5,0.2239,0.21350270728691217
0.54,0.2836,0.20614428097724485
0.5,0.4179,0.21350270728691217
0.49,0.3284,0.215342313864329
0.42,0.3582,0.2282195599062468
0.42,0.2985,0.2282195599062468
0.39,0.3582,0.23373837963849725
0.34,0.3881,0.2429364125255814
0.29,0.2985,0.25213444541266555
0.27,0.2836,0.25581365856749916
0.25,0.2537,0.2594928717223328
0.27,0.2985,0.25581365856749916
0.26,0.194,0.25765326514491604
0.28,0.1343,0.2539740519900824
0.28,0.1045,0.2539740519900824
0.31,0.0896,0.2484552322578319
0.39,0.0,0.23373837963849725
0.39,0.0,0.23373837963849725
0.42,0.1045,0.2282195599062468
0.49,0.1045,0.215342313864329
0.54,0.0896,0.20614428097724485
0.54,0.0896,0.20614428097724485
0.63,0.0896,0.18958782178049344
0.68,0.0,0.1803897888934093
0.73,0.0,0.17119175600632516
0.74,0.1642,0.16935214942890833
0.74,0.2239,0.16935214942890833
0.69,0.194,0.17855018231599248
0.47,0.1343,0.21902152701916267
0.47,0.1343,0.21902152701916267
0.35,0.194,0.24109680594816457
0.26,0.2537,0.25765326514491604
0.21,0.1642,0.26685129803200014
0.28,0.194,0.2539740519900824
0.24,0.0,0.2613324782997497
0.28,0.0,0.2539740519900824
0.33,0.0,0.24477601910299823
0.55,0.1343,0.20430467439982802
0.59,0.1343,0.19694624809016076
0.64,0.0896,0.1877482152030766
0.69,0.0,0.17855018231599248
0.69,0.0896,0.17855018231599248
0.86,0.0,0.1472768704999064
0.8,0.0,0.15831450996440735
0.8,0.0,0.15831450996440735
0.74,0.0896,0.16935214942890833
0.74,0.0896,0.16935214942890833
0.93,0.194,0.13439962445798861
0.8,0.1045,0.15831450996440735
0.86,0.1343,0.1472768704999064
0.64,0.1343,0.1877482152030766
0.41,0.2537,0.23005916648366362
0.28,0.3284,0.2539740519900824
0.39,0.4627,0.23373837963849725
0.39,0.4179,0.23373837963849725
0.31,0.2836,0.2484552322578319
0.29,0.4179,0.25213444541266555
0.29,0.4179,0.25213444541266555
0.31,0.5224,0.2484552322578319
0.38,0.3284,0.23557798621591408
0.38,0.1642,0.23557798621591408
0.41,0.2239,0.23005916648366362
0.41,0.0,0.23005916648366362
0.44,0.0896,0.22454034675141316
0.51,0.1343,0.21166310070949534
0.64,0.1045,0.1877482152030766
0.59,0.0896,0.19694624809016076
0.75,0.0896,0.1675125428514915
0.69,0.1045,0.17855018231599248
0.69,0.1642,0.17855018231599248
0.69,0.1343,0.17855018231599248
0.55,0.0,0.20430467439982802
0.64,0.194,0.1877482152030766
0.6,0.2239,0.19510664151274393
0.45,0.3284,0.22270074017399633
0.39,0.4478,0.23373837963849725
0.32,0.4627,0.24661562568041506
0.29,0.3582,0.25213444541266555
0.3,0.4179,0.2502948388352487
0.3,0.2985,0.2502948388352487
0.28,0.3284,0.2539740519900824
0.28,0.3284,0.2539740519900824
0.32,0.2985,0.24661562568041506
0.35,0.2836,0.24109680594816457
0.35,0.3284,0.24109680594816457
0.35,0.3582,0.24109680594816457
0.35,0.2985,0.24109680594816457
0.35,0.3582,0.24109680594816457
0.37,0.3582,0.2374175927933309
0.37,0.3582,0.2374175927933309
0.4,0.2985,0.23189877306108042
0.46,0.2239,0.2208611335965795
0.53,0.2836,0.20798388755466168
0.53,0.2836,0.20798388755466168
0.46,0.2985,0.2208611335965795
0.46,0.2985,0.2208611335965795
0.4,0.4627,0.23189877306108042
0.37,0.3881,0.2374175927933309
0.33,0.2239,0.24477601910299823
0.23,0.2537,0.2631720848771665
0.22,0.4478,0.2650116914545833
0.19,0.3881,0.2705305111868338
0.15,0.4925,0.2778889374965011
0.21,0.6567,0.26685129803200014
0.27,0.4627,0.25581365856749916
0.33,0.6119,0.24477601910299823
0.4,0.6119,0.23189877306108042
0.43,0.4925,0.22637995332882996
0.46,0.4627,0.2208611335965795
0.5,0.5224,0.21350270728691217
0.46,0.6567,0.2208611335965795
0.49,0.4925,0.215342313864329
0.49,0.4179,0.215342313864329
0.42,0.7761,0.2282195599062468
0.41,0.6866,0.23005916648366362
0.37,0.5224,0.2374175927933309
0.32,0.4627,0.24661562568041506
0.32,0.3284,0.24661562568041506
0.32,0.3582,0.24661562568041506
0.32,0.3582,0.24661562568041506
0.29,0.4478,0.25213444541266555
0.27,0.2836,0.25581365856749916
0.25,0.2537,0.2594928717223328
0.24,0.2537,0.2613324782997497
0.21,0.2239,0.26685129803200014
0.19,0.2239,0.2705305111868338
0.19,0.1642,0.2705305111868338
0.19,0.2537,0.2705305111868338
0.22,0.2239,0.2650116914545833
0.22,0.1343,0.2650116914545833
0.26,0.1343,0.25765326514491604
0.33,0.1045,0.24477601910299823
0.52,0.0,0.20982349413207851
0.44,0.0,0.22454034675141316
0.44,0.0896,0.22454034675141316
0.41,0.0896,0.23005916648366362
0.44,0.0896,0.22454034675141316
0.47,0.194,0.21902152701916267
0.51,0.194,0.21166310070949534
0.47,0.194,0.21902152701916267
0.55,0.2239,0.20430467439982802
0.55,0.2239,0.20430467439982802
0.55,0.1642,0.20430467439982802
0.52,0.2836,0.20982349413207851
0.41,0.3881,0.23005916648366362
0.34,0.2985,0.2429364125255814
0.32,0.3284,0.24661562568041506
0.3,0.3582,0.2502948388352487
0.28,0.4179,0.2539740519900824
0.28,0.4179,0.2539740519900824
0.31,0.3881,0.2484552322578319
0.28,0.2836,0.2539740519900824
0.4,0.2239,0.23189877306108042
0.53,0.2239,0.20798388755466168
0.43,0.194,0.22637995332882996
0.46,0.194,0.2208611335965795
0.53,0.194,0.20798388755466168
0.4,0.2239,0.23189877306108042
0.53,0.194,0.20798388755466168
0.53,0.2239,0.20798388755466168
0.53,0.2239,0.20798388755466168
0.53,0.194,0.20798388755466168
0.57,0.194,0.2006254612449944
0.66,0.0896,0.18406900204824295
0.7,0.1343,0.17671057573857565
0.57,0.1045,0.2006254612449944
0.57,0.0896,0.2006254612449944
0.57,0.194,0.2006254612449944
0.54,0.194,0.20614428097724485
0.44,0.2537,0.22454034675141316
0.41,0.2239,0.23005916648366362
0.34,0.2239,0.2429364125255814
0.31,0.2239,0.2484552322578319
0.28,0.2537,0.2539740519900824
0.35,0.2985,0.24109680594816457
0.32,0.2985,0.24661562568041506
0.42,0.2836,0.2282195599062468
0.55,0.3284,0.20430467439982802
0.59,0.3284,0.19694624809016076
0.55,0.3881,0.20430467439982802
0.59,0.2836,0.19694624809016076
0.67,0.2985,0.18222939547082612
0.72,0.2836,0.173031362583742
0.72,0.2239,0.173031362583742
0.72,0.2836,0.173031362583742
0.67,0.2537,0.18222939547082612
0.67,0.2537,0.18222939547082612
0.67,0.1045,0.18222939547082612
0.72,0.1642,0.173031362583742
0.77,0.2239,0.16383332969665784
0.77,0.194,0.16383332969665784
0.77,0.194,0.16383332969665784
0.72,0.2239,0.173031362583742
0.72,0.1642,0.173031362583742
0.59,0.194,0.19694624809016076
0.43,0.194,0.22637995332882996
0.36,0.2985,0.23925719937074774
0.36,0.3284,0.23925719937074774
0.36,0.2836,0.23925719937074774
0.34,0.3582,0.2429364125255814
0.33,0.3284,0.24477601910299823
0.29,0.5821,0.25213444541266555
0.31,0.194,0.2484552322578319
0.21,0.4925,0.26685129803200014
0.1,0.2537,0.28708697038358527
0.08,0.2836,0.2907661835384189
0.12,0.4925,0.2834077572287516
0.14,0.4179,0.27972854407391795
0.13,0.3881,0.2815681506513348
0.14,0.2985,0.27972854407391795
0.15,0.3284,0.2778889374965011
0.15,0.3284,0.2778889374965011
0.17,0.4179,0.27420972434166746
0.17,0.5224,0.27420972434166746
0.17,0.5821,0.27420972434166746
0.16,0.6567,0.2760493309190843
0.16,0.5821,0.2760493309190843
0.16,0.5821,0.2760493309190843
0.18,0.4925,0.27237011776425063
0.16,0.6119,0.2760493309190843
0.15,0.6567,0.2778889374965011
0.16,0.7463,0.2760493309190843
0.16,0.6418,0.2760493309190843
0.19,0.6119,0.2705305111868338
0.25,0.4478,0.2594928717223328
0.29,0.3582,0.25213444541266555
0.28,0.5224,0.2539740519900824
0.26,0.5522,0.25765326514491604
0.28,0.4925,0.2539740519900824
0.33,0.4478,0.24477601910299823
0.35,0.4478,0.24109680594816457
0.41,0.4627,0.23005916648366362
0.41,0.5522,0.23005916648366362
0.44,0.5522,0.22454034675141316
0.44,0.5522,0.22454034675141316
0.47,0.2985,0.21902152701916267
0.51,0.2537,0.21166310070949534
0.51,0.1045,0.21166310070949534
0.47,0.2836,0.21902152701916267
0.41,0.194,0.23005916648366362
0.33,0.1642,0.24477601910299823
0.33,0.1045,0.24477601910299823
0.29,0.0,0.25213444541266555
0.27,0.1642,0.25581365856749916
0.27,0.0896,0.25581365856749916
0.29,0.0896,0.25213444541266555
0.33,0.1642,0.24477601910299823
0.36,0.1343,0.23925719937074774
0.36,0.1343,0.23925719937074774
0.42,0.0,0.2282195599062468
0.53,0.0,0.20798388755466168
0.57,0.2239,0.2006254612449944
0.61,0.1642,0.1932670349353271
0.42,0.3284,0.2282195599062468
0.42,0.3284,0.2282195599062468
0.42,0.3284,0.2282195599062468
0.42,0.2985,0.2282195599062468
0.45,0.1642,0.22270074017399633
0.36,0.0,0.23925719937074774
0.26,0.2985,0.25765326514491604
0.26,0.2836,0.25765326514491604
0.57,0.2985,0.2006254612449944
0.57,0.2836,0.2006254612449944
0.57,0.2537,0.2006254612449944
0.57,0.1045,0.2006254612449944
0.66,0.194,0.18406900204824295
0.81,0.3284,0.15647490338699052
0.76,0.2537,0.16567293627407467
0.7,0.4478,0.17671057573857565
0.75,0.4179,0.1675125428514915
0.75,0.3881,0.1675125428514915
0.87,0.3582,0.14543726392248957
0.87,0.3582,0.14543726392248957
0.81,0.3881,0.15647490338699052
0.75,0.4478,0.1675125428514915
0.75,0.4179,0.1675125428514915
0.75,0.4179,0.1675125428514915
0.8,0.2836,0.15831450996440735
0.8,0.2836,0.15831450996440735
0.8,0.2537,0.15831450996440735
0.74,0.2537,0.16935214942890833
0.69,0.0,0.17855018231599248
0.64,0.0,0.1877482152030766
0.59,0.1045,0.19694624809016076
0.55,0.1642,0.20430467439982802
0.55,0.194,0.20430467439982802
0.48,0.194,0.21718192044174583
0.51,0.1642,0.21166310070949534
0.51,0.2239,0.21166310070949534
0.47,0.1343,0.21902152701916267
0.47,0.2836,0.21902152701916267
0.47,0.2239,0.21902152701916267
0.47,0.2537,0.21902152701916267
0.43,0.2537,0.22637995332882996
0.43,0.2537,0.22637995332882996
0.5,0.194,0.21350270728691217
0.46,0.1642,0.2208611335965795
0.5,0.1343,0.21350270728691217
0.5,0.1642,0.21350270728691217
0.5,0.1045,0.21350270728691217
0.5,0.1045,0.21350270728691217
0.54,0.1343,0.20614428097724485
0.54,0.1642,0.20614428097724485
0.51,0.0896,0.21166310070949534
0.4,0.0,0.23189877306108042
0.41,0.1045,0.23005916648366362
0.35,0.0896,0.24109680594816457
0.28,0.0896,0.2539740519900824
0.29,0.1045,0.25213444541266555
0.25,0.0896,0.2594928717223328
0.25,0.0,0.2594928717223328
0.25,0.0896,0.2594928717223328
0.26,0.0896,0.25765326514491604
0.33,0.0,0.24477601910299823
0.6,0.1642,0.19510664151274393
0.48,0.0,0.21718192044174583
0.48,0.0,0.21718192044174583
0.55,0.0896,0.20430467439982802
0.55,0.0896,0.20430467439982802
0.6,0.0896,0.19510664151274393
0.64,0.0896,0.1877482152030766
0.64,0.1343,0.1877482152030766
0.69,0.1343,0.17855018231599248
0.69,0.194,0.17855018231599248
0.72,0.194,0.173031362583742
0.7,0.2239,0.17671057573857565
0.75,0.2985,0.1675125428514915
0.7,0.2836,0.17671057573857565
0.57,0.3881,0.2006254612449944
0.53,0.3582,0.20798388755466168
0.54,0.2985,0.20614428097724485
0.5,0.2985,0.21350270728691217
0.54,0.3881,0.20614428097724485
0.62,0.2836,0.19142742835791027
0.66,0.194,0.18406900204824295
0.87,0.3284,0.14543726392248957
0.93,0.2985,0.13439962445798861
0.93,0.3582,0.13439962445798861
0.87,0.3284,0.14543726392248957
0.87,0.2836,0.14543726392248957
0.93,0.2239,0.13439962445798861
0.93,0.0,0.13439962445798861
1.0,0.0,0.12152237841607083
1.0,0.0,0.12152237841607083
0.93,0.1045,0.13439962445798861
0.93,0.1045,0.13439962445798861
0.93,0.0896,0.13439962445798861
1.0,0.1343,0.12152237841607083
0.93,0.1343,0.13439962445798861
0.93,0.3582,0.13439962445798861
0.94,0.3284,0.1325600178805718
0.77,0.4478,0.16383332969665784
0.6,0.4627,0.19510664151274393
0.6,0.4627,0.19510664151274393
0.56,0.6119,0.2024650678224112
0.41,0.806,0.23005916648366362
0.49,0.4627,0.215342313864329
0.49,0.7463,0.215342313864329
0.49,0.4925,0.215342313864329
0.52,0.4478,0.20982349413207851
0.49,0.6119,0.215342313864329
0.48,0.3881,0.21718192044174583
0.48,0.4478,0.21718192044174583
0.48,0.3284,0.21718192044174583
0.52,0.194,0.20982349413207851
0.52,0.2985,0.20982349413207851
0.6,0.3582,0.19510664151274393
0.55,0.1343,0.20430467439982802
0.6,0.0896,0.19510664151274393
0.64,0.1045,0.1877482152030766
0.6,0.0,0.19510664151274393
0.6,0.0896,0.19510664151274393
0.6,0.0,0.19510664151274393
0.56,0.1642,0.2024650678224112
0.49,0.1343,0.215342313864329
0.45,0.0,0.22270074017399633
0.45,0.1642,0.22270074017399633
0.42,0.2537,0.2282195599062468
0.36,0.3284,0.23925719937074774
0.4,0.2836,0.23189877306108042
0.46,0.2836,0.2208611335965795
0.43,0.2239,0.22637995332882996
0.46,0.194,0.2208611335965795
0.49,0.2537,0.215342313864329
0.56,0.1642,0.2024650678224112
0.65,0.2537,0.18590860862565978
0.75,0.2239,0.1675125428514915
0.75,0.2836,0.1675125428514915
0.87,0.2836,0.14543726392248957
0.87,0.194,0.14543726392248957
0.87,0.1343,0.14543726392248957
0.87,0.0896,0.14543726392248957
0.87,0.1343,0.14543726392248957
0.87,0.0,0.14543726392248957
0.87,0.1343,0.14543726392248957
0.87,0.0,0.14543726392248957
0.87,0.0896,0.14543726392248957
0.81,0.1642,0.15647490338699052
0.62,0.1343,0.19142742835791027
0.54,0.0896,0.20614428097724485
0.47,0.0,0.21902152701916267
0.47,0.0896,0.21902152701916267
0.44,0.1343,0.22454034675141316
0.44,0.1642,0.22454034675141316
0.54,0.194,0.20614428097724485
0.54,0.194,0.20614428097724485
0.54,0.1343,0.20614428097724485
0.54,0.0896,0.20614428097724485
0.62,0.1642,0.19142742835791027
0.62,0.1045,0.19142742835791027
0.62,0.1642,0.19142742835791027
0.66,0.1045,0.18406900204824295
0.87,0.3582,0.14543726392248957
0.93,0.1642,0.13439962445798861
0.93,0.0,0.13439962445798861
0.96,0.1045,0.12888080472573815
0.93,0.1045,0.13439962445798861
0.93,0.2985,0.13439962445798861
0.82,0.2836,0.15463529680957372
0.72,0.4925,0.173031362583742
0.64,0.2985,0.1877482152030766
0.64,0.2985,0.1877482152030766
0.94,0.2239,0.1325600178805718
1.0,0.2985,0.12152237841607083
1.0,0.2985,0.12152237841607083
1.0,0.1343,0.12152237841607083
1.0,0.2985,0.12152237841607083
0.94,0.194,0.1325600178805718
0.88,0.6119,0.14359765734507277
0.88,0.6119,0.14359765734507277
0.87,0.3881,0.14543726392248957
0.93,0.4179,0.13439962445798861
0.81,0.3881,0.15647490338699052
0.7,0.4627,0.17671057573857565
0.7,0.3582,0.17671057573857565
0.65,0.3881,0.18590860862565978
0.69,0.2836,0.17855018231599248
0.69,0.2537,0.17855018231599248
0.64,0.2836,0.1877482152030766
0.59,0.2985,0.19694624809016076
0.59,0.3284,0.19694624809016076
0.59,0.3881,0.19694624809016076
0.55,0.4179,0.20430467439982802
0.52,0.2836,0.20982349413207851
0.45,0.2537,0.22270074017399633
0.39,0.1343,0.23373837963849725
0.39,0.0,0.23373837963849725
0.36,0.1343,0.23925719937074774
0.34,0.0,0.2429364125255814
0.34,0.0896,0.2429364125255814
0.34,0.0896,0.2429364125255814
0.39,0.194,0.23373837963849725
0.49,0.1343,0.215342313864329
0.61,0.0896,0.1932670349353271
0.56,0.0,0.2024650678224112
0.62,0.1045,0.19142742835791027
0.65,0.2239,0.18590860862565978
0.69,0.1642,0.17855018231599248
0.69,0.194,0.17855018231599248
0.69,0.194,0.17855018231599248
0.69,0.2836,0.17855018231599248
0.75,0.1343,0.1675125428514915
0.69,0.2239,0.17855018231599248
0.55,0.2537,0.20430467439982802
0.64,0.2537,0.1877482152030766
0.65,0.2836,0.18590860862565978
0.56,0.2985,0.2024650678224112
0.49,0.2836,0.215342313864329
0.53,0.3284,0.20798388755466168
0.43,0.194,0.22637995332882996
0.25,0.0,0.2594928717223328
0.23,0.2985,0.2631720848771665
0.19,0.4179,0.2705305111868338
0.19,0.3284,0.2705305111868338
0.23,0.2836,0.2631720848771665
0.23,0.4925,0.2631720848771665
0.28,0.5224,0.2539740519900824
0.29,0.4179,0.25213444541266555
0.29,0.4627,0.25213444541266555
0.26,0.5522,0.25765326514491604
0.3,0.5224,0.2502948388352487
0.3,0.4627,0.2502948388352487
0.3,0.4627,0.2502948388352487
0.27,0.4627,0.25581365856749916
0.27,0.4627,0.25581365856749916
0.31,0.4925,0.2484552322578319
0.33,0.2985,0.24477601910299823
0.33,0.2985,0.24477601910299823
0.42,0.4179,0.2282195599062468
0.39,0.2985,0.23373837963849725
0.37,0.2836,0.2374175927933309
0.29,0.194,0.25213444541266555
0.29,0.0896,0.25213444541266555
0.25,0.1343,0.2594928717223328
0.25,0.0896,0.2594928717223328
0.21,0.1045,0.26685129803200014
0.23,0.0,0.2631720848771665
0.23,0.0,0.2631720848771665
0.22,0.0,0.2650116914545833
0.35,0.3284,0.24109680594816457
0.4,0.2537,0.23189877306108042
0.4,0.0896,0.23189877306108042
0.4,0.1045,0.23189877306108042
0.4,0.0,0.23189877306108042
0.43,0.0896,0.22637995332882996
0.55,0.194,0.20430467439982802
0.64,0.194,0.1877482152030766
0.64,0.194,0.1877482152030766
0.74,0.2537,0.16935214942890833
0.74,0.194,0.16935214942890833
0.74,0.1343,0.16935214942890833
0.74,0.0896,0.16935214942890833
0.8,0.1343,0.15831450996440735
0.74,0.1343,0.16935214942890833
0.6,0.1343,0.19510664151274393
0.6,0.2537,0.19510664151274393
0.52,0.2239,0.20982349413207851
0.43,0.1642,0.22637995332882996
0.42,0.2239,0.2282195599062468
0.4,0.2836,0.23189877306108042
0.4,0.2985,0.23189877306108042
0.46,0.194,0.2208611335965795
0.5,0.2537,0.21350270728691217
0.53,0.2985,0.20798388755466168
0.61,0.2537,0.1932670349353271
0.7,0.194,0.17671057573857565
0.7,0.2239,0.17671057573857565
0.7,0.194,0.17671057573857565
0.75,0.1642,0.1675125428514915
0.81,0.1045,0.15647490338699052
0.81,0.1045,0.15647490338699052
0.87,0.194,0.14543726392248957
0.87,0.194,0.14543726392248957
0.93,0.1642,0.13439962445798861
1.0,0.1343,0.12152237841607083
1.0,0.2239,0.12152237841607083
1.0,0.2985,0.12152237841607083
1.0,0.2985,0.12152237841607083
0.93,0.2239,0.13439962445798861
0.93,0.194,0.13439962445798861
0.76,0.2239,0.16567293627407467
0.67,0.2537,0.18222939547082612
