hr,casual,Predicted Y
7,3,25.91070406203535
8,7,28.058504235488076
9,11,30.206304408940802
10,29,32.35410458239353
11,20,34.501904755846255
12,26,36.649704929298984
13,28,38.797505102751714
14,15,40.94530527620444
15,11,43.093105449657166
16,8,45.240905623109896
17,18,47.388705796562625
18,2,49.53650597001535
19,0,51.68430614346808
20,0,53.83210631692081
21,1,55.97990649037353
22,0,58.12770666382626
23,0,60.27550683727899
6,0,23.76290388858262
7,0,25.91070406203535
8,7,28.058504235488076
9,5,30.206304408940802
10,0,32.35410458239353
11,7,34.501904755846255
12,7,36.649704929298984
13,3,38.797505102751714
14,9,40.94530527620444
15,2,43.093105449657166
16,7,45.240905623109896
17,8,47.388705796562625
18,6,49.53650597001535
19,4,51.68430614346808
20,3,53.83210631692081
21,2,55.97990649037353
22,1,58.12770666382626
23,3,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
5,0,21.615103715129894
6,0,23.76290388858262
7,2,25.91070406203535
8,8,28.058504235488076
9,9,30.206304408940802
10,4,32.35410458239353
11,16,34.501904755846255
12,11,36.649704929298984
13,9,38.797505102751714
14,17,40.94530527620444
15,18,43.093105449657166
16,15,45.240905623109896
17,15,47.388705796562625
18,3,49.53650597001535
19,6,51.68430614346808
20,2,53.83210631692081
21,2,55.97990649037353
22,1,58.12770666382626
23,1,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
5,1,21.615103715129894
6,0,23.76290388858262
7,0,25.91070406203535
8,8,28.058504235488076
9,4,30.206304408940802
10,8,32.35410458239353
11,8,34.501904755846255
12,10,36.649704929298984
13,16,38.797505102751714
14,2,40.94530527620444
15,5,43.093105449657166
16,4,45.240905623109896
17,9,47.388705796562625
18,5,49.53650597001535
19,3,51.68430614346808
20,2,53.83210631692081
21,7,55.97990649037353
22,5,58.12770666382626
23,3,60.27550683727899
0,1,10.876102847866257
1,1,13.023903021318985
2,0,15.171703194771712
3,1,17.31950336822444
5,1,21.615103715129894
6,0,23.76290388858262
7,1,25.91070406203535
8,3,28.058504235488076
9,3,30.206304408940802
10,7,32.35410458239353
11,9,34.501904755846255
12,20,36.649704929298984
13,6,38.797505102751714
14,14,40.94530527620444
15,5,43.093105449657166
16,11,45.240905623109896
17,8,47.388705796562625
18,7,49.53650597001535
19,4,51.68430614346808
20,2,53.83210631692081
21,7,55.97990649037353
22,7,58.12770666382626
23,2,60.27550683727899
0,3,10.876102847866257
1,2,13.023903021318985
2,3,15.171703194771712
3,1,17.31950336822444
4,1,19.46730354167717
5,1,21.615103715129894
6,1,23.76290388858262
7,1,25.91070406203535
8,2,28.058504235488076
9,9,30.206304408940802
10,14,32.35410458239353
11,26,34.501904755846255
12,45,36.649704929298984
13,38,38.797505102751714
14,57,40.94530527620444
15,40,43.093105449657166
16,41,45.240905623109896
17,53,47.388705796562625
18,26,49.53650597001535
19,30,51.68430614346808
20,8,53.83210631692081
21,9,55.97990649037353
22,8,58.12770666382626
23,5,60.27550683727899
0,8,10.876102847866257
1,7,13.023903021318985
2,2,15.171703194771712
3,3,17.31950336822444
4,0,19.46730354167717
6,2,23.76290388858262
7,6,25.91070406203535
8,9,28.058504235488076
9,17,30.206304408940802
10,24,32.35410458239353
11,33,34.501904755846255
12,61,36.649704929298984
13,90,38.797505102751714
14,105,40.94530527620444
15,98,43.093105449657166
16,98,45.240905623109896
17,66,47.388705796562625
18,24,49.53650597001535
19,16,51.68430614346808
20,9,53.83210631692081
21,8,55.97990649037353
22,2,58.12770666382626
23,6,60.27550683727899
0,5,10.876102847866257
1,1,13.023903021318985
3,0,17.31950336822444
5,1,21.615103715129894
6,1,23.76290388858262
7,2,25.91070406203535
8,13,28.058504235488076
9,15,30.206304408940802
10,13,32.35410458239353
11,13,34.501904755846255
12,0,36.649704929298984
13,1,38.797505102751714
14,1,40.94530527620444
15,0,43.093105449657166
16,2,45.240905623109896
17,2,47.388705796562625
18,4,49.53650597001535
19,1,51.68430614346808
20,0,53.83210631692081
21,2,55.97990649037353
22,4,58.12770666382626
23,0,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,0,23.76290388858262
7,2,25.91070406203535
8,10,28.058504235488076
9,8,30.206304408940802
10,13,32.35410458239353
11,8,34.501904755846255
12,6,36.649704929298984
13,13,38.797505102751714
14,18,40.94530527620444
15,7,43.093105449657166
16,10,45.240905623109896
17,12,47.388705796562625
18,10,49.53650597001535
19,4,51.68430614346808
20,2,53.83210631692081
21,8,55.97990649037353
22,3,58.12770666382626
23,2,60.27550683727899
0,3,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,3,17.31950336822444
4,1,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,2,25.91070406203535
8,13,28.058504235488076
9,7,30.206304408940802
10,11,32.35410458239353
11,8,34.501904755846255
12,20,36.649704929298984
13,35,38.797505102751714
14,21,40.94530527620444
15,19,43.093105449657166
16,27,45.240905623109896
17,30,47.388705796562625
18,8,49.53650597001535
19,6,51.68430614346808
20,9,53.83210631692081
21,3,55.97990649037353
22,4,58.12770666382626
23,0,60.27550683727899
0,3,10.876102847866257
1,0,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,1,23.76290388858262
7,1,25.91070406203535
8,4,28.058504235488076
9,10,30.206304408940802
10,7,32.35410458239353
11,10,34.501904755846255
12,7,36.649704929298984
13,13,38.797505102751714
14,18,40.94530527620444
15,6,43.093105449657166
16,6,45.240905623109896
17,17,47.388705796562625
18,6,49.53650597001535
19,5,51.68430614346808
20,1,53.83210631692081
21,3,55.97990649037353
22,3,58.12770666382626
23,0,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,1,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,0,25.91070406203535
8,6,28.058504235488076
9,12,30.206304408940802
10,10,32.35410458239353
11,16,34.501904755846255
12,10,36.649704929298984
13,13,38.797505102751714
14,30,40.94530527620444
15,31,43.093105449657166
16,17,45.240905623109896
17,22,47.388705796562625
18,15,49.53650597001535
19,5,51.68430614346808
20,9,53.83210631692081
21,6,55.97990649037353
22,4,58.12770666382626
23,6,60.27550683727899
0,4,10.876102847866257
1,5,13.023903021318985
2,5,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,5,25.91070406203535
8,11,28.058504235488076
9,15,30.206304408940802
10,34,32.35410458239353
11,43,34.501904755846255
12,46,36.649704929298984
13,60,38.797505102751714
14,80,40.94530527620444
15,83,43.093105449657166
16,74,45.240905623109896
17,60,47.388705796562625
18,37,49.53650597001535
19,27,51.68430614346808
20,12,53.83210631692081
21,12,55.97990649037353
22,16,58.12770666382626
23,10,60.27550683727899
0,11,10.876102847866257
1,12,13.023903021318985
2,5,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
6,1,23.76290388858262
7,0,25.91070406203535
8,1,28.058504235488076
9,4,30.206304408940802
10,4,32.35410458239353
11,18,34.501904755846255
12,10,36.649704929298984
13,22,38.797505102751714
14,12,40.94530527620444
15,3,43.093105449657166
16,3,45.240905623109896
17,2,47.388705796562625
18,0,49.53650597001535
19,0,51.68430614346808
20,3,53.83210631692081
21,1,55.97990649037353
22,0,58.12770666382626
23,0,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
3,0,17.31950336822444
4,1,19.46730354167717
5,0,21.615103715129894
6,3,23.76290388858262
7,3,25.91070406203535
8,11,28.058504235488076
9,5,30.206304408940802
10,15,32.35410458239353
11,19,34.501904755846255
12,28,36.649704929298984
13,16,38.797505102751714
14,21,40.94530527620444
15,32,43.093105449657166
16,26,45.240905623109896
17,27,47.388705796562625
18,19,49.53650597001535
19,11,51.68430614346808
20,5,53.83210631692081
21,1,55.97990649037353
22,1,58.12770666382626
23,0,60.27550683727899
0,1,10.876102847866257
1,0,13.023903021318985
2,1,15.171703194771712
3,5,17.31950336822444
4,0,19.46730354167717
5,2,21.615103715129894
6,3,23.76290388858262
7,9,25.91070406203535
8,10,28.058504235488076
9,11,30.206304408940802
10,25,32.35410458239353
11,26,34.501904755846255
12,29,36.649704929298984
13,25,38.797505102751714
14,16,40.94530527620444
15,35,43.093105449657166
16,26,45.240905623109896
17,39,47.388705796562625
18,21,49.53650597001535
19,9,51.68430614346808
20,2,53.83210631692081
21,7,55.97990649037353
22,11,58.12770666382626
23,3,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,1,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,5,23.76290388858262
7,18,25.91070406203535
8,11,28.058504235488076
9,5,30.206304408940802
10,8,32.35410458239353
11,15,34.501904755846255
12,14,36.649704929298984
13,17,38.797505102751714
14,10,40.94530527620444
15,15,43.093105449657166
16,10,45.240905623109896
17,18,47.388705796562625
18,12,49.53650597001535
19,11,51.68430614346808
20,4,53.83210631692081
21,10,55.97990649037353
22,4,58.12770666382626
23,1,60.27550683727899
0,3,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
5,1,21.615103715129894
6,0,23.76290388858262
7,1,25.91070406203535
8,1,28.058504235488076
9,1,30.206304408940802
10,0,32.35410458239353
11,6,34.501904755846255
12,4,36.649704929298984
13,1,38.797505102751714
14,0,40.94530527620444
15,3,43.093105449657166
16,1,45.240905623109896
17,2,47.388705796562625
18,2,49.53650597001535
19,5,51.68430614346808
20,9,53.83210631692081
21,1,55.97990649037353
22,4,58.12770666382626
23,1,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,2,15.171703194771712
3,0,17.31950336822444
5,1,21.615103715129894
6,1,23.76290388858262
7,10,25.91070406203535
8,15,28.058504235488076
9,13,30.206304408940802
10,18,32.35410458239353
11,14,34.501904755846255
12,15,36.649704929298984
13,15,38.797505102751714
14,25,40.94530527620444
15,21,43.093105449657166
16,18,45.240905623109896
17,23,47.388705796562625
18,19,49.53650597001535
19,7,51.68430614346808
20,6,53.83210631692081
21,10,55.97990649037353
22,11,58.12770666382626
23,3,60.27550683727899
0,4,10.876102847866257
1,3,13.023903021318985
2,0,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,2,23.76290388858262
7,4,25.91070406203535
8,9,28.058504235488076
9,25,30.206304408940802
10,21,32.35410458239353
11,36,34.501904755846255
12,51,36.649704929298984
13,62,38.797505102751714
14,70,40.94530527620444
15,81,43.093105449657166
16,100,45.240905623109896
17,99,47.388705796562625
18,54,49.53650597001535
19,26,51.68430614346808
20,22,53.83210631692081
21,36,55.97990649037353
22,7,58.12770666382626
23,11,60.27550683727899
0,3,10.876102847866257
1,10,13.023903021318985
3,6,17.31950336822444
4,4,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,2,25.91070406203535
8,11,28.058504235488076
9,8,30.206304408940802
10,36,32.35410458239353
11,88,34.501904755846255
12,74,36.649704929298984
13,97,38.797505102751714
14,144,40.94530527620444
15,149,43.093105449657166
16,124,45.240905623109896
17,98,47.388705796562625
18,55,49.53650597001535
19,28,51.68430614346808
20,23,53.83210631692081
21,9,55.97990649037353
22,8,58.12770666382626
23,5,60.27550683727899
0,4,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
5,0,21.615103715129894
6,1,23.76290388858262
7,4,25.91070406203535
8,24,28.058504235488076
9,13,30.206304408940802
10,27,32.35410458239353
11,26,34.501904755846255
12,40,36.649704929298984
13,24,38.797505102751714
14,27,40.94530527620444
15,24,43.093105449657166
16,27,45.240905623109896
17,42,47.388705796562625
18,25,49.53650597001535
19,17,51.68430614346808
20,23,53.83210631692081
21,5,55.97990649037353
22,4,58.12770666382626
23,2,60.27550683727899
0,7,10.876102847866257
1,4,13.023903021318985
2,1,15.171703194771712
4,1,19.46730354167717
5,0,21.615103715129894
6,3,23.76290388858262
7,10,25.91070406203535
8,23,28.058504235488076
9,10,30.206304408940802
10,22,32.35410458239353
11,27,34.501904755846255
12,32,36.649704929298984
13,23,38.797505102751714
14,14,40.94530527620444
15,24,43.093105449657166
16,21,45.240905623109896
17,22,47.388705796562625
18,18,49.53650597001535
19,14,51.68430614346808
20,9,53.83210631692081
21,2,55.97990649037353
22,1,58.12770666382626
23,1,60.27550683727899
0,0,10.876102847866257
1,1,13.023903021318985
3,1,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,10,25.91070406203535
8,26,28.058504235488076
9,10,30.206304408940802
10,19,32.35410458239353
11,13,34.501904755846255
12,23,36.649704929298984
13,18,38.797505102751714
14,33,40.94530527620444
15,22,43.093105449657166
16,30,45.240905623109896
17,37,47.388705796562625
18,26,49.53650597001535
19,18,51.68430614346808
20,10,53.83210631692081
21,3,55.97990649037353
22,11,58.12770666382626
23,9,60.27550683727899
0,4,10.876102847866257
1,1,13.023903021318985
2,3,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,4,23.76290388858262
7,12,25.91070406203535
8,17,28.058504235488076
9,23,30.206304408940802
10,9,32.35410458239353
11,20,34.501904755846255
12,24,36.649704929298984
13,26,38.797505102751714
14,32,40.94530527620444
15,30,43.093105449657166
16,34,45.240905623109896
17,48,47.388705796562625
18,50,49.53650597001535
19,18,51.68430614346808
20,25,53.83210631692081
21,19,55.97990649037353
22,17,58.12770666382626
23,7,60.27550683727899
0,5,10.876102847866257
1,4,13.023903021318985
2,5,15.171703194771712
3,1,17.31950336822444
5,2,21.615103715129894
6,1,23.76290388858262
7,11,25.91070406203535
8,24,28.058504235488076
9,18,30.206304408940802
10,43,32.35410458239353
11,55,34.501904755846255
12,72,36.649704929298984
13,57,38.797505102751714
14,71,40.94530527620444
15,62,43.093105449657166
16,67,45.240905623109896
17,95,47.388705796562625
18,84,49.53650597001535
19,58,51.68430614346808
20,46,53.83210631692081
21,22,55.97990649037353
22,55,58.12770666382626
23,26,60.27550683727899
0,26,10.876102847866257
1,16,13.023903021318985
2,5,15.171703194771712
3,1,17.31950336822444
4,1,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,4,25.91070406203535
8,11,28.058504235488076
9,35,30.206304408940802
10,55,32.35410458239353
11,90,34.501904755846255
12,126,36.649704929298984
13,174,38.797505102751714
14,168,40.94530527620444
15,170,43.093105449657166
16,175,45.240905623109896
17,138,47.388705796562625
18,92,49.53650597001535
19,38,51.68430614346808
20,39,53.83210631692081
21,20,55.97990649037353
22,27,58.12770666382626
23,13,60.27550683727899
0,7,10.876102847866257
1,2,13.023903021318985
2,6,15.171703194771712
3,1,17.31950336822444
4,2,19.46730354167717
5,3,21.615103715129894
6,1,23.76290388858262
7,5,25.91070406203535
8,7,28.058504235488076
9,35,30.206304408940802
10,55,32.35410458239353
11,92,34.501904755846255
12,120,36.649704929298984
13,88,38.797505102751714
14,145,40.94530527620444
15,172,43.093105449657166
16,92,45.240905623109896
17,83,47.388705796562625
18,58,49.53650597001535
19,21,51.68430614346808
20,21,53.83210631692081
21,10,55.97990649037353
22,8,58.12770666382626
23,13,60.27550683727899
0,2,10.876102847866257
1,1,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
5,1,21.615103715129894
6,2,23.76290388858262
7,3,25.91070406203535
8,3,28.058504235488076
9,12,30.206304408940802
10,17,32.35410458239353
11,32,34.501904755846255
12,25,36.649704929298984
13,35,38.797505102751714
14,36,40.94530527620444
15,41,43.093105449657166
16,29,45.240905623109896
17,41,47.388705796562625
18,44,49.53650597001535
19,22,51.68430614346808
20,16,53.83210631692081
21,12,55.97990649037353
22,18,58.12770666382626
23,8,60.27550683727899
0,4,10.876102847866257
1,6,13.023903021318985
2,0,15.171703194771712
3,3,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,2,23.76290388858262
7,4,25.91070406203535
8,24,28.058504235488076
9,19,30.206304408940802
10,29,32.35410458239353
11,22,34.501904755846255
12,35,36.649704929298984
13,21,38.797505102751714
14,30,40.94530527620444
15,55,43.093105449657166
16,40,45.240905623109896
17,42,47.388705796562625
18,41,49.53650597001535
19,22,51.68430614346808
20,19,53.83210631692081
21,24,55.97990649037353
22,13,58.12770666382626
23,4,60.27550683727899
0,3,10.876102847866257
1,0,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
5,0,21.615103715129894
6,1,23.76290388858262
7,7,25.91070406203535
8,14,28.058504235488076
9,8,30.206304408940802
10,15,32.35410458239353
11,18,34.501904755846255
12,14,36.649704929298984
13,14,38.797505102751714
14,13,40.94530527620444
15,11,43.093105449657166
16,13,45.240905623109896
17,28,47.388705796562625
18,20,49.53650597001535
19,12,51.68430614346808
20,3,53.83210631692081
21,0,55.97990649037353
22,6,58.12770666382626
23,2,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,0,23.76290388858262
7,2,25.91070406203535
8,4,28.058504235488076
9,3,30.206304408940802
10,10,32.35410458239353
11,10,34.501904755846255
12,12,36.649704929298984
13,11,38.797505102751714
14,17,40.94530527620444
15,13,43.093105449657166
16,6,45.240905623109896
17,12,47.388705796562625
18,17,49.53650597001535
19,16,51.68430614346808
20,8,53.83210631692081
21,11,55.97990649037353
22,3,58.12770666382626
23,9,60.27550683727899
0,1,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,3,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,4,25.91070406203535
8,9,28.058504235488076
9,16,30.206304408940802
10,15,32.35410458239353
11,17,34.501904755846255
12,37,36.649704929298984
13,34,38.797505102751714
14,30,40.94530527620444
15,43,43.093105449657166
16,23,45.240905623109896
17,23,47.388705796562625
18,8,49.53650597001535
19,9,51.68430614346808
20,6,53.83210631692081
