instant,hr,Predicted Y
1152,18,11.596356297131225
1153,19,11.596349716543507
1154,20,11.59634313595579
1155,21,11.596336555368072
1156,22,11.596329974780355
1157,23,11.596323394192638
1158,0,11.59631681360492
1159,1,11.596310233017205
1160,2,11.596303652429487
1161,3,11.59629707184177
1162,4,11.596290491254052
1163,5,11.596283910666335
1164,6,11.596277330078617
1165,7,11.5962707494909
1166,8,11.596264168903183
1167,9,11.596257588315465
1168,10,11.596251007727748
1169,11,11.59624442714003
1170,12,11.596237846552313
1171,13,11.596231265964596
1172,14,11.596224685376878
1173,15,11.59621810478916
1174,16,11.596211524201443
1175,17,11.596204943613726
1176,18,11.596198363026009
1177,19,11.596191782438291
1178,20,11.596185201850574
1179,21,11.596178621262856
1180,22,11.596172040675139
1181,23,11.596165460087422
1182,6,11.596158879499704
1183,7,11.596152298911987
1184,8,11.59614571832427
1185,9,11.596139137736552
1186,10,11.596132557148835
1187,11,11.596125976561117
1188,12,11.5961193959734
1189,13,11.596112815385682
1190,14,11.596106234797965
1191,15,11.596099654210247
1192,16,11.59609307362253
1193,17,11.596086493034813
1194,18,11.596079912447095
1195,19,11.596073331859378
1196,20,11.59606675127166
1197,21,11.596060170683943
1198,22,11.596053590096226
1199,23,11.596047009508508
1200,0,11.59604042892079
1201,1,11.596033848333073
1202,2,11.596027267745356
1203,3,11.596020687157639
1204,5,11.596014106569921
1205,6,11.596007525982204
1206,7,11.596000945394486
1207,8,11.595994364806769
1208,9,11.595987784219052
1209,10,11.595981203631334
1210,11,11.595974623043617
1211,12,11.5959680424559
1212,13,11.595961461868182
1213,14,11.595954881280464
1214,15,11.595948300692747
1215,16,11.59594172010503
1216,17,11.595935139517312
1217,18,11.595928558929595
1218,19,11.595921978341877
1219,20,11.59591539775416
1220,21,11.595908817166443
1221,22,11.595902236578725
1222,23,11.595895655991008
1223,0,11.59588907540329
1224,1,11.595882494815573
1225,2,11.595875914227856
1226,3,11.595869333640138
1227,5,11.59586275305242
1228,6,11.595856172464703
1229,7,11.595849591876986
1230,8,11.595843011289269
1231,9,11.595836430701551
1232,10,11.595829850113834
1233,11,11.595823269526116
1234,12,11.595816688938399
1235,13,11.595810108350681
1236,14,11.595803527762964
1237,15,11.595796947175247
1238,16,11.59579036658753
1239,17,11.595783785999812
1240,18,11.595777205412094
1241,19,11.595770624824377
1242,20,11.59576404423666
1243,21,11.595757463648942
1244,22,11.595750883061225
1245,23,11.595744302473507
1246,0,11.59573772188579
1247,1,11.595731141298073
1248,2,11.595724560710355
1249,3,11.595717980122638
1250,5,11.59571139953492
1251,6,11.595704818947205
1252,7,11.595698238359487
1253,8,11.59569165777177
1254,9,11.595685077184053
1255,10,11.595678496596335
1256,11,11.595671916008618
1257,12,11.5956653354209
1258,13,11.595658754833183
1259,14,11.595652174245465
1260,15,11.595645593657748
1261,16,11.59563901307003
1262,17,11.595632432482313
1263,18,11.595625851894596
1264,19,11.595619271306878
1265,20,11.595612690719161
1266,21,11.595606110131444
1267,22,11.595599529543726
1268,23,11.595592948956009
1269,0,11.595586368368291
1270,1,11.595579787780574
1271,2,11.595573207192857
1272,3,11.59556662660514
1273,4,11.595560046017422
1274,5,11.595553465429704
1275,6,11.595546884841987
1276,7,11.59554030425427
1277,8,11.595533723666552
1278,9,11.595527143078835
1279,10,11.595520562491117
1280,11,11.5955139819034
1281,12,11.595507401315682
1282,13,11.595500820727965
1283,14,11.595494240140248
1284,15,11.59548765955253
1285,16,11.595481078964813
1286,17,11.595474498377095
1287,18,11.595467917789378
1288,19,11.59546133720166
1289,20,11.595454756613943
1290,21,11.595448176026226
1291,22,11.595441595438508
1292,23,11.595435014850791
1293,0,11.595428434263074
1294,1,11.595421853675356
1295,2,11.595415273087639
1296,3,11.595408692499921
1297,4,11.595402111912204
1298,6,11.595395531324487
1299,7,11.59538895073677
1300,8,11.595382370149052
1301,9,11.595375789561334
1302,10,11.595369208973617
1303,11,11.5953626283859
1304,12,11.595356047798182
1305,13,11.595349467210465
1306,14,11.595342886622747
1307,15,11.59533630603503
1308,16,11.595329725447312
1309,17,11.595323144859595
1310,18,11.595316564271878
1311,19,11.59530998368416
1312,20,11.595303403096443
1313,21,11.595296822508725
1314,22,11.595290241921008
1315,23,11.59528366133329
1316,0,11.595277080745573
1317,1,11.595270500157856
1318,3,11.595263919570138
1319,5,11.595257338982421
1320,6,11.595250758394704
1321,7,11.595244177806986
1322,8,11.595237597219269
1323,9,11.595231016631551
1324,10,11.595224436043834
1325,11,11.595217855456116
1326,12,11.595211274868399
1327,13,11.595204694280682
1328,14,11.595198113692964
1329,15,11.595191533105247
1330,16,11.59518495251753
1331,17,11.595178371929812
1332,18,11.595171791342095
1333,19,11.595165210754377
1334,20,11.59515863016666
1335,21,11.595152049578942
1336,22,11.595145468991225
1337,23,11.595138888403508
1338,0,11.59513230781579
1339,1,11.595125727228073
1340,2,11.595119146640355
1341,3,11.595112566052638
1342,4,11.59510598546492
1343,5,11.595099404877203
1344,6,11.595092824289488
1345,7,11.59508624370177
1346,8,11.595079663114053
1347,9,11.595073082526335
1348,10,11.595066501938618
1349,11,11.5950599213509
1350,12,11.595053340763183
1351,13,11.595046760175466
1352,14,11.595040179587748
1353,15,11.59503359900003
1354,16,11.595027018412313
1355,17,11.595020437824596
1356,18,11.595013857236879
1357,19,11.595007276649161
1358,20,11.595000696061444
1359,21,11.594994115473726
1360,22,11.594987534886009
1361,23,11.594980954298292
1362,0,11.594974373710574
1363,1,11.594967793122857
1364,2,11.59496121253514
1365,3,11.594954631947422
1366,4,11.594948051359705
1367,5,11.594941470771987
1368,6,11.59493489018427
1369,7,11.594928309596552
1370,8,11.594921729008835
1371,9,11.594915148421117
1372,10,11.5949085678334
1373,11,11.594901987245683
1374,12,11.594895406657965
1375,13,11.594888826070248
1376,14,11.59488224548253
1377,15,11.594875664894813
1378,16,11.594869084307096
1379,17,11.594862503719378
1380,18,11.59485592313166
1381,19,11.594849342543943
1382,20,11.594842761956226
1383,21,11.594836181368509
1384,22,11.594829600780791
1385,23,11.594823020193074
1386,0,11.594816439605356
1387,1,11.594809859017639
1388,2,11.594803278429922
1389,3,11.594796697842204
1390,4,11.594790117254487
1391,5,11.59478353666677
1392,6,11.594776956079052
1393,7,11.594770375491334
1394,8,11.594763794903617
1395,9,11.5947572143159
1396,10,11.594750633728182
1397,11,11.594744053140465
1398,12,11.594737472552747
1399,13,11.59473089196503
1400,14,11.594724311377313
1401,15,11.594717730789595
1402,16,11.594711150201878
1403,17,11.59470456961416
1404,18,11.594697989026443
1405,19,11.594691408438726
1406,20,11.594684827851008
1407,21,11.59467824726329
1408,22,11.594671666675573
1409,23,11.594665086087856
1410,0,11.594658505500139
1411,1,11.594651924912421
1412,2,11.594645344324704
1413,3,11.594638763736986
1414,4,11.594632183149269
1415,5,11.594625602561552
1416,6,11.594619021973834
1417,7,11.594612441386117
1418,8,11.5946058607984
1419,9,11.594599280210682
1420,10,11.594592699622964
1421,11,11.594586119035247
1422,12,11.59457953844753
1423,13,11.594572957859812
1424,14,11.594566377272095
1425,15,11.594559796684377
1426,16,11.59455321609666
1427,17,11.594546635508943
1428,18,11.594540054921225
1429,19,11.594533474333508
1430,20,11.59452689374579
1431,21,11.594520313158073
1432,22,11.594513732570356
1433,23,11.594507151982638
1434,0,11.59450057139492
1435,1,11.594493990807203
1436,2,11.594487410219486
1437,3,11.59448082963177
1438,4,11.594474249044053
1439,5,11.594467668456335
1440,6,11.594461087868618
1441,7,11.5944545072809
1442,8,11.594447926693183
1443,9,11.594441346105466
1444,10,11.594434765517748
1445,11,11.594428184930031
1446,12,11.594421604342314
1447,13,11.594415023754596
1448,14,11.594408443166879
1449,15,11.594401862579161
1450,16,11.594395281991444
1451,17,11.594388701403727
1452,18,11.59438212081601
1453,19,11.594375540228292
1454,20,11.594368959640574
1455,21,11.594362379052857
1456,22,11.59435579846514
1457,23,11.594349217877422
1458,0,11.594342637289705
1459,1,11.594336056701987
1460,2,11.59432947611427
1461,3,11.594322895526552
1462,4,11.594316314938835
1463,6,11.594309734351118
1464,7,11.5943031537634
1465,8,11.594296573175683
1466,9,11.594289992587965
1467,10,11.594283412000248
1468,11,11.59427683141253
1469,12,11.594270250824813
1470,13,11.594263670237096
1471,14,11.594257089649378
1472,15,11.594250509061661
1473,16,11.594243928473944
1474,17,11.594237347886226
1475,18,11.594230767298509
1476,19,11.594224186710791
1477,20,11.594217606123074
1478,21,11.594211025535357
1479,22,11.59420444494764
1480,23,11.594197864359922
1481,0,11.594191283772204
1482,1,11.594184703184487
1483,3,11.59417812259677
1484,4,11.594171542009052
1485,5,11.594164961421335
1486,6,11.594158380833617
1487,7,11.5941518002459
1488,8,11.594145219658182
1489,9,11.594138639070465
1490,10,11.594132058482748
1491,11,11.59412547789503
1492,12,11.594118897307313
1493,13,11.594112316719595
1494,14,11.594105736131878
1495,15,11.59409915554416
1496,16,11.594092574956443
1497,17,11.594085994368726
1498,18,11.594079413781008
1499,19,11.594072833193291
1500,20,11.594066252605574
1501,21,11.594059672017856
1502,22,11.594053091430139
1503,23,11.594046510842421
1504,0,11.594039930254704
1505,1,11.594033349666987
1506,2,11.594026769079269
1507,3,11.594020188491552
1508,4,11.594013607903834
1509,5,11.594007027316117
1510,6,11.5940004467284
1511,7,11.593993866140682
1512,8,11.593987285552965
1513,9,11.593980704965247
1514,10,11.59397412437753
1515,11,11.593967543789812
1516,12,11.593960963202095
1517,13,11.593954382614378
1518,14,11.59394780202666
1519,15,11.593941221438943
1520,16,11.593934640851225
1521,17,11.593928060263508
1522,18,11.59392147967579
1523,19,11.593914899088073
1524,20,11.593908318500356
1525,21,11.593901737912638
1526,22,11.593895157324921
1527,23,11.593888576737204
1528,0,11.593881996149486
1529,1,11.59387541556177
1530,2,11.593868834974053
1531,3,11.593862254386336
1532,4,11.593855673798618
1533,5,11.5938490932109
1534,6,11.593842512623183
1535,7,11.593835932035466
1536,8,11.593829351447749
1537,9,11.593822770860031
1538,10,11.593816190272314
1539,11,11.593809609684596
1540,12,11.593803029096879
1541,13,11.593796448509162
1542,14,11.593789867921444
1543,15,11.593783287333727
1544,16,11.59377670674601
1545,17,11.593770126158292
1546,18,11.593763545570575
1547,19,11.593756964982857
1548,20,11.59375038439514
1549,21,11.593743803807422
1550,22,11.593737223219705
1551,23,11.593730642631987
1552,0,11.59372406204427
1553,1,11.593717481456553
1554,2,11.593710900868835
1555,5,11.593704320281118
1556,6,11.5936977396934
1557,7,11.593691159105683
1558,8,11.593684578517966
1559,9,11.593677997930248
1560,10,11.59367141734253
1561,11,11.593664836754813
1562,12,11.593658256167096
1563,13,11.593651675579379
1564,14,11.593645094991661
1565,15,11.593638514403944
1566,16,11.593631933816226
1567,17,11.593625353228509
1568,18,11.593618772640792
1569,19,11.593612192053074
1570,20,11.593605611465357
1571,21,11.59359903087764
1572,22,11.593592450289922
1573,23,11.593585869702205
1574,0,11.593579289114487
1575,1,11.59357270852677
1576,2,11.593566127939052
1577,3,11.593559547351335
1578,5,11.593552966763617
1579,6,11.5935463861759
1580,7,11.593539805588183
1581,8,11.593533225000465
1582,9,11.593526644412748
1583,10,11.59352006382503
1584,11,11.593513483237313
1585,12,11.593506902649596
1586,13,11.593500322061878
1587,14,11.59349374147416
1588,15,11.593487160886443
1589,16,11.593480580298726
1590,17,11.593473999711009
1591,18,11.593467419123291
1592,19,11.593460838535574
1593,20,11.593454257947856
1594,21,11.593447677360139
1595,22,11.593441096772422
1596,23,11.593434516184704
1597,0,11.593427935596987
1598,1,11.59342135500927
1599,2,11.593414774421552
1600,3,11.593408193833834
1601,4,11.593401613246117
1602,5,11.5933950326584
1603,6,11.593388452070682
1604,7,11.593381871482965
1605,8,11.593375290895247
1606,9,11.59336871030753
1607,10,11.593362129719813
1608,11,11.593355549132095
1609,12,11.593348968544378
1610,13,11.59334238795666
1611,14,11.593335807368943
1612,15,11.593329226781226
1613,16,11.593322646193508
1614,17,11.59331606560579
1615,18,11.593309485018073
1616,19,11.593302904430356
1617,20,11.593296323842639
1618,21,11.593289743254921
1619,22,11.593283162667204
1620,23,11.593276582079486
1621,0,11.593270001491769
1622,1,11.593263420904053
1623,3,11.593256840316336
1624,4,11.593250259728618
1625,5,11.593243679140901
1626,6,11.593237098553184
1627,7,11.593230517965466
1628,8,11.593223937377749
1629,9,11.593217356790031
1630,10,11.593210776202314
1631,11,11.593204195614597
1632,12,11.59319761502688
1633,13,11.593191034439162
1634,14,11.593184453851444
1635,15,11.593177873263727
1636,16,11.59317129267601
1637,17,11.593164712088292
1638,18,11.593158131500575
1639,19,11.593151550912857
1640,20,11.59314497032514
1641,21,11.593138389737423
1642,22,11.593131809149705
1643,23,11.593125228561988
1644,0,11.59311864797427
1645,1,11.593112067386553
1646,2,11.593105486798835
1647,3,11.593098906211118
1648,5,11.5930923256234
1649,6,11.593085745035683
1650,7,11.593079164447966
1651,8,11.593072583860248
1652,9,11.593066003272531
1653,10,11.593059422684814
1654,11,11.593052842097096
1655,12,11.593046261509379
1656,13,11.593039680921661
1657,14,11.593033100333944
1658,15,11.593026519746227
1659,16,11.59301993915851
1660,17,11.593013358570792
1661,18,11.593006777983074
1662,19,11.593000197395357
1663,20,11.59299361680764
1664,21,11.592987036219922
1665,22,11.592980455632205
1666,23,11.592973875044487
1667,0,11.59296729445677
1668,1,11.592960713869052
1669,2,11.592954133281335
1670,4,11.592947552693618
1671,5,11.5929409721059
1672,6,11.592934391518183
1673,7,11.592927810930465
1674,8,11.592921230342748
1675,9,11.59291464975503
1676,10,11.592908069167313
1677,11,11.592901488579596
1678,12,11.592894907991878
1679,13,11.592888327404161
1680,14,11.592881746816444
1681,15,11.592875166228726
1682,16,11.592868585641009
1683,17,11.592862005053291
1684,18,11.592855424465574
1685,19,11.592848843877857
1686,20,11.59284226329014
1687,21,11.592835682702422
1688,22,11.592829102114704
1689,23,11.592822521526987
1690,0,11.59281594093927
1691,1,11.592809360351552
1692,3,11.592802779763835
1693,4,11.592796199176117
1694,5,11.5927896185884
1695,6,11.592783038000682
1696,7,11.592776457412965
1697,8,11.592769876825248
1698,9,11.59276329623753
1699,10,11.592756715649813
1700,11,11.592750135062095
1701,12,11.592743554474378
1702,13,11.59273697388666
1703,14,11.592730393298943
1704,15,11.592723812711226
1705,16,11.592717232123508
1706,17,11.592710651535791
1707,18,11.592704070948074
1708,19,11.592697490360356
1709,20,11.592690909772639
1710,21,11.592684329184921
1711,22,11.592677748597204
1712,23,11.592671168009486
1713,0,11.592664587421769
1714,1,11.592658006834053
1715,2,11.592651426246336
1716,3,11.592644845658619
1717,4,11.592638265070901
1718,5,11.592631684483184
1719,6,11.592625103895466
1720,7,11.592618523307749
1721,8,11.592611942720032
1722,9,11.592605362132314
1723,10,11.592598781544597
1724,11,11.59259220095688
1725,12,11.592585620369162
1726,13,11.592579039781445
1727,14,11.592572459193727
1728,15,11.59256587860601
1729,16,11.592559298018292
1730,17,11.592552717430575
1731,18,11.592546136842858
1732,19,11.59253955625514
1733,20,11.592532975667423
1734,21,11.592526395079705
1735,22,11.592519814491988
1736,23,11.59251323390427
1737,0,11.592506653316553
1738,1,11.592500072728836
1739,2,11.592493492141118
1740,3,11.5924869115534
1741,5,11.592480330965683
1742,6,11.592473750377966
1743,7,11.592467169790249
1744,8,11.592460589202531
1745,9,11.592454008614814
