casual,hr,Predicted Y
3,7,10.166517443568594
7,8,10.33547633170145
11,9,10.504435219834305
29,10,11.264750216432152
20,11,10.884592718133229
26,12,11.138031050332511
28,13,11.222510494398938
15,14,10.673394107967159
11,15,10.504435219834305
8,16,10.377716053734664
18,17,10.8001132740668
2,18,10.124277721535382
0,19,10.039798277468954
0,20,10.039798277468954
1,21,10.082037999502168
0,22,10.039798277468954
0,23,10.039798277468954
0,6,10.039798277468954
0,7,10.039798277468954
7,8,10.33547633170145
5,9,10.250996887635022
0,10,10.039798277468954
7,11,10.33547633170145
7,12,10.33547633170145
3,13,10.166517443568594
9,14,10.419955775767876
2,15,10.124277721535382
7,16,10.33547633170145
8,17,10.377716053734664
6,18,10.293236609668236
4,19,10.208757165601808
3,20,10.166517443568594
2,21,10.124277721535382
1,22,10.082037999502168
3,23,10.166517443568594
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
2,7,10.124277721535382
8,8,10.377716053734664
9,9,10.419955775767876
4,10,10.208757165601808
16,11,10.715633830000373
11,12,10.504435219834305
9,13,10.419955775767876
17,14,10.757873552033587
18,15,10.8001132740668
15,16,10.673394107967159
15,17,10.673394107967159
3,18,10.166517443568594
6,19,10.293236609668236
2,20,10.124277721535382
2,21,10.124277721535382
1,22,10.082037999502168
1,23,10.082037999502168
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
1,5,10.082037999502168
0,6,10.039798277468954
0,7,10.039798277468954
8,8,10.377716053734664
4,9,10.208757165601808
8,10,10.377716053734664
8,11,10.377716053734664
10,12,10.46219549780109
16,13,10.715633830000373
2,14,10.124277721535382
5,15,10.250996887635022
4,16,10.208757165601808
9,17,10.419955775767876
5,18,10.250996887635022
3,19,10.166517443568594
2,20,10.124277721535382
7,21,10.33547633170145
5,22,10.250996887635022
3,23,10.166517443568594
1,0,10.082037999502168
1,1,10.082037999502168
0,2,10.039798277468954
1,3,10.082037999502168
1,5,10.082037999502168
0,6,10.039798277468954
1,7,10.082037999502168
3,8,10.166517443568594
3,9,10.166517443568594
7,10,10.33547633170145
9,11,10.419955775767876
20,12,10.884592718133229
6,13,10.293236609668236
14,14,10.631154385933947
5,15,10.250996887635022
11,16,10.504435219834305
8,17,10.377716053734664
7,18,10.33547633170145
4,19,10.208757165601808
2,20,10.124277721535382
7,21,10.33547633170145
7,22,10.33547633170145
2,23,10.124277721535382
3,0,10.166517443568594
2,1,10.124277721535382
3,2,10.166517443568594
1,3,10.082037999502168
1,4,10.082037999502168
1,5,10.082037999502168
1,6,10.082037999502168
1,7,10.082037999502168
2,8,10.124277721535382
9,9,10.419955775767876
14,10,10.631154385933947
26,11,11.138031050332511
45,12,11.94058576896357
38,13,11.644907714731076
57,14,12.447462433362135
40,15,11.729387158797502
41,16,11.771626880830716
53,17,12.278503545229281
26,18,11.138031050332511
30,19,11.306989938465366
8,20,10.377716053734664
9,21,10.419955775767876
8,22,10.377716053734664
5,23,10.250996887635022
8,0,10.377716053734664
7,1,10.33547633170145
2,2,10.124277721535382
3,3,10.166517443568594
0,4,10.039798277468954
2,6,10.124277721535382
6,7,10.293236609668236
9,8,10.419955775767876
17,9,10.757873552033587
24,10,11.053551606266083
33,11,11.433709104565006
61,12,12.61642132149499
90,13,13.841373260458187
105,14,14.474969090956394
98,15,14.179291036723898
98,16,14.179291036723898
66,17,12.82761993166106
24,18,11.053551606266083
16,19,10.715633830000373
9,20,10.419955775767876
8,21,10.377716053734664
2,22,10.124277721535382
6,23,10.293236609668236
5,0,10.250996887635022
1,1,10.082037999502168
0,3,10.039798277468954
1,5,10.082037999502168
1,6,10.082037999502168
2,7,10.124277721535382
13,8,10.588914663900733
15,9,10.673394107967159
13,10,10.588914663900733
13,11,10.588914663900733
0,12,10.039798277468954
1,13,10.082037999502168
1,14,10.082037999502168
0,15,10.039798277468954
2,16,10.124277721535382
2,17,10.124277721535382
4,18,10.208757165601808
1,19,10.082037999502168
0,20,10.039798277468954
2,21,10.124277721535382
4,22,10.208757165601808
0,23,10.039798277468954
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
1,5,10.082037999502168
0,6,10.039798277468954
2,7,10.124277721535382
10,8,10.46219549780109
8,9,10.377716053734664
13,10,10.588914663900733
8,11,10.377716053734664
6,12,10.293236609668236
13,13,10.588914663900733
18,14,10.8001132740668
7,15,10.33547633170145
10,16,10.46219549780109
12,17,10.546674941867519
10,18,10.46219549780109
4,19,10.208757165601808
2,20,10.124277721535382
8,21,10.377716053734664
3,22,10.166517443568594
2,23,10.124277721535382
3,0,10.166517443568594
0,1,10.039798277468954
0,2,10.039798277468954
3,3,10.166517443568594
1,4,10.082037999502168
0,5,10.039798277468954
1,6,10.082037999502168
2,7,10.124277721535382
13,8,10.588914663900733
7,9,10.33547633170145
11,10,10.504435219834305
8,11,10.377716053734664
20,12,10.884592718133229
35,13,11.518188548631434
21,14,10.926832440166441
19,15,10.842352996100015
27,16,11.180270772365724
30,17,11.306989938465366
8,18,10.377716053734664
6,19,10.293236609668236
9,20,10.419955775767876
3,21,10.166517443568594
4,22,10.208757165601808
0,23,10.039798277468954
3,0,10.166517443568594
0,1,10.039798277468954
1,2,10.082037999502168
0,3,10.039798277468954
0,4,10.039798277468954
1,5,10.082037999502168
1,6,10.082037999502168
1,7,10.082037999502168
4,8,10.208757165601808
10,9,10.46219549780109
7,10,10.33547633170145
10,11,10.46219549780109
7,12,10.33547633170145
13,13,10.588914663900733
18,14,10.8001132740668
6,15,10.293236609668236
6,16,10.293236609668236
17,17,10.757873552033587
6,18,10.293236609668236
5,19,10.250996887635022
1,20,10.082037999502168
3,21,10.166517443568594
3,22,10.166517443568594
0,23,10.039798277468954
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
1,4,10.082037999502168
0,5,10.039798277468954
1,6,10.082037999502168
0,7,10.039798277468954
6,8,10.293236609668236
12,9,10.546674941867519
10,10,10.46219549780109
16,11,10.715633830000373
10,12,10.46219549780109
13,13,10.588914663900733
30,14,11.306989938465366
31,15,11.34922966049858
17,16,10.757873552033587
22,17,10.969072162199655
15,18,10.673394107967159
5,19,10.250996887635022
9,20,10.419955775767876
6,21,10.293236609668236
4,22,10.208757165601808
6,23,10.293236609668236
4,0,10.208757165601808
5,1,10.250996887635022
5,2,10.250996887635022
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
5,7,10.250996887635022
11,8,10.504435219834305
15,9,10.673394107967159
34,10,11.47594882659822
43,11,11.856106324897144
46,12,11.982825490996785
60,13,12.574181599461777
80,14,13.41897604012605
83,15,13.545695206225693
74,16,13.165537707926768
60,17,12.574181599461777
37,18,11.602667992697862
27,19,11.180270772365724
12,20,10.546674941867519
12,21,10.546674941867519
16,22,10.715633830000373
10,23,10.46219549780109
11,0,10.504435219834305
12,1,10.546674941867519
5,2,10.250996887635022
2,3,10.124277721535382
0,4,10.039798277468954
1,6,10.082037999502168
0,7,10.039798277468954
1,8,10.082037999502168
4,9,10.208757165601808
4,10,10.208757165601808
18,11,10.8001132740668
10,12,10.46219549780109
22,13,10.969072162199655
12,14,10.546674941867519
3,15,10.166517443568594
3,16,10.166517443568594
2,17,10.124277721535382
0,18,10.039798277468954
0,19,10.039798277468954
3,20,10.166517443568594
1,21,10.082037999502168
0,22,10.039798277468954
0,23,10.039798277468954
0,0,10.039798277468954
0,1,10.039798277468954
0,3,10.039798277468954
1,4,10.082037999502168
0,5,10.039798277468954
3,6,10.166517443568594
3,7,10.166517443568594
11,8,10.504435219834305
5,9,10.250996887635022
15,10,10.673394107967159
19,11,10.842352996100015
28,12,11.222510494398938
16,13,10.715633830000373
21,14,10.926832440166441
32,15,11.391469382531792
26,16,11.138031050332511
27,17,11.180270772365724
19,18,10.842352996100015
11,19,10.504435219834305
5,20,10.250996887635022
1,21,10.082037999502168
1,22,10.082037999502168
0,23,10.039798277468954
1,0,10.082037999502168
0,1,10.039798277468954
1,2,10.082037999502168
5,3,10.250996887635022
0,4,10.039798277468954
2,5,10.124277721535382
3,6,10.166517443568594
9,7,10.419955775767876
10,8,10.46219549780109
11,9,10.504435219834305
25,10,11.095791328299297
26,11,11.138031050332511
29,12,11.264750216432152
25,13,11.095791328299297
16,14,10.715633830000373
35,15,11.518188548631434
26,16,11.138031050332511
39,17,11.687147436764288
21,18,10.926832440166441
9,19,10.419955775767876
2,20,10.124277721535382
7,21,10.33547633170145
11,22,10.504435219834305
3,23,10.166517443568594
0,0,10.039798277468954
0,1,10.039798277468954
1,2,10.082037999502168
1,3,10.082037999502168
0,4,10.039798277468954
1,5,10.082037999502168
5,6,10.250996887635022
18,7,10.8001132740668
11,8,10.504435219834305
5,9,10.250996887635022
8,10,10.377716053734664
15,11,10.673394107967159
14,12,10.631154385933947
17,13,10.757873552033587
10,14,10.46219549780109
15,15,10.673394107967159
10,16,10.46219549780109
18,17,10.8001132740668
12,18,10.546674941867519
11,19,10.504435219834305
4,20,10.208757165601808
10,21,10.46219549780109
4,22,10.208757165601808
1,23,10.082037999502168
3,0,10.166517443568594
0,1,10.039798277468954
0,2,10.039798277468954
1,5,10.082037999502168
0,6,10.039798277468954
1,7,10.082037999502168
1,8,10.082037999502168
1,9,10.082037999502168
0,10,10.039798277468954
6,11,10.293236609668236
4,12,10.208757165601808
1,13,10.082037999502168
0,14,10.039798277468954
3,15,10.166517443568594
1,16,10.082037999502168
2,17,10.124277721535382
2,18,10.124277721535382
5,19,10.250996887635022
9,20,10.419955775767876
1,21,10.082037999502168
4,22,10.208757165601808
1,23,10.082037999502168
0,0,10.039798277468954
0,1,10.039798277468954
2,2,10.124277721535382
0,3,10.039798277468954
1,5,10.082037999502168
1,6,10.082037999502168
10,7,10.46219549780109
15,8,10.673394107967159
13,9,10.588914663900733
18,10,10.8001132740668
14,11,10.631154385933947
15,12,10.673394107967159
15,13,10.673394107967159
25,14,11.095791328299297
21,15,10.926832440166441
18,16,10.8001132740668
23,17,11.01131188423287
19,18,10.842352996100015
7,19,10.33547633170145
6,20,10.293236609668236
10,21,10.46219549780109
11,22,10.504435219834305
3,23,10.166517443568594
4,0,10.208757165601808
3,1,10.166517443568594
0,2,10.039798277468954
1,3,10.082037999502168
0,4,10.039798277468954
0,5,10.039798277468954
2,6,10.124277721535382
4,7,10.208757165601808
9,8,10.419955775767876
25,9,11.095791328299297
21,10,10.926832440166441
36,11,11.560428270664648
51,12,12.194024101162853
62,13,12.658661043528204
70,14,12.996578819793914
81,15,13.461215762159265
100,16,14.263770480790326
99,17,14.221530758757112
54,18,12.320743267262495
26,19,11.138031050332511
22,20,10.969072162199655
36,21,11.560428270664648
7,22,10.33547633170145
11,23,10.504435219834305
3,0,10.166517443568594
10,1,10.46219549780109
6,3,10.293236609668236
4,4,10.208757165601808
0,5,10.039798277468954
0,6,10.039798277468954
2,7,10.124277721535382
11,8,10.504435219834305
8,9,10.377716053734664
36,10,11.560428270664648
88,11,13.756893816391761
74,12,13.165537707926768
97,13,14.137051314690684
144,14,16.12231825025173
149,15,16.3335168604178
124,16,15.277523809587453
98,17,14.179291036723898
55,18,12.362982989295709
28,19,11.222510494398938
23,20,11.01131188423287
9,21,10.419955775767876
8,22,10.377716053734664
5,23,10.250996887635022
4,0,10.208757165601808
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
4,7,10.208757165601808
24,8,11.053551606266083
13,9,10.588914663900733
27,10,11.180270772365724
26,11,11.138031050332511
40,12,11.729387158797502
24,13,11.053551606266083
27,14,11.180270772365724
24,15,11.053551606266083
27,16,11.180270772365724
42,17,11.81386660286393
25,18,11.095791328299297
17,19,10.757873552033587
23,20,11.01131188423287
5,21,10.250996887635022
4,22,10.208757165601808
2,23,10.124277721535382
7,0,10.33547633170145
4,1,10.208757165601808
1,2,10.082037999502168
1,4,10.082037999502168
0,5,10.039798277468954
3,6,10.166517443568594
10,7,10.46219549780109
23,8,11.01131188423287
10,9,10.46219549780109
22,10,10.969072162199655
27,11,11.180270772365724
32,12,11.391469382531792
23,13,11.01131188423287
14,14,10.631154385933947
24,15,11.053551606266083
21,16,10.926832440166441
22,17,10.969072162199655
18,18,10.8001132740668
14,19,10.631154385933947
9,20,10.419955775767876
2,21,10.124277721535382
1,22,10.082037999502168
1,23,10.082037999502168
0,0,10.039798277468954
1,1,10.082037999502168
1,3,10.082037999502168
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
10,7,10.46219549780109
26,8,11.138031050332511
10,9,10.46219549780109
19,10,10.842352996100015
13,11,10.588914663900733
23,12,11.01131188423287
18,13,10.8001132740668
33,14,11.433709104565006
22,15,10.969072162199655
30,16,11.306989938465366
37,17,11.602667992697862
26,18,11.138031050332511
18,19,10.8001132740668
10,20,10.46219549780109
3,21,10.166517443568594
11,22,10.504435219834305
9,23,10.419955775767876
4,0,10.208757165601808
1,1,10.082037999502168
3,2,10.166517443568594
1,3,10.082037999502168
0,4,10.039798277468954
0,5,10.039798277468954
4,6,10.208757165601808
12,7,10.546674941867519
17,8,10.757873552033587
23,9,11.01131188423287
9,10,10.419955775767876
20,11,10.884592718133229
24,12,11.053551606266083
26,13,11.138031050332511
32,14,11.391469382531792
30,15,11.306989938465366
34,16,11.47594882659822
48,17,12.067304935063213
50,18,12.15178437912964
18,19,10.8001132740668
25,20,11.095791328299297
19,21,10.842352996100015
17,22,10.757873552033587
7,23,10.33547633170145
5,0,10.250996887635022
4,1,10.208757165601808
5,2,10.250996887635022
1,3,10.082037999502168
2,5,10.124277721535382
1,6,10.082037999502168
11,7,10.504435219834305
24,8,11.053551606266083
18,9,10.8001132740668
43,10,11.856106324897144
55,11,12.362982989295709
72,12,13.081058263860342
57,13,12.447462433362135
71,14,13.038818541827128
62,15,12.658661043528204
67,16,12.869859653694274
95,17,14.052571870624256
84,18,13.587934928258907
58,19,12.48970215539535
46,20,11.982825490996785
22,21,10.969072162199655
55,22,12.362982989295709
26,23,11.138031050332511
26,0,11.138031050332511
16,1,10.715633830000373
5,2,10.250996887635022
1,3,10.082037999502168
1,4,10.082037999502168
0,5,10.039798277468954
0,6,10.039798277468954
4,7,10.208757165601808
11,8,10.504435219834305
35,9,11.518188548631434
55,10,12.362982989295709
90,11,13.841373260458187
126,12,15.362003253653882
174,13,17.38950991124814
168,14,17.13607157904886
170,15,17.220551023115284
175,16,17.431749633281356
138,17,15.868879918052446
92,18,13.925852704524615
38,19,11.644907714731076
39,20,11.687147436764288
20,21,10.884592718133229
27,22,11.180270772365724
13,23,10.588914663900733
7,0,10.33547633170145
2,1,10.124277721535382
6,2,10.293236609668236
1,3,10.082037999502168
2,4,10.124277721535382
3,5,10.166517443568594
1,6,10.082037999502168
5,7,10.250996887635022
7,8,10.33547633170145
35,9,11.518188548631434
55,10,12.362982989295709
92,11,13.925852704524615
120,12,15.108564921454601
88,13,13.756893816391761
145,14,16.164557972284943
172,15,17.305030467181712
92,16,13.925852704524615
83,17,13.545695206225693
58,18,12.48970215539535
21,19,10.926832440166441
21,20,10.926832440166441
10,21,10.46219549780109
8,22,10.377716053734664
13,23,10.588914663900733
2,0,10.124277721535382
1,1,10.082037999502168
1,2,10.082037999502168
0,3,10.039798277468954
1,5,10.082037999502168
2,6,10.124277721535382
3,7,10.166517443568594
3,8,10.166517443568594
12,9,10.546674941867519
17,10,10.757873552033587
32,11,11.391469382531792
25,12,11.095791328299297
35,13,11.518188548631434
36,14,11.560428270664648
41,15,11.771626880830716
29,16,11.264750216432152
41,17,11.771626880830716
44,18,11.898346046930357
22,19,10.969072162199655
16,20,10.715633830000373
12,21,10.546674941867519
18,22,10.8001132740668
8,23,10.377716053734664
4,0,10.208757165601808
6,1,10.293236609668236
0,2,10.039798277468954
3,3,10.166517443568594
0,4,10.039798277468954
1,5,10.082037999502168
2,6,10.124277721535382
4,7,10.208757165601808
24,8,11.053551606266083
19,9,10.842352996100015
29,10,11.264750216432152
22,11,10.969072162199655
35,12,11.518188548631434
21,13,10.926832440166441
30,14,11.306989938465366
55,15,12.362982989295709
40,16,11.729387158797502
42,17,11.81386660286393
41,18,11.771626880830716
22,19,10.969072162199655
19,20,10.842352996100015
24,21,11.053551606266083
13,22,10.588914663900733
4,23,10.208757165601808
3,0,10.166517443568594
0,1,10.039798277468954
1,2,10.082037999502168
0,3,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
7,7,10.33547633170145
14,8,10.631154385933947
8,9,10.377716053734664
15,10,10.673394107967159
18,11,10.8001132740668
14,12,10.631154385933947
14,13,10.631154385933947
13,14,10.588914663900733
11,15,10.504435219834305
13,16,10.588914663900733
28,17,11.222510494398938
20,18,10.884592718133229
12,19,10.546674941867519
3,20,10.166517443568594
0,21,10.039798277468954
6,22,10.293236609668236
2,23,10.124277721535382
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
1,3,10.082037999502168
0,4,10.039798277468954
1,5,10.082037999502168
0,6,10.039798277468954
2,7,10.124277721535382
4,8,10.208757165601808
3,9,10.166517443568594
10,10,10.46219549780109
10,11,10.46219549780109
12,12,10.546674941867519
11,13,10.504435219834305
