hr,instant,Predicted Y
18,1152,8667.642320876734
19,1153,8664.177758764195
20,1154,8660.713196651657
21,1155,8657.248634539119
22,1156,8653.78407242658
23,1157,8650.319510314042
0,1158,8730.004438902419
1,1159,8726.53987678988
2,1160,8723.075314677342
3,1161,8719.610752564804
4,1162,8716.146190452266
5,1163,8712.68162833973
6,1164,8709.217066227191
7,1165,8705.752504114653
8,1166,8702.287942002115
9,1167,8698.823379889576
10,1168,8695.358817777038
11,1169,8691.8942556645
12,1170,8688.429693551961
13,1171,8684.965131439423
14,1172,8681.500569326885
15,1173,8678.036007214349
16,1174,8674.57144510181
17,1175,8671.106882989272
18,1176,8667.642320876734
19,1177,8664.177758764195
20,1178,8660.713196651657
21,1179,8657.248634539119
22,1180,8653.78407242658
23,1181,8650.319510314042
6,1182,8709.217066227191
7,1183,8705.752504114653
8,1184,8702.287942002115
9,1185,8698.823379889576
10,1186,8695.358817777038
11,1187,8691.8942556645
12,1188,8688.429693551961
13,1189,8684.965131439423
14,1190,8681.500569326885
15,1191,8678.036007214349
16,1192,8674.57144510181
17,1193,8671.106882989272
18,1194,8667.642320876734
19,1195,8664.177758764195
20,1196,8660.713196651657
21,1197,8657.248634539119
22,1198,8653.78407242658
23,1199,8650.319510314042
0,1200,8730.004438902419
1,1201,8726.53987678988
2,1202,8723.075314677342
3,1203,8719.610752564804
5,1204,8712.68162833973
6,1205,8709.217066227191
7,1206,8705.752504114653
8,1207,8702.287942002115
9,1208,8698.823379889576
10,1209,8695.358817777038
11,1210,8691.8942556645
12,1211,8688.429693551961
13,1212,8684.965131439423
14,1213,8681.500569326885
15,1214,8678.036007214349
16,1215,8674.57144510181
17,1216,8671.106882989272
18,1217,8667.642320876734
19,1218,8664.177758764195
20,1219,8660.713196651657
21,1220,8657.248634539119
22,1221,8653.78407242658
23,1222,8650.319510314042
0,1223,8730.004438902419
1,1224,8726.53987678988
2,1225,8723.075314677342
3,1226,8719.610752564804
5,1227,8712.68162833973
6,1228,8709.217066227191
7,1229,8705.752504114653
8,1230,8702.287942002115
9,1231,8698.823379889576
10,1232,8695.358817777038
11,1233,8691.8942556645
12,1234,8688.429693551961
13,1235,8684.965131439423
14,1236,8681.500569326885
15,1237,8678.036007214349
16,1238,8674.57144510181
17,1239,8671.106882989272
18,1240,8667.642320876734
19,1241,8664.177758764195
20,1242,8660.713196651657
21,1243,8657.248634539119
22,1244,8653.78407242658
23,1245,8650.319510314042
0,1246,8730.004438902419
1,1247,8726.53987678988
2,1248,8723.075314677342
3,1249,8719.610752564804
5,1250,8712.68162833973
6,1251,8709.217066227191
7,1252,8705.752504114653
8,1253,8702.287942002115
9,1254,8698.823379889576
10,1255,8695.358817777038
11,1256,8691.8942556645
12,1257,8688.429693551961
13,1258,8684.965131439423
14,1259,8681.500569326885
15,1260,8678.036007214349
16,1261,8674.57144510181
17,1262,8671.106882989272
18,1263,8667.642320876734
19,1264,8664.177758764195
20,1265,8660.713196651657
21,1266,8657.248634539119
22,1267,8653.78407242658
23,1268,8650.319510314042
0,1269,8730.004438902419
1,1270,8726.53987678988
2,1271,8723.075314677342
3,1272,8719.610752564804
4,1273,8716.146190452266
5,1274,8712.68162833973
6,1275,8709.217066227191
7,1276,8705.752504114653
8,1277,8702.287942002115
9,1278,8698.823379889576
10,1279,8695.358817777038
11,1280,8691.8942556645
12,1281,8688.429693551961
13,1282,8684.965131439423
14,1283,8681.500569326885
15,1284,8678.036007214349
16,1285,8674.57144510181
17,1286,8671.106882989272
18,1287,8667.642320876734
19,1288,8664.177758764195
20,1289,8660.713196651657
21,1290,8657.248634539119
22,1291,8653.78407242658
23,1292,8650.319510314042
0,1293,8730.004438902419
1,1294,8726.53987678988
2,1295,8723.075314677342
3,1296,8719.610752564804
4,1297,8716.146190452266
6,1298,8709.217066227191
7,1299,8705.752504114653
8,1300,8702.287942002115
9,1301,8698.823379889576
10,1302,8695.358817777038
11,1303,8691.8942556645
12,1304,8688.429693551961
13,1305,8684.965131439423
14,1306,8681.500569326885
15,1307,8678.036007214349
16,1308,8674.57144510181
17,1309,8671.106882989272
18,1310,8667.642320876734
19,1311,8664.177758764195
20,1312,8660.713196651657
21,1313,8657.248634539119
22,1314,8653.78407242658
23,1315,8650.319510314042
0,1316,8730.004438902419
1,1317,8726.53987678988
3,1318,8719.610752564804
5,1319,8712.68162833973
6,1320,8709.217066227191
7,1321,8705.752504114653
8,1322,8702.287942002115
9,1323,8698.823379889576
10,1324,8695.358817777038
11,1325,8691.8942556645
12,1326,8688.429693551961
13,1327,8684.965131439423
14,1328,8681.500569326885
15,1329,8678.036007214349
16,1330,8674.57144510181
17,1331,8671.106882989272
18,1332,8667.642320876734
19,1333,8664.177758764195
20,1334,8660.713196651657
21,1335,8657.248634539119
22,1336,8653.78407242658
23,1337,8650.319510314042
0,1338,8730.004438902419
1,1339,8726.53987678988
2,1340,8723.075314677342
3,1341,8719.610752564804
4,1342,8716.146190452266
5,1343,8712.68162833973
6,1344,8709.217066227191
7,1345,8705.752504114653
8,1346,8702.287942002115
9,1347,8698.823379889576
10,1348,8695.358817777038
11,1349,8691.8942556645
12,1350,8688.429693551961
13,1351,8684.965131439423
14,1352,8681.500569326885
15,1353,8678.036007214349
16,1354,8674.57144510181
17,1355,8671.106882989272
18,1356,8667.642320876734
19,1357,8664.177758764195
20,1358,8660.713196651657
21,1359,8657.248634539119
22,1360,8653.78407242658
23,1361,8650.319510314042
0,1362,8730.004438902419
1,1363,8726.53987678988
2,1364,8723.075314677342
3,1365,8719.610752564804
4,1366,8716.146190452266
5,1367,8712.68162833973
6,1368,8709.217066227191
7,1369,8705.752504114653
8,1370,8702.287942002115
9,1371,8698.823379889576
10,1372,8695.358817777038
11,1373,8691.8942556645
12,1374,8688.429693551961
13,1375,8684.965131439423
14,1376,8681.500569326885
15,1377,8678.036007214349
16,1378,8674.57144510181
17,1379,8671.106882989272
18,1380,8667.642320876734
19,1381,8664.177758764195
20,1382,8660.713196651657
21,1383,8657.248634539119
22,1384,8653.78407242658
23,1385,8650.319510314042
0,1386,8730.004438902419
1,1387,8726.53987678988
2,1388,8723.075314677342
3,1389,8719.610752564804
4,1390,8716.146190452266
5,1391,8712.68162833973
6,1392,8709.217066227191
7,1393,8705.752504114653
8,1394,8702.287942002115
9,1395,8698.823379889576
10,1396,8695.358817777038
11,1397,8691.8942556645
12,1398,8688.429693551961
13,1399,8684.965131439423
14,1400,8681.500569326885
15,1401,8678.036007214349
16,1402,8674.57144510181
17,1403,8671.106882989272
18,1404,8667.642320876734
19,1405,8664.177758764195
20,1406,8660.713196651657
21,1407,8657.248634539119
22,1408,8653.78407242658
23,1409,8650.319510314042
0,1410,8730.004438902419
1,1411,8726.53987678988
2,1412,8723.075314677342
3,1413,8719.610752564804
4,1414,8716.146190452266
5,1415,8712.68162833973
6,1416,8709.217066227191
7,1417,8705.752504114653
8,1418,8702.287942002115
9,1419,8698.823379889576
10,1420,8695.358817777038
11,1421,8691.8942556645
12,1422,8688.429693551961
13,1423,8684.965131439423
14,1424,8681.500569326885
15,1425,8678.036007214349
16,1426,8674.57144510181
17,1427,8671.106882989272
18,1428,8667.642320876734
19,1429,8664.177758764195
20,1430,8660.713196651657
21,1431,8657.248634539119
22,1432,8653.78407242658
23,1433,8650.319510314042
0,1434,8730.004438902419
1,1435,8726.53987678988
2,1436,8723.075314677342
3,1437,8719.610752564804
4,1438,8716.146190452266
5,1439,8712.68162833973
6,1440,8709.217066227191
7,1441,8705.752504114653
8,1442,8702.287942002115
9,1443,8698.823379889576
10,1444,8695.358817777038
11,1445,8691.8942556645
12,1446,8688.429693551961
13,1447,8684.965131439423
14,1448,8681.500569326885
15,1449,8678.036007214349
16,1450,8674.57144510181
17,1451,8671.106882989272
18,1452,8667.642320876734
19,1453,8664.177758764195
20,1454,8660.713196651657
21,1455,8657.248634539119
22,1456,8653.78407242658
23,1457,8650.319510314042
0,1458,8730.004438902419
1,1459,8726.53987678988
2,1460,8723.075314677342
3,1461,8719.610752564804
4,1462,8716.146190452266
6,1463,8709.217066227191
7,1464,8705.752504114653
8,1465,8702.287942002115
9,1466,8698.823379889576
10,1467,8695.358817777038
11,1468,8691.8942556645
12,1469,8688.429693551961
13,1470,8684.965131439423
14,1471,8681.500569326885
15,1472,8678.036007214349
16,1473,8674.57144510181
17,1474,8671.106882989272
18,1475,8667.642320876734
19,1476,8664.177758764195
20,1477,8660.713196651657
21,1478,8657.248634539119
22,1479,8653.78407242658
23,1480,8650.319510314042
0,1481,8730.004438902419
1,1482,8726.53987678988
3,1483,8719.610752564804
4,1484,8716.146190452266
5,1485,8712.68162833973
6,1486,8709.217066227191
7,1487,8705.752504114653
8,1488,8702.287942002115
9,1489,8698.823379889576
10,1490,8695.358817777038
11,1491,8691.8942556645
12,1492,8688.429693551961
13,1493,8684.965131439423
14,1494,8681.500569326885
15,1495,8678.036007214349
16,1496,8674.57144510181
17,1497,8671.106882989272
18,1498,8667.642320876734
19,1499,8664.177758764195
20,1500,8660.713196651657
21,1501,8657.248634539119
22,1502,8653.78407242658
23,1503,8650.319510314042
0,1504,8730.004438902419
1,1505,8726.53987678988
2,1506,8723.075314677342
3,1507,8719.610752564804
4,1508,8716.146190452266
5,1509,8712.68162833973
6,1510,8709.217066227191
7,1511,8705.752504114653
8,1512,8702.287942002115
9,1513,8698.823379889576
10,1514,8695.358817777038
11,1515,8691.8942556645
12,1516,8688.429693551961
13,1517,8684.965131439423
14,1518,8681.500569326885
15,1519,8678.036007214349
16,1520,8674.57144510181
17,1521,8671.106882989272
18,1522,8667.642320876734
19,1523,8664.177758764195
20,1524,8660.713196651657
21,1525,8657.248634539119
22,1526,8653.78407242658
23,1527,8650.319510314042
0,1528,8730.004438902419
1,1529,8726.53987678988
2,1530,8723.075314677342
3,1531,8719.610752564804
4,1532,8716.146190452266
5,1533,8712.68162833973
6,1534,8709.217066227191
7,1535,8705.752504114653
8,1536,8702.287942002115
9,1537,8698.823379889576
10,1538,8695.358817777038
11,1539,8691.8942556645
12,1540,8688.429693551961
13,1541,8684.965131439423
14,1542,8681.500569326885
15,1543,8678.036007214349
16,1544,8674.57144510181
17,1545,8671.106882989272
18,1546,8667.642320876734
19,1547,8664.177758764195
20,1548,8660.713196651657
21,1549,8657.248634539119
22,1550,8653.78407242658
23,1551,8650.319510314042
0,1552,8730.004438902419
1,1553,8726.53987678988
2,1554,8723.075314677342
5,1555,8712.68162833973
6,1556,8709.217066227191
7,1557,8705.752504114653
8,1558,8702.287942002115
9,1559,8698.823379889576
10,1560,8695.358817777038
11,1561,8691.8942556645
12,1562,8688.429693551961
13,1563,8684.965131439423
14,1564,8681.500569326885
15,1565,8678.036007214349
16,1566,8674.57144510181
17,1567,8671.106882989272
18,1568,8667.642320876734
19,1569,8664.177758764195
20,1570,8660.713196651657
21,1571,8657.248634539119
22,1572,8653.78407242658
23,1573,8650.319510314042
0,1574,8730.004438902419
1,1575,8726.53987678988
2,1576,8723.075314677342
3,1577,8719.610752564804
5,1578,8712.68162833973
6,1579,8709.217066227191
7,1580,8705.752504114653
8,1581,8702.287942002115
9,1582,8698.823379889576
10,1583,8695.358817777038
11,1584,8691.8942556645
12,1585,8688.429693551961
13,1586,8684.965131439423
14,1587,8681.500569326885
15,1588,8678.036007214349
16,1589,8674.57144510181
17,1590,8671.106882989272
18,1591,8667.642320876734
19,1592,8664.177758764195
20,1593,8660.713196651657
21,1594,8657.248634539119
22,1595,8653.78407242658
23,1596,8650.319510314042
0,1597,8730.004438902419
1,1598,8726.53987678988
2,1599,8723.075314677342
3,1600,8719.610752564804
4,1601,8716.146190452266
5,1602,8712.68162833973
6,1603,8709.217066227191
7,1604,8705.752504114653
8,1605,8702.287942002115
9,1606,8698.823379889576
10,1607,8695.358817777038
11,1608,8691.8942556645
12,1609,8688.429693551961
13,1610,8684.965131439423
14,1611,8681.500569326885
15,1612,8678.036007214349
16,1613,8674.57144510181
17,1614,8671.106882989272
18,1615,8667.642320876734
19,1616,8664.177758764195
20,1617,8660.713196651657
21,1618,8657.248634539119
22,1619,8653.78407242658
23,1620,8650.319510314042
0,1621,8730.004438902419
1,1622,8726.53987678988
3,1623,8719.610752564804
4,1624,8716.146190452266
5,1625,8712.68162833973
6,1626,8709.217066227191
7,1627,8705.752504114653
8,1628,8702.287942002115
9,1629,8698.823379889576
10,1630,8695.358817777038
11,1631,8691.8942556645
12,1632,8688.429693551961
13,1633,8684.965131439423
14,1634,8681.500569326885
15,1635,8678.036007214349
16,1636,8674.57144510181
17,1637,8671.106882989272
18,1638,8667.642320876734
19,1639,8664.177758764195
20,1640,8660.713196651657
21,1641,8657.248634539119
22,1642,8653.78407242658
23,1643,8650.319510314042
0,1644,8730.004438902419
1,1645,8726.53987678988
2,1646,8723.075314677342
3,1647,8719.610752564804
5,1648,8712.68162833973
6,1649,8709.217066227191
7,1650,8705.752504114653
8,1651,8702.287942002115
9,1652,8698.823379889576
10,1653,8695.358817777038
11,1654,8691.8942556645
12,1655,8688.429693551961
13,1656,8684.965131439423
14,1657,8681.500569326885
15,1658,8678.036007214349
16,1659,8674.57144510181
17,1660,8671.106882989272
18,1661,8667.642320876734
19,1662,8664.177758764195
20,1663,8660.713196651657
21,1664,8657.248634539119
22,1665,8653.78407242658
23,1666,8650.319510314042
0,1667,8730.004438902419
1,1668,8726.53987678988
2,1669,8723.075314677342
4,1670,8716.146190452266
5,1671,8712.68162833973
6,1672,8709.217066227191
7,1673,8705.752504114653
8,1674,8702.287942002115
9,1675,8698.823379889576
10,1676,8695.358817777038
11,1677,8691.8942556645
12,1678,8688.429693551961
13,1679,8684.965131439423
14,1680,8681.500569326885
15,1681,8678.036007214349
16,1682,8674.57144510181
17,1683,8671.106882989272
18,1684,8667.642320876734
19,1685,8664.177758764195
20,1686,8660.713196651657
21,1687,8657.248634539119
22,1688,8653.78407242658
23,1689,8650.319510314042
0,1690,8730.004438902419
1,1691,8726.53987678988
3,1692,8719.610752564804
4,1693,8716.146190452266
5,1694,8712.68162833973
6,1695,8709.217066227191
7,1696,8705.752504114653
8,1697,8702.287942002115
9,1698,8698.823379889576
10,1699,8695.358817777038
11,1700,8691.8942556645
12,1701,8688.429693551961
13,1702,8684.965131439423
14,1703,8681.500569326885
15,1704,8678.036007214349
16,1705,8674.57144510181
17,1706,8671.106882989272
18,1707,8667.642320876734
19,1708,8664.177758764195
20,1709,8660.713196651657
21,1710,8657.248634539119
22,1711,8653.78407242658
23,1712,8650.319510314042
0,1713,8730.004438902419
1,1714,8726.53987678988
2,1715,8723.075314677342
3,1716,8719.610752564804
4,1717,8716.146190452266
5,1718,8712.68162833973
6,1719,8709.217066227191
7,1720,8705.752504114653
8,1721,8702.287942002115
9,1722,8698.823379889576
10,1723,8695.358817777038
11,1724,8691.8942556645
12,1725,8688.429693551961
13,1726,8684.965131439423
14,1727,8681.500569326885
15,1728,8678.036007214349
16,1729,8674.57144510181
17,1730,8671.106882989272
18,1731,8667.642320876734
19,1732,8664.177758764195
20,1733,8660.713196651657
21,1734,8657.248634539119
22,1735,8653.78407242658
23,1736,8650.319510314042
0,1737,8730.004438902419
1,1738,8726.53987678988
2,1739,8723.075314677342
3,1740,8719.610752564804
5,1741,8712.68162833973
6,1742,8709.217066227191
7,1743,8705.752504114653
8,1744,8702.287942002115
9,1745,8698.823379889576
10,1746,8695.358817777038
11,1747,8691.8942556645
12,1748,8688.429693551961
13,1749,8684.965131439423
14,1750,8681.500569326885
15,1751,8678.036007214349
16,1752,8674.57144510181
17,1753,8671.106882989272
18,1754,8667.642320876734
19,1755,8664.177758764195
20,1756,8660.713196651657
21,1757,8657.248634539119
22,1758,8653.78407242658
23,1759,8650.319510314042
0,1760,8730.004438902419
1,1761,8726.53987678988
2,1762,8723.075314677342
3,1763,8719.610752564804
4,1764,8716.146190452266
5,1765,8712.68162833973
6,1766,8709.217066227191
7,1767,8705.752504114653
8,1768,8702.287942002115
9,1769,8698.823379889576
10,1770,8695.358817777038
11,1771,8691.8942556645
12,1772,8688.429693551961
13,1773,8684.965131439423
14,1774,8681.500569326885
15,1775,8678.036007214349
16,1776,8674.57144510181
17,1777,8671.106882989272
18,1778,8667.642320876734
19,1779,8664.177758764195
20,1780,8660.713196651657
21,1781,8657.248634539119
22,1782,8653.78407242658
23,1783,8650.319510314042
0,1784,8730.004438902419
1,1785,8726.53987678988
2,1786,8723.075314677342
3,1787,8719.610752564804
4,1788,8716.146190452266
5,1789,8712.68162833973
6,1790,8709.217066227191
7,1791,8705.752504114653
8,1792,8702.287942002115
9,1793,8698.823379889576
10,1794,8695.358817777038
11,1795,8691.8942556645
12,1796,8688.429693551961
13,1797,8684.965131439423
14,1798,8681.500569326885
15,1799,8678.036007214349
16,1800,8674.57144510181
17,1801,8671.106882989272
18,1802,8667.642320876734
19,1803,8664.177758764195
20,1804,8660.713196651657
21,1805,8657.248634539119
22,1806,8653.78407242658
23,1807,8650.319510314042
0,1808,8730.004438902419
1,1809,8726.53987678988
2,1810,8723.075314677342
3,1811,8719.610752564804
5,1812,8712.68162833973
6,1813,8709.217066227191
7,1814,8705.752504114653
8,1815,8702.287942002115
9,1816,8698.823379889576
10,1817,8695.358817777038
11,1818,8691.8942556645
