hr,cnt,Predicted Y
7,19,142.45971219968757
8,63,152.79750436959353
9,57,163.1352965394995
10,81,173.4730887094055
11,90,183.81088087931144
12,93,194.14867304921742
13,103,204.48646521912337
14,116,214.82425738902936
15,87,225.1620495589353
16,56,235.4998417288413
17,80,245.83763389874727
18,66,256.1754260686532
19,49,266.5132182385592
20,29,276.8510104084652
21,34,287.1888025783711
22,11,297.5265947482771
23,2,307.8643869181831
6,7,132.12192002978162
7,40,142.45971219968757
8,114,152.79750436959353
9,106,163.1352965394995
10,44,173.4730887094055
11,50,183.81088087931144
12,55,194.14867304921742
13,55,204.48646521912337
14,58,214.82425738902936
15,69,225.1620495589353
16,86,235.4998417288413
17,196,245.83763389874727
18,167,256.1754260686532
19,118,266.5132182385592
20,105,276.8510104084652
21,82,287.1888025783711
22,77,297.5265947482771
23,21,307.8643869181831
0,6,70.09516701034579
1,4,80.43295918025176
2,1,90.77075135015772
3,2,101.1085435200637
5,8,121.78412785987564
6,36,132.12192002978162
7,96,142.45971219968757
8,235,152.79750436959353
9,139,163.1352965394995
10,51,173.4730887094055
11,69,183.81088087931144
12,67,194.14867304921742
13,87,204.48646521912337
14,78,214.82425738902936
15,72,225.1620495589353
16,94,235.4998417288413
17,222,245.83763389874727
18,209,256.1754260686532
19,141,266.5132182385592
20,109,276.8510104084652
21,91,287.1888025783711
22,61,297.5265947482771
23,39,307.8643869181831
0,11,70.09516701034579
1,7,80.43295918025176
2,4,90.77075135015772
3,2,101.1085435200637
5,4,121.78412785987564
6,58,132.12192002978162
7,104,142.45971219968757
8,252,152.79750436959353
9,137,163.1352965394995
10,57,173.4730887094055
11,79,183.81088087931144
12,95,194.14867304921742
13,88,204.48646521912337
14,69,214.82425738902936
15,63,225.1620495589353
16,71,235.4998417288413
17,177,245.83763389874727
18,137,256.1754260686532
19,115,266.5132182385592
20,89,276.8510104084652
21,83,287.1888025783711
22,55,297.5265947482771
23,50,307.8643869181831
0,9,70.09516701034579
1,10,80.43295918025176
2,3,90.77075135015772
3,2,101.1085435200637
5,6,121.78412785987564
6,11,132.12192002978162
7,35,142.45971219968757
8,73,152.79750436959353
9,114,163.1352965394995
10,49,173.4730887094055
11,59,183.81088087931144
12,115,194.14867304921742
13,83,204.48646521912337
14,85,214.82425738902936
15,55,225.1620495589353
16,102,235.4998417288413
17,189,245.83763389874727
18,157,256.1754260686532
19,90,266.5132182385592
20,62,276.8510104084652
21,63,287.1888025783711
22,50,297.5265947482771
23,39,307.8643869181831
0,28,70.09516701034579
1,27,80.43295918025176
2,12,90.77075135015772
3,8,101.1085435200637
4,2,111.44633568996966
5,10,121.78412785987564
6,7,132.12192002978162
7,22,142.45971219968757
8,57,152.79750436959353
9,74,163.1352965394995
10,85,173.4730887094055
11,126,183.81088087931144
12,160,194.14867304921742
13,174,204.48646521912337
14,211,214.82425738902936
15,165,225.1620495589353
16,171,235.4998417288413
17,183,245.83763389874727
18,137,256.1754260686532
19,94,266.5132182385592
20,68,276.8510104084652
21,68,287.1888025783711
22,46,297.5265947482771
23,34,307.8643869181831
0,34,70.09516701034579
1,37,80.43295918025176
2,22,90.77075135015772
3,11,101.1085435200637
4,2,111.44633568996966
6,3,132.12192002978162
7,14,142.45971219968757
8,35,152.79750436959353
9,59,163.1352965394995
10,103,173.4730887094055
11,125,183.81088087931144
12,193,194.14867304921742
13,259,204.48646521912337
14,282,214.82425738902936
15,261,225.1620495589353
16,268,235.4998417288413
17,187,245.83763389874727
18,127,256.1754260686532
19,102,266.5132182385592
20,81,276.8510104084652
21,69,287.1888025783711
22,69,297.5265947482771
23,59,307.8643869181831
0,30,70.09516701034579
1,8,80.43295918025176
3,1,101.1085435200637
5,5,121.78412785987564
6,28,132.12192002978162
7,92,142.45971219968757
8,255,152.79750436959353
9,142,163.1352965394995
10,92,173.4730887094055
11,87,183.81088087931144
12,36,194.14867304921742
13,32,204.48646521912337
14,25,214.82425738902936
15,35,225.1620495589353
16,42,235.4998417288413
17,79,245.83763389874727
18,131,256.1754260686532
19,80,266.5132182385592
20,45,276.8510104084652
21,80,287.1888025783711
22,76,297.5265947482771
23,45,307.8643869181831
0,7,70.09516701034579
1,3,80.43295918025176
2,4,90.77075135015772
3,2,101.1085435200637
4,1,111.44633568996966
5,2,121.78412785987564
6,46,132.12192002978162
7,107,142.45971219968757
8,214,152.79750436959353
9,124,163.1352965394995
10,68,173.4730887094055
11,56,183.81088087931144
12,86,194.14867304921742
13,78,204.48646521912337
14,79,214.82425738902936
15,64,225.1620495589353
16,102,235.4998417288413
17,242,245.83763389874727
18,224,256.1754260686532
19,119,266.5132182385592
20,88,276.8510104084652
21,63,287.1888025783711
22,47,297.5265947482771
23,25,307.8643869181831
0,8,70.09516701034579
1,4,80.43295918025176
2,2,90.77075135015772
3,4,101.1085435200637
4,1,111.44633568996966
5,5,121.78412785987564
6,40,132.12192002978162
7,110,142.45971219968757
8,256,152.79750436959353
9,148,163.1352965394995
10,76,173.4730887094055
11,73,183.81088087931144
12,82,194.14867304921742
13,125,204.48646521912337
14,96,214.82425738902936
15,110,225.1620495589353
16,139,235.4998417288413
17,268,245.83763389874727
18,201,256.1754260686532
19,150,266.5132182385592
20,95,276.8510104084652
21,71,287.1888025783711
22,48,297.5265947482771
23,22,307.8643869181831
0,13,70.09516701034579
1,1,80.43295918025176
2,3,90.77075135015772
3,1,101.1085435200637
4,1,111.44633568996966
5,8,121.78412785987564
6,35,132.12192002978162
7,111,142.45971219968757
8,220,152.79750436959353
9,145,163.1352965394995
10,56,173.4730887094055
11,50,183.81088087931144
12,72,194.14867304921742
13,80,204.48646521912337
14,78,214.82425738902936
15,68,225.1620495589353
16,71,235.4998417288413
17,202,245.83763389874727
18,167,256.1754260686532
19,106,266.5132182385592
20,70,276.8510104084652
21,51,287.1888025783711
22,53,297.5265947482771
23,23,307.8643869181831
0,12,70.09516701034579
1,4,80.43295918025176
2,2,90.77075135015772
3,1,101.1085435200637
4,1,111.44633568996966
5,7,121.78412785987564
6,29,132.12192002978162
7,83,142.45971219968757
8,228,152.79750436959353
9,150,163.1352965394995
10,66,173.4730887094055
11,89,183.81088087931144
12,97,194.14867304921742
13,87,204.48646521912337
14,95,214.82425738902936
15,106,225.1620495589353
16,118,235.4998417288413
17,228,245.83763389874727
18,187,256.1754260686532
19,107,266.5132182385592
20,87,276.8510104084652
21,70,287.1888025783711
22,44,297.5265947482771
23,46,307.8643869181831
0,19,70.09516701034579
1,25,80.43295918025176
2,20,90.77075135015772
3,2,101.1085435200637
4,1,111.44633568996966
5,3,121.78412785987564
6,4,132.12192002978162
7,15,142.45971219968757
8,45,152.79750436959353
9,63,163.1352965394995
10,103,173.4730887094055
11,159,183.81088087931144
12,167,194.14867304921742
13,190,204.48646521912337
14,198,214.82425738902936
15,205,225.1620495589353
16,204,235.4998417288413
17,164,245.83763389874727
18,152,256.1754260686532
19,89,266.5132182385592
20,70,276.8510104084652
21,72,287.1888025783711
22,63,297.5265947482771
23,44,307.8643869181831
0,52,70.09516701034579
1,39,80.43295918025176
2,32,90.77075135015772
3,11,101.1085435200637
4,3,111.44633568996966
6,2,132.12192002978162
7,5,142.45971219968757
8,9,152.79750436959353
9,22,163.1352965394995
10,31,173.4730887094055
11,62,183.81088087931144
12,79,194.14867304921742
13,105,204.48646521912337
14,39,214.82425738902936
15,7,225.1620495589353
16,11,235.4998417288413
17,25,245.83763389874727
18,23,256.1754260686532
19,11,266.5132182385592
20,11,276.8510104084652
21,7,287.1888025783711
22,10,297.5265947482771
23,9,307.8643869181831
0,4,70.09516701034579
1,2,80.43295918025176
3,1,101.1085435200637
4,1,111.44633568996966
5,1,121.78412785987564
6,34,132.12192002978162
7,91,142.45971219968757
8,211,152.79750436959353
9,134,163.1352965394995
10,58,173.4730887094055
11,60,183.81088087931144
12,96,194.14867304921742
13,70,204.48646521912337
14,77,214.82425738902936
15,96,225.1620495589353
16,122,235.4998417288413
17,233,245.83763389874727
18,233,256.1754260686532
19,145,266.5132182385592
20,92,276.8510104084652
21,54,287.1888025783711
22,35,297.5265947482771
23,22,307.8643869181831
0,10,70.09516701034579
1,4,80.43295918025176
2,1,90.77075135015772
3,7,101.1085435200637
4,2,111.44633568996966
5,10,121.78412785987564
6,45,132.12192002978162
7,128,142.45971219968757
8,257,152.79750436959353
9,151,163.1352965394995
10,71,173.4730887094055
11,78,183.81088087931144
12,99,194.14867304921742
13,98,204.48646521912337
14,72,214.82425738902936
15,112,225.1620495589353
16,108,235.4998417288413
17,248,245.83763389874727
18,235,256.1754260686532
19,150,266.5132182385592
20,76,276.8510104084652
21,75,287.1888025783711
22,55,297.5265947482771
23,41,307.8643869181831
0,9,70.09516701034579
1,4,80.43295918025176
2,2,90.77075135015772
3,3,101.1085435200637
4,2,111.44633568996966
5,8,121.78412785987564
6,49,132.12192002978162
7,141,142.45971219968757
8,249,152.79750436959353
9,141,163.1352965394995
10,57,173.4730887094055
11,59,183.81088087931144
12,98,194.14867304921742
13,99,204.48646521912337
14,71,214.82425738902936
15,79,225.1620495589353
16,112,235.4998417288413
17,194,245.83763389874727
18,188,256.1754260686532
19,134,266.5132182385592
20,91,276.8510104084652
21,62,287.1888025783711
22,21,297.5265947482771
23,18,307.8643869181831
0,3,70.09516701034579
1,2,80.43295918025176
2,1,90.77075135015772
5,3,121.78412785987564
6,12,132.12192002978162
7,37,142.45971219968757
8,44,152.79750436959353
9,24,163.1352965394995
10,17,173.4730887094055
11,11,183.81088087931144
12,34,194.14867304921742
13,12,204.48646521912337
14,12,214.82425738902936
15,14,225.1620495589353
16,21,235.4998417288413
17,111,245.83763389874727
18,82,256.1754260686532
19,56,266.5132182385592
20,38,276.8510104084652
21,28,287.1888025783711
22,34,297.5265947482771
23,27,307.8643869181831
0,6,70.09516701034579
1,8,80.43295918025176
2,5,90.77075135015772
3,2,101.1085435200637
5,7,121.78412785987564
6,32,132.12192002978162
7,114,142.45971219968757
8,259,152.79750436959353
9,156,163.1352965394995
10,78,173.4730887094055
11,81,183.81088087931144
12,111,194.14867304921742
13,107,204.48646521912337
14,89,214.82425738902936
15,85,225.1620495589353
16,113,235.4998417288413
17,223,245.83763389874727
18,153,256.1754260686532
19,118,266.5132182385592
20,76,276.8510104084652
21,53,287.1888025783711
22,64,297.5265947482771
23,37,307.8643869181831
0,34,70.09516701034579
1,18,80.43295918025176
2,14,90.77075135015772
3,7,101.1085435200637
4,1,111.44633568996966
5,2,121.78412785987564
6,4,132.12192002978162
7,23,142.45971219968757
8,53,152.79750436959353
9,101,163.1352965394995
10,99,173.4730887094055
11,119,183.81088087931144
12,158,194.14867304921742
13,157,204.48646521912337
14,166,214.82425738902936
15,182,225.1620495589353
16,244,235.4998417288413
17,213,245.83763389874727
18,145,256.1754260686532
19,112,266.5132182385592
20,86,276.8510104084652
21,82,287.1888025783711
22,63,297.5265947482771
23,49,307.8643869181831
0,38,70.09516701034579
1,33,80.43295918025176
3,23,101.1085435200637
4,13,111.44633568996966
5,3,121.78412785987564
6,2,132.12192002978162
7,10,142.45971219968757
8,34,152.79750436959353
9,44,163.1352965394995
10,122,173.4730887094055
11,181,183.81088087931144
12,194,194.14867304921742
13,221,204.48646521912337
14,250,214.82425738902936
15,304,225.1620495589353
16,256,235.4998417288413
17,241,245.83763389874727
18,147,256.1754260686532
19,101,266.5132182385592
20,77,276.8510104084652
21,58,287.1888025783711
22,37,297.5265947482771
23,28,307.8643869181831
0,11,70.09516701034579
1,1,80.43295918025176
2,1,90.77075135015772
3,3,101.1085435200637
5,8,121.78412785987564
6,28,132.12192002978162
7,88,142.45971219968757
8,241,152.79750436959353
9,140,163.1352965394995
10,84,173.4730887094055
11,71,183.81088087931144
12,94,194.14867304921742
13,75,204.48646521912337
14,79,214.82425738902936
15,101,225.1620495589353
16,107,235.4998417288413
17,271,245.83763389874727
18,235,256.1754260686532
19,150,266.5132182385592
20,129,276.8510104084652
21,63,287.1888025783711
22,47,297.5265947482771
23,19,307.8643869181831
0,14,70.09516701034579
1,10,80.43295918025176
2,3,90.77075135015772
4,2,111.44633568996966
5,11,121.78412785987564
6,35,132.12192002978162
7,119,142.45971219968757
8,282,152.79750436959353
9,157,163.1352965394995
10,78,173.4730887094055
11,78,183.81088087931144
12,102,194.14867304921742
13,97,204.48646521912337
14,88,214.82425738902936
15,90,225.1620495589353
16,114,235.4998417288413
17,217,245.83763389874727
18,225,256.1754260686532
19,152,266.5132182385592
20,88,276.8510104084652
21,55,287.1888025783711
22,21,297.5265947482771
23,18,307.8643869181831
0,8,70.09516701034579
1,3,80.43295918025176
3,3,101.1085435200637
4,1,111.44633568996966
5,3,121.78412785987564
6,31,132.12192002978162
7,111,142.45971219968757
8,253,152.79750436959353
9,154,163.1352965394995
10,68,173.4730887094055
11,75,183.81088087931144
12,88,194.14867304921742
13,99,204.48646521912337
14,100,214.82425738902936
15,101,225.1620495589353
16,151,235.4998417288413
17,253,245.83763389874727
18,237,256.1754260686532
19,168,266.5132182385592
20,121,276.8510104084652
21,78,287.1888025783711
22,59,297.5265947482771
23,27,307.8643869181831
0,23,70.09516701034579
1,12,80.43295918025176
2,8,90.77075135015772
3,2,101.1085435200637
4,3,111.44633568996966
5,13,121.78412785987564
6,51,132.12192002978162
7,140,142.45971219968757
8,299,152.79750436959353
9,185,163.1352965394995
10,78,173.4730887094055
11,86,183.81088087931144
12,105,194.14867304921742
13,111,204.48646521912337
14,119,214.82425738902936
15,125,225.1620495589353
16,142,235.4998417288413
17,313,245.83763389874727
18,310,256.1754260686532
19,207,266.5132182385592
20,137,276.8510104084652
21,138,287.1888025783711
22,87,297.5265947482771
23,50,307.8643869181831
0,29,70.09516701034579
1,16,80.43295918025176
2,14,90.77075135015772
3,5,101.1085435200637
5,10,121.78412785987564
6,36,132.12192002978162
7,123,142.45971219968757
8,280,152.79750436959353
9,210,163.1352965394995
10,117,173.4730887094055
11,159,183.81088087931144
12,195,194.14867304921742
13,175,204.48646521912337
14,174,214.82425738902936
15,173,225.1620495589353
16,204,235.4998417288413
17,332,245.83763389874727
18,331,256.1754260686532
19,190,266.5132182385592
20,149,276.8510104084652
21,113,287.1888025783711
22,118,297.5265947482771
23,86,307.8643869181831
0,76,70.09516701034579
1,51,80.43295918025176
2,25,90.77075135015772
3,8,101.1085435200637
4,3,111.44633568996966
5,2,121.78412785987564
6,10,132.12192002978162
7,13,142.45971219968757
8,48,152.79750436959353
9,76,163.1352965394995
10,140,173.4730887094055
11,196,183.81088087931144
12,267,194.14867304921742
13,301,204.48646521912337
14,312,214.82425738902936
15,313,225.1620495589353
16,304,235.4998417288413
17,278,245.83763389874727
18,217,256.1754260686532
19,154,266.5132182385592
20,108,276.8510104084652
21,93,287.1888025783711
22,72,297.5265947482771
23,50,307.8643869181831
0,40,70.09516701034579
1,24,80.43295918025176
2,30,90.77075135015772
3,12,101.1085435200637
4,3,111.44633568996966
5,9,121.78412785987564
6,4,132.12192002978162
7,14,142.45971219968757
8,37,152.79750436959353
9,78,163.1352965394995
10,136,173.4730887094055
11,203,183.81088087931144
12,228,194.14867304921742
13,203,204.48646521912337
14,279,214.82425738902936
15,308,225.1620495589353
16,224,235.4998417288413
17,226,245.83763389874727
18,156,256.1754260686532
19,79,266.5132182385592
20,67,276.8510104084652
21,49,287.1888025783711
22,38,297.5265947482771
23,24,307.8643869181831
0,13,70.09516701034579
1,7,80.43295918025176
2,6,90.77075135015772
3,1,101.1085435200637
5,2,121.78412785987564
6,32,132.12192002978162
7,18,142.45971219968757
8,98,152.79750436959353
9,127,163.1352965394995
10,62,173.4730887094055
11,79,183.81088087931144
12,81,194.14867304921742
13,112,204.48646521912337
14,101,214.82425738902936
15,107,225.1620495589353
16,141,235.4998417288413
17,272,245.83763389874727
18,276,256.1754260686532
19,221,266.5132182385592
20,122,276.8510104084652
21,91,287.1888025783711
22,78,297.5265947482771
23,30,307.8643869181831
0,11,70.09516701034579
1,19,80.43295918025176
2,1,90.77075135015772
3,5,101.1085435200637
4,1,111.44633568996966
5,12,121.78412785987564
6,60,132.12192002978162
7,136,142.45971219968757
8,336,152.79750436959353
9,178,163.1352965394995
10,124,173.4730887094055
11,86,183.81088087931144
12,121,194.14867304921742
13,106,204.48646521912337
14,101,214.82425738902936
15,134,225.1620495589353
16,165,235.4998417288413
17,307,245.83763389874727
18,312,256.1754260686532
19,164,266.5132182385592
20,135,276.8510104084652
21,87,287.1888025783711
22,70,297.5265947482771
23,32,307.8643869181831
0,11,70.09516701034579
1,7,80.43295918025176
2,2,90.77075135015772
3,3,101.1085435200637
5,10,121.78412785987564
6,44,132.12192002978162
7,118,142.45971219968757
8,261,152.79750436959353
9,182,163.1352965394995
10,75,173.4730887094055
11,71,183.81088087931144
12,87,194.14867304921742
13,108,204.48646521912337
14,84,214.82425738902936
