casual,instant,Predicted Y
1,1140,8131.4584945862825
0,1141,8115.351158469766
2,1142,8147.565830702798
7,1143,8228.102511285379
34,1144,8663.000586431313
72,1145,9275.079358858922
62,1146,9114.005997693763
76,1147,9339.508703324987
108,1148,9854.943459053502
66,1149,9178.435342159826
59,1150,9065.683989344214
60,1151,9081.79132546073
30,1152,8598.571241965248
3,1153,8163.673166819314
12,1154,8308.639191867958
17,1155,8389.17587245054
4,1156,8179.780502935831
9,1157,8260.317183518411
7,1158,8228.102511285379
2,1159,8147.565830702798
1,1160,8131.4584945862825
2,1161,8147.565830702798
1,1162,8131.4584945862825
1,1163,8131.4584945862825
2,1164,8147.565830702798
3,1165,8163.673166819314
7,1166,8228.102511285379
11,1167,8292.531855751444
29,1168,8582.463905848732
20,1169,8437.497880800087
26,1170,8534.141897499185
28,1171,8566.356569732216
15,1172,8356.961200217507
11,1173,8292.531855751444
8,1174,8244.209847401895
18,1175,8405.283208567056
2,1176,8147.565830702798
0,1177,8115.351158469766
0,1178,8115.351158469766
1,1179,8131.4584945862825
0,1180,8115.351158469766
0,1181,8115.351158469766
0,1182,8115.351158469766
0,1183,8115.351158469766
7,1184,8228.102511285379
5,1185,8195.887839052346
0,1186,8115.351158469766
7,1187,8228.102511285379
7,1188,8228.102511285379
3,1189,8163.673166819314
9,1190,8260.317183518411
2,1191,8147.565830702798
7,1192,8228.102511285379
8,1193,8244.209847401895
6,1194,8211.995175168862
4,1195,8179.780502935831
3,1196,8163.673166819314
2,1197,8147.565830702798
1,1198,8131.4584945862825
3,1199,8163.673166819314
0,1200,8115.351158469766
0,1201,8115.351158469766
0,1202,8115.351158469766
0,1203,8115.351158469766
0,1204,8115.351158469766
0,1205,8115.351158469766
2,1206,8147.565830702798
8,1207,8244.209847401895
9,1208,8260.317183518411
4,1209,8179.780502935831
16,1210,8373.068536334024
11,1211,8292.531855751444
9,1212,8260.317183518411
17,1213,8389.17587245054
18,1214,8405.283208567056
15,1215,8356.961200217507
15,1216,8356.961200217507
3,1217,8163.673166819314
6,1218,8211.995175168862
2,1219,8147.565830702798
2,1220,8147.565830702798
1,1221,8131.4584945862825
1,1222,8131.4584945862825
0,1223,8115.351158469766
0,1224,8115.351158469766
0,1225,8115.351158469766
0,1226,8115.351158469766
1,1227,8131.4584945862825
0,1228,8115.351158469766
0,1229,8115.351158469766
8,1230,8244.209847401895
4,1231,8179.780502935831
8,1232,8244.209847401895
8,1233,8244.209847401895
10,1234,8276.424519634927
16,1235,8373.068536334024
2,1236,8147.565830702798
5,1237,8195.887839052346
4,1238,8179.780502935831
9,1239,8260.317183518411
5,1240,8195.887839052346
3,1241,8163.673166819314
2,1242,8147.565830702798
7,1243,8228.102511285379
5,1244,8195.887839052346
3,1245,8163.673166819314
1,1246,8131.4584945862825
1,1247,8131.4584945862825
0,1248,8115.351158469766
1,1249,8131.4584945862825
1,1250,8131.4584945862825
0,1251,8115.351158469766
1,1252,8131.4584945862825
3,1253,8163.673166819314
3,1254,8163.673166819314
7,1255,8228.102511285379
9,1256,8260.317183518411
20,1257,8437.497880800087
6,1258,8211.995175168862
14,1259,8340.85386410099
5,1260,8195.887839052346
11,1261,8292.531855751444
8,1262,8244.209847401895
7,1263,8228.102511285379
4,1264,8179.780502935831
2,1265,8147.565830702798
7,1266,8228.102511285379
7,1267,8228.102511285379
2,1268,8147.565830702798
3,1269,8163.673166819314
2,1270,8147.565830702798
3,1271,8163.673166819314
1,1272,8131.4584945862825
1,1273,8131.4584945862825
1,1274,8131.4584945862825
1,1275,8131.4584945862825
1,1276,8131.4584945862825
2,1277,8147.565830702798
9,1278,8260.317183518411
14,1279,8340.85386410099
26,1280,8534.141897499185
45,1281,8840.18128371299
38,1282,8727.429930897377
57,1283,9033.469317111181
40,1284,8759.64460313041
41,1285,8775.751939246926
53,1286,8969.039972645118
26,1287,8534.141897499185
30,1288,8598.571241965248
8,1289,8244.209847401895
9,1290,8260.317183518411
8,1291,8244.209847401895
5,1292,8195.887839052346
8,1293,8244.209847401895
7,1294,8228.102511285379
2,1295,8147.565830702798
3,1296,8163.673166819314
0,1297,8115.351158469766
2,1298,8147.565830702798
6,1299,8211.995175168862
9,1300,8260.317183518411
17,1301,8389.17587245054
24,1302,8501.927225266152
33,1303,8646.893250314797
61,1304,9097.898661577246
90,1305,9565.011408956212
105,1306,9806.621450703953
98,1307,9693.87009788834
98,1308,9693.87009788834
66,1309,9178.435342159826
24,1310,8501.927225266152
16,1311,8373.068536334024
9,1312,8260.317183518411
8,1313,8244.209847401895
2,1314,8147.565830702798
6,1315,8211.995175168862
5,1316,8195.887839052346
1,1317,8131.4584945862825
0,1318,8115.351158469766
1,1319,8131.4584945862825
1,1320,8131.4584945862825
2,1321,8147.565830702798
13,1322,8324.746527984475
15,1323,8356.961200217507
13,1324,8324.746527984475
13,1325,8324.746527984475
0,1326,8115.351158469766
1,1327,8131.4584945862825
1,1328,8131.4584945862825
0,1329,8115.351158469766
2,1330,8147.565830702798
2,1331,8147.565830702798
4,1332,8179.780502935831
1,1333,8131.4584945862825
0,1334,8115.351158469766
2,1335,8147.565830702798
4,1336,8179.780502935831
0,1337,8115.351158469766
0,1338,8115.351158469766
0,1339,8115.351158469766
0,1340,8115.351158469766
0,1341,8115.351158469766
0,1342,8115.351158469766
1,1343,8131.4584945862825
0,1344,8115.351158469766
2,1345,8147.565830702798
10,1346,8276.424519634927
8,1347,8244.209847401895
13,1348,8324.746527984475
8,1349,8244.209847401895
6,1350,8211.995175168862
13,1351,8324.746527984475
18,1352,8405.283208567056
7,1353,8228.102511285379
10,1354,8276.424519634927
12,1355,8308.639191867958
10,1356,8276.424519634927
4,1357,8179.780502935831
2,1358,8147.565830702798
8,1359,8244.209847401895
3,1360,8163.673166819314
2,1361,8147.565830702798
3,1362,8163.673166819314
0,1363,8115.351158469766
0,1364,8115.351158469766
3,1365,8163.673166819314
1,1366,8131.4584945862825
0,1367,8115.351158469766
1,1368,8131.4584945862825
2,1369,8147.565830702798
13,1370,8324.746527984475
7,1371,8228.102511285379
11,1372,8292.531855751444
8,1373,8244.209847401895
20,1374,8437.497880800087
35,1375,8679.107922547828
21,1376,8453.605216916603
19,1377,8421.39054468357
27,1378,8550.2492336157
30,1379,8598.571241965248
8,1380,8244.209847401895
6,1381,8211.995175168862
9,1382,8260.317183518411
3,1383,8163.673166819314
4,1384,8179.780502935831
0,1385,8115.351158469766
3,1386,8163.673166819314
0,1387,8115.351158469766
1,1388,8131.4584945862825
0,1389,8115.351158469766
0,1390,8115.351158469766
1,1391,8131.4584945862825
1,1392,8131.4584945862825
1,1393,8131.4584945862825
4,1394,8179.780502935831
10,1395,8276.424519634927
7,1396,8228.102511285379
10,1397,8276.424519634927
7,1398,8228.102511285379
13,1399,8324.746527984475
18,1400,8405.283208567056
6,1401,8211.995175168862
6,1402,8211.995175168862
17,1403,8389.17587245054
6,1404,8211.995175168862
5,1405,8195.887839052346
1,1406,8131.4584945862825
3,1407,8163.673166819314
3,1408,8163.673166819314
0,1409,8115.351158469766
0,1410,8115.351158469766
0,1411,8115.351158469766
0,1412,8115.351158469766
0,1413,8115.351158469766
1,1414,8131.4584945862825
0,1415,8115.351158469766
1,1416,8131.4584945862825
0,1417,8115.351158469766
6,1418,8211.995175168862
12,1419,8308.639191867958
10,1420,8276.424519634927
16,1421,8373.068536334024
10,1422,8276.424519634927
13,1423,8324.746527984475
30,1424,8598.571241965248
31,1425,8614.678578081764
17,1426,8389.17587245054
22,1427,8469.71255303312
15,1428,8356.961200217507
5,1429,8195.887839052346
9,1430,8260.317183518411
6,1431,8211.995175168862
4,1432,8179.780502935831
6,1433,8211.995175168862
4,1434,8179.780502935831
5,1435,8195.887839052346
5,1436,8195.887839052346
0,1437,8115.351158469766
0,1438,8115.351158469766
0,1439,8115.351158469766
1,1440,8131.4584945862825
5,1441,8195.887839052346
11,1442,8292.531855751444
15,1443,8356.961200217507
34,1444,8663.000586431313
43,1445,8807.966611479957
46,1446,8856.288619829505
60,1447,9081.79132546073
80,1448,9403.93804779105
83,1449,9452.2600561406
74,1450,9307.294031091955
60,1451,9081.79132546073
37,1452,8711.32259478086
27,1453,8550.2492336157
12,1454,8308.639191867958
12,1455,8308.639191867958
16,1456,8373.068536334024
10,1457,8276.424519634927
11,1458,8292.531855751444
12,1459,8308.639191867958
5,1460,8195.887839052346
2,1461,8147.565830702798
0,1462,8115.351158469766
1,1463,8131.4584945862825
0,1464,8115.351158469766
1,1465,8131.4584945862825
4,1466,8179.780502935831
4,1467,8179.780502935831
18,1468,8405.283208567056
10,1469,8276.424519634927
22,1470,8469.71255303312
12,1471,8308.639191867958
3,1472,8163.673166819314
3,1473,8163.673166819314
2,1474,8147.565830702798
0,1475,8115.351158469766
0,1476,8115.351158469766
3,1477,8163.673166819314
1,1478,8131.4584945862825
0,1479,8115.351158469766
0,1480,8115.351158469766
0,1481,8115.351158469766
0,1482,8115.351158469766
0,1483,8115.351158469766
1,1484,8131.4584945862825
0,1485,8115.351158469766
3,1486,8163.673166819314
3,1487,8163.673166819314
11,1488,8292.531855751444
5,1489,8195.887839052346
15,1490,8356.961200217507
19,1491,8421.39054468357
28,1492,8566.356569732216
16,1493,8373.068536334024
21,1494,8453.605216916603
32,1495,8630.78591419828
26,1496,8534.141897499185
27,1497,8550.2492336157
19,1498,8421.39054468357
11,1499,8292.531855751444
5,1500,8195.887839052346
1,1501,8131.4584945862825
1,1502,8131.4584945862825
0,1503,8115.351158469766
1,1504,8131.4584945862825
0,1505,8115.351158469766
1,1506,8131.4584945862825
5,1507,8195.887839052346
0,1508,8115.351158469766
2,1509,8147.565830702798
3,1510,8163.673166819314
9,1511,8260.317183518411
10,1512,8276.424519634927
11,1513,8292.531855751444
25,1514,8518.034561382668
26,1515,8534.141897499185
29,1516,8582.463905848732
25,1517,8518.034561382668
16,1518,8373.068536334024
35,1519,8679.107922547828
26,1520,8534.141897499185
39,1521,8743.537267013893
21,1522,8453.605216916603
9,1523,8260.317183518411
2,1524,8147.565830702798
7,1525,8228.102511285379
11,1526,8292.531855751444
3,1527,8163.673166819314
0,1528,8115.351158469766
0,1529,8115.351158469766
1,1530,8131.4584945862825
1,1531,8131.4584945862825
0,1532,8115.351158469766
1,1533,8131.4584945862825
5,1534,8195.887839052346
18,1535,8405.283208567056
11,1536,8292.531855751444
5,1537,8195.887839052346
8,1538,8244.209847401895
15,1539,8356.961200217507
14,1540,8340.85386410099
17,1541,8389.17587245054
10,1542,8276.424519634927
15,1543,8356.961200217507
10,1544,8276.424519634927
18,1545,8405.283208567056
12,1546,8308.639191867958
11,1547,8292.531855751444
4,1548,8179.780502935831
10,1549,8276.424519634927
4,1550,8179.780502935831
1,1551,8131.4584945862825
3,1552,8163.673166819314
0,1553,8115.351158469766
0,1554,8115.351158469766
1,1555,8131.4584945862825
0,1556,8115.351158469766
1,1557,8131.4584945862825
1,1558,8131.4584945862825
1,1559,8131.4584945862825
0,1560,8115.351158469766
6,1561,8211.995175168862
4,1562,8179.780502935831
1,1563,8131.4584945862825
0,1564,8115.351158469766
3,1565,8163.673166819314
1,1566,8131.4584945862825
2,1567,8147.565830702798
2,1568,8147.565830702798
5,1569,8195.887839052346
9,1570,8260.317183518411
1,1571,8131.4584945862825
4,1572,8179.780502935831
1,1573,8131.4584945862825
0,1574,8115.351158469766
0,1575,8115.351158469766
2,1576,8147.565830702798
0,1577,8115.351158469766
1,1578,8131.4584945862825
1,1579,8131.4584945862825
10,1580,8276.424519634927
15,1581,8356.961200217507
13,1582,8324.746527984475
18,1583,8405.283208567056
14,1584,8340.85386410099
15,1585,8356.961200217507
15,1586,8356.961200217507
25,1587,8518.034561382668
21,1588,8453.605216916603
18,1589,8405.283208567056
23,1590,8485.819889149636
19,1591,8421.39054468357
7,1592,8228.102511285379
6,1593,8211.995175168862
10,1594,8276.424519634927
11,1595,8292.531855751444
3,1596,8163.673166819314
4,1597,8179.780502935831
3,1598,8163.673166819314
0,1599,8115.351158469766
1,1600,8131.4584945862825
0,1601,8115.351158469766
0,1602,8115.351158469766
2,1603,8147.565830702798
4,1604,8179.780502935831
9,1605,8260.317183518411
25,1606,8518.034561382668
21,1607,8453.605216916603
36,1608,8695.215258664344
51,1609,8936.825300412085
62,1610,9114.005997693763
70,1611,9242.864686625891
81,1612,9420.045383907567
100,1613,9726.084770121373
99,1614,9709.977434004857
54,1615,8985.147308761634
26,1616,8534.141897499185
22,1617,8469.71255303312
36,1618,8695.215258664344
7,1619,8228.102511285379
11,1620,8292.531855751444
3,1621,8163.673166819314
10,1622,8276.424519634927
6,1623,8211.995175168862
4,1624,8179.780502935831
0,1625,8115.351158469766
0,1626,8115.351158469766
2,1627,8147.565830702798
11,1628,8292.531855751444
8,1629,8244.209847401895
36,1630,8695.215258664344
88,1631,9532.79673672318
74,1632,9307.294031091955
97,1633,9677.762761771824
144,1634,10434.80755924808
149,1635,10515.34423983066
124,1636,10112.66083691776
98,1637,9693.87009788834
55,1638,9001.25464487815
28,1639,8566.356569732216
23,1640,8485.819889149636
9,1641,8260.317183518411
8,1642,8244.209847401895
5,1643,8195.887839052346
4,1644,8179.780502935831
0,1645,8115.351158469766
0,1646,8115.351158469766
0,1647,8115.351158469766
0,1648,8115.351158469766
1,1649,8131.4584945862825
4,1650,8179.780502935831
24,1651,8501.927225266152
13,1652,8324.746527984475
27,1653,8550.2492336157
26,1654,8534.141897499185
40,1655,8759.64460313041
24,1656,8501.927225266152
27,1657,8550.2492336157
24,1658,8501.927225266152
27,1659,8550.2492336157
42,1660,8791.85927536344
25,1661,8518.034561382668
17,1662,8389.17587245054
23,1663,8485.819889149636
5,1664,8195.887839052346
4,1665,8179.780502935831
2,1666,8147.565830702798
7,1667,8228.102511285379
4,1668,8179.780502935831
1,1669,8131.4584945862825
1,1670,8131.4584945862825
0,1671,8115.351158469766
3,1672,8163.673166819314
10,1673,8276.424519634927
23,1674,8485.819889149636
10,1675,8276.424519634927
22,1676,8469.71255303312
27,1677,8550.2492336157
32,1678,8630.78591419828
23,1679,8485.819889149636
14,1680,8340.85386410099
24,1681,8501.927225266152
21,1682,8453.605216916603
22,1683,8469.71255303312
18,1684,8405.283208567056
14,1685,8340.85386410099
9,1686,8260.317183518411
2,1687,8147.565830702798
1,1688,8131.4584945862825
1,1689,8131.4584945862825
0,1690,8115.351158469766
1,1691,8131.4584945862825
1,1692,8131.4584945862825
0,1693,8115.351158469766
0,1694,8115.351158469766
1,1695,8131.4584945862825
10,1696,8276.424519634927
26,1697,8534.141897499185
10,1698,8276.424519634927
19,1699,8421.39054468357
13,1700,8324.746527984475
23,1701,8485.819889149636
18,1702,8405.283208567056
33,1703,8646.893250314797
22,1704,8469.71255303312
30,1705,8598.571241965248
37,1706,8711.32259478086
26,1707,8534.141897499185
18,1708,8405.283208567056
10,1709,8276.424519634927
3,1710,8163.673166819314
11,1711,8292.531855751444
9,1712,8260.317183518411
4,1713,8179.780502935831
1,1714,8131.4584945862825
3,1715,8163.673166819314
1,1716,8131.4584945862825
0,1717,8115.351158469766
0,1718,8115.351158469766
4,1719,8179.780502935831
12,1720,8308.639191867958
17,1721,8389.17587245054
23,1722,8485.819889149636
9,1723,8260.317183518411
20,1724,8437.497880800087
24,1725,8501.927225266152
26,1726,8534.141897499185
32,1727,8630.78591419828
30,1728,8598.571241965248
34,1729,8663.000586431313
48,1730,8888.503292062538
50,1731,8920.717964295569
18,1732,8405.283208567056
25,1733,8518.034561382668
19,1734,8421.39054468357
17,1735,8389.17587245054
7,1736,8228.102511285379
5,1737,8195.887839052346
4,1738,8179.780502935831
5,1739,8195.887839052346
1,1740,8131.4584945862825
2,1741,8147.565830702798
1,1742,8131.4584945862825
11,1743,8292.531855751444
24,1744,8501.927225266152
18,1745,8405.283208567056
43,1746,8807.966611479957
55,1747,9001.25464487815
72,1748,9275.079358858922
57,1749,9033.469317111181
71,1750,9258.972022742408
62,1751,9114.005997693763
67,1752,9194.542678276342
95,1753,9645.548089538792
84,1754,9468.367392257116
58,1755,9049.576653227698
46,1756,8856.288619829505
22,1757,8469.71255303312
55,1758,9001.25464487815
26,1759,8534.141897499185
26,1760,8534.141897499185
16,1761,8373.068536334024
5,1762,8195.887839052346
1,1763,8131.4584945862825
1,1764,8131.4584945862825
0,1765,8115.351158469766
0,1766,8115.351158469766
4,1767,8179.780502935831
11,1768,8292.531855751444
35,1769,8679.107922547828
55,1770,9001.25464487815
90,1771,9565.011408956212
126,1772,10144.87550915079
174,1773,10918.027642743562
168,1774,10821.383626044466
170,1775,10853.598298277499
175,1776,10934.134978860078
138,1777,10338.163542548984
92,1778,9597.226081189245
38,1779,8727.429930897377
39,1780,8743.537267013893
20,1781,8437.497880800087
27,1782,8550.2492336157
13,1783,8324.746527984475
7,1784,8228.102511285379
2,1785,8147.565830702798
6,1786,8211.995175168862
1,1787,8131.4584945862825
2,1788,8147.565830702798
3,1789,8163.673166819314
1,1790,8131.4584945862825
5,1791,8195.887839052346
7,1792,8228.102511285379
35,1793,8679.107922547828
55,1794,9001.25464487815
92,1795,9597.226081189245
120,1796,10048.231492451694
88,1797,9532.79673672318
145,1798,10450.914895364596
172,1799,10885.81297051053
92,1800,9597.226081189245
83,1801,9452.2600561406
58,1802,9049.576653227698
21,1803,8453.605216916603
21,1804,8453.605216916603
10,1805,8276.424519634927
8,1806,8244.209847401895
13,1807,8324.746527984475
2,1808,8147.565830702798
1,1809,8131.4584945862825
1,1810,8131.4584945862825
0,1811,8115.351158469766
1,1812,8131.4584945862825
2,1813,8147.565830702798
3,1814,8163.673166819314
3,1815,8163.673166819314
12,1816,8308.639191867958
17,1817,8389.17587245054
32,1818,8630.78591419828
