cnt,weathersit,Predicted Y
272,2,1.3838477847578623
169,2,1.435556371998594
95,2,1.4727062307929062
113,1,1.4636697786537491
185,1,1.4275239700971212
176,1,1.4320421961666996
191,1,1.4245118193840687
172,1,1.4340502966420678
232,1,1.4039287895115444
327,1,1.3562364032215493
224,1,1.407944990462281
162,1,1.4390705478304884
124,1,1.4581475023464865
72,1,1.4842528085262734
107,1,1.4666819293668014
77,1,1.481742682932063
29,1,1.5058398886364817
31,1,1.5048358383987976
17,1,1.5118641900625864
7,1,1.516884441251007
3,1,1.5188925417263752
3,1,1.5188925417263752
6,1,1.517386466369849
22,1,1.509354064468376
45,1,1.4978074867350089
55,1,1.4927872355465883
106,1,1.4671839544856435
123,1,1.4586495274653286
119,1,1.4606576279406966
155,1,1.4425847236623828
196,1,1.4220016937898585
171,1,1.43455232176091
120,1,1.4601556028218547
127,1,1.4566414269899604
88,1,1.4762204066248004
59,1,1.49077913507122
47,1,1.4968034364973248
33,1,1.5038317881611136
44,1,1.498309511853851
29,1,1.5058398886364817
17,1,1.5118641900625864
16,1,1.5123662151814286
17,1,1.5118641900625864
18,1,1.5113621649437443
1,1,1.5198965919640592
2,1,1.5193945668452173
2,1,1.5193945668452173
24,1,1.508350014230692
55,1,1.4927872355465883
104,2,1.4681880047233276
161,2,1.4395725729493305
182,1,1.4290300454536473
198,1,1.4209976435521743
212,1,1.4139692918883855
168,1,1.436058397117436
147,1,1.4466009246131193
146,1,1.4471029497319612
101,2,1.4696940800798537
42,2,1.499313562091535
42,2,1.499313562091535
56,2,1.4922852104277462
47,2,1.4968034364973248
54,2,1.4932892606654304
37,2,1.5018236876857454
13,2,1.5138722905379547
4,2,1.518390516607533
5,2,1.517888491488691
1,1,1.5198965919640592
3,2,1.5188925417263752
8,2,1.5163824161321648
19,2,1.5108601398249024
63,2,1.4887710345958518
57,2,1.491783185308904
81,2,1.4797345824566948
90,2,1.4752163563871163
93,2,1.4737102810305902
103,3,1.4686900298421697
116,2,1.462163703297223
87,2,1.4767224317436425
56,3,1.4922852104277462
80,2,1.4802366075755369
66,2,1.4872649592393257
49,2,1.4957993862596406
29,3,1.5058398886364817
34,3,1.5033297630422715
11,3,1.5148763407756387
2,3,1.5193945668452173
7,2,1.516884441251007
40,2,1.5003176123292192
114,2,1.463167753534907
106,2,1.4671839544856435
44,1,1.498309511853851
50,1,1.4952973611407985
55,1,1.4927872355465883
55,1,1.4927872355465883
58,1,1.4912811601900622
69,1,1.4857588838827995
86,1,1.4772244568624846
196,1,1.4220016937898585
167,1,1.436560422236278
118,1,1.4611596530595388
105,1,1.4676859796044854
82,1,1.4792325573378529
77,1,1.481742682932063
21,1,1.5098560895872182
6,1,1.517386466369849
4,1,1.518390516607533
1,1,1.5198965919640592
2,1,1.5193945668452173
8,1,1.5163824161321648
36,1,1.5023257128045873
96,1,1.472204205674064
235,1,1.4024227141550183
139,1,1.4506171255638556
51,1,1.4947953360219566
69,1,1.4857588838827995
67,1,1.4867629341204835
87,1,1.4767224317436425
78,1,1.4812406578132211
72,1,1.4842528085262734
94,1,1.473208255911748
222,1,1.408949040699965
209,1,1.4154753672449116
141,1,1.4496130753261716
109,1,1.4656778791291174
91,1,1.4747143312682742
61,1,1.489775084833536
39,1,1.5008196374480611
11,1,1.5148763407756387
7,1,1.516884441251007
4,1,1.518390516607533
2,1,1.5193945668452173
4,1,1.518390516607533
58,1,1.4912811601900622
104,1,1.4681880047233276
252,1,1.3938882871347034
137,2,1.4516211758015398
57,2,1.491783185308904
79,2,1.480738632694379
95,2,1.4727062307929062
88,2,1.4762204066248004
69,2,1.4857588838827995
63,3,1.4887710345958518
71,3,1.4847548336451155
177,3,1.4315401710478575
137,2,1.4516211758015398
115,3,1.462665728416065
89,2,1.4757183815059585
83,2,1.4787305322190107
55,3,1.4927872355465883
50,2,1.4952973611407985
9,3,1.515880391013323
10,2,1.5153783658944808
3,2,1.5188925417263752
2,2,1.5193945668452173
6,2,1.517386466369849
11,3,1.5148763407756387
35,3,1.5028277379234294
73,3,1.4837507834074313
114,3,1.463167753534907
49,3,1.4957993862596406
59,1,1.49077913507122
115,3,1.462665728416065
83,3,1.4787305322190107
85,3,1.4777264819813267
55,1,1.4927872355465883
102,1,1.4691920549610118
189,1,1.425515869621753
157,1,1.4415806734246985
90,1,1.4752163563871163
62,1,1.489273059714694
63,1,1.4887710345958518
50,1,1.4952973611407985
39,1,1.5008196374480611
28,1,1.5063419137553238
27,1,1.506843938874166
12,1,1.5143743156567966
8,1,1.5163824161321648
2,2,1.5193945668452173
10,2,1.5153783658944808
7,1,1.516884441251007
22,1,1.509354064468376
57,2,1.491783185308904
74,2,1.4832487582885892
85,2,1.4777264819813267
126,1,1.4571434521088023
160,2,1.4400745980681724
174,2,1.4330462464043836
211,2,1.4144713170072276
165,2,1.4375644724739622
171,1,1.43455232176091
183,1,1.4285280203348052
137,1,1.4516211758015398
94,1,1.473208255911748
68,1,1.4862609090016417
68,1,1.4862609090016417
46,1,1.4973054616161667
34,1,1.5033297630422715
34,1,1.5033297630422715
37,1,1.5018236876857454
22,1,1.509354064468376
11,1,1.5148763407756387
2,1,1.5193945668452173
3,1,1.5188925417263752
14,1,1.5133702654191126
35,1,1.5028277379234294
59,1,1.49077913507122
103,1,1.4686900298421697
125,1,1.4576454772276444
193,1,1.4235077691463847
259,1,1.390374111302809
282,1,1.3788275335694418
261,1,1.389370061065125
268,1,1.3858558852332306
187,1,1.426519919859437
127,1,1.4566414269899604
102,1,1.4691920549610118
81,1,1.4797345824566948
69,1,1.4857588838827995
69,2,1.4857588838827995
59,2,1.49077913507122
30,2,1.5053378635176398
8,3,1.5163824161321648
1,3,1.5198965919640592
5,2,1.517888491488691
28,2,1.5063419137553238
92,2,1.4742123061494323
255,2,1.3923822117781772
142,1,1.4491110502073294
92,2,1.4742123061494323
87,2,1.4767224317436425
36,2,1.5023257128045873
32,3,1.5043338132799555
25,3,1.50784798911185
35,3,1.5028277379234294
42,3,1.499313562091535
79,3,1.480738632694379
131,3,1.454633326514592
80,3,1.4802366075755369
45,3,1.4978074867350089
80,2,1.4802366075755369
76,3,1.4822447080509051
45,2,1.4978074867350089
7,1,1.516884441251007
3,1,1.5188925417263752
4,1,1.518390516607533
2,1,1.5193945668452173
1,1,1.5198965919640592
2,1,1.5193945668452173
46,1,1.4973054616161667
107,1,1.4666819293668014
214,1,1.4129652416507015
124,1,1.4581475023464865
68,1,1.4862609090016417
56,1,1.4922852104277462
86,1,1.4772244568624846
78,1,1.4812406578132211
79,1,1.480738632694379
64,1,1.48826900947701
102,1,1.4691920549610118
242,1,1.398908538323124
224,1,1.407944990462281
119,1,1.4606576279406966
88,1,1.4762204066248004
63,1,1.4887710345958518
47,1,1.4968034364973248
25,1,1.50784798911185
8,1,1.5163824161321648
4,1,1.518390516607533
2,1,1.5193945668452173
4,1,1.518390516607533
1,1,1.5198965919640592
5,1,1.517888491488691
40,1,1.5003176123292192
110,1,1.4651758540102753
256,1,1.391880186659335
148,1,1.4460988994942772
76,1,1.4822447080509051
73,1,1.4837507834074313
82,1,1.4792325573378529
125,1,1.4576454772276444
96,1,1.472204205674064
110,1,1.4651758540102753
139,1,1.4506171255638556
268,1,1.3858558852332306
201,1,1.4194915681956481
150,1,1.445094849256593
95,1,1.4727062307929062
71,1,1.4847548336451155
48,1,1.4963014113784827
22,1,1.509354064468376
13,1,1.5138722905379547
1,1,1.5198965919640592
3,1,1.5188925417263752
1,1,1.5198965919640592
1,1,1.5198965919640592
8,1,1.5163824161321648
35,1,1.5028277379234294
111,1,1.4646738288914332
220,1,1.4099530909376492
145,1,1.4476049748508033
56,1,1.4922852104277462
50,1,1.4952973611407985
72,1,1.4842528085262734
80,1,1.4802366075755369
78,1,1.4812406578132211
68,1,1.4862609090016417
71,1,1.4847548336451155
202,1,1.418989543076806
167,1,1.436560422236278
106,1,1.4671839544856435
70,1,1.4852568587639574
51,1,1.4947953360219566
53,1,1.4937912857842723
23,2,1.5088520393495342
12,2,1.5143743156567966
4,2,1.518390516607533
2,2,1.5193945668452173
1,2,1.5198965919640592
1,2,1.5198965919640592
7,2,1.516884441251007
29,2,1.5058398886364817
83,1,1.4787305322190107
228,1,1.4059368899869127
150,1,1.445094849256593
66,1,1.4872649592393257
89,1,1.4757183815059585
97,1,1.471702180555222
87,1,1.4767224317436425
95,1,1.4727062307929062
106,1,1.4671839544856435
118,1,1.4611596530595388
228,2,1.4059368899869127
187,2,1.426519919859437
107,1,1.4666819293668014
87,2,1.4767224317436425
70,2,1.4852568587639574
44,1,1.498309511853851
46,2,1.4973054616161667
19,2,1.5108601398249024
25,2,1.50784798911185
20,2,1.5103581147060603
2,2,1.5193945668452173
1,2,1.5198965919640592
3,2,1.5188925417263752
4,2,1.518390516607533
15,2,1.5128682403002705
45,2,1.4978074867350089
63,2,1.4887710345958518
103,2,1.4686900298421697
159,2,1.4405766231870145
167,2,1.436560422236278
190,2,1.4250138445029108
198,2,1.4209976435521743
205,2,1.4174834677202799
204,2,1.417985492839122
164,2,1.4380664975928044
152,2,1.444090799018909
89,2,1.4757183815059585
70,2,1.4852568587639574
72,2,1.4842528085262734
63,2,1.4887710345958518
44,2,1.498309511853851
52,2,1.4942933109031145
39,2,1.5008196374480611
32,2,1.5043338132799555
11,2,1.5148763407756387
3,2,1.5188925417263752
2,2,1.5193945668452173
5,3,1.517888491488691
9,2,1.515880391013323
22,2,1.509354064468376
31,2,1.5048358383987976
62,2,1.489273059714694
79,2,1.480738632694379
105,2,1.4676859796044854
39,3,1.5008196374480611
7,3,1.516884441251007
11,3,1.5148763407756387
25,3,1.50784798911185
23,3,1.5088520393495342
11,3,1.5148763407756387
11,3,1.5148763407756387
7,3,1.516884441251007
10,2,1.5153783658944808
9,2,1.515880391013323
4,3,1.518390516607533
2,3,1.5193945668452173
1,1,1.5198965919640592
1,1,1.5198965919640592
1,1,1.5198965919640592
34,1,1.5033297630422715
91,1,1.4747143312682742
211,1,1.4144713170072276
134,1,1.453127251158066
58,1,1.4912811601900622
60,1,1.490277109952378
96,1,1.472204205674064
70,1,1.4852568587639574
77,1,1.481742682932063
96,1,1.472204205674064
122,1,1.4591515525841705
233,1,1.4034267643927023
233,1,1.4034267643927023
145,1,1.4476049748508033
92,1,1.4742123061494323
54,1,1.4932892606654304
35,1,1.5028277379234294
22,1,1.509354064468376
10,1,1.5153783658944808
4,1,1.518390516607533
1,1,1.5198965919640592
7,1,1.516884441251007
2,1,1.5193945668452173
10,1,1.5153783658944808
45,1,1.4978074867350089
128,1,1.4561394018711182
257,1,1.391378161540493
151,1,1.444592824137751
71,2,1.4847548336451155
78,2,1.4812406578132211
99,2,1.470698130317538
98,2,1.4712001554363798
72,2,1.4842528085262734
112,2,1.464171803772591
108,1,1.4661799042479593
248,1,1.3958963876100716
235,1,1.4024227141550183
150,1,1.445094849256593
76,1,1.4822447080509051
75,1,1.4827467331697473
55,1,1.4927872355465883
41,1,1.499815587210377
9,1,1.515880391013323
4,1,1.518390516607533
2,1,1.5193945668452173
3,1,1.5188925417263752
2,1,1.5193945668452173
8,2,1.5163824161321648
49,2,1.4957993862596406
141,2,1.4496130753261716
249,2,1.3953943624912295
141,2,1.4496130753261716
57,2,1.491783185308904
59,2,1.49077913507122
98,2,1.4712001554363798
99,2,1.470698130317538
71,2,1.4847548336451155
79,2,1.480738632694379
112,2,1.464171803772591
194,2,1.4230057440275425
188,2,1.4260178947405948
134,2,1.453127251158066
91,2,1.4747143312682742
62,2,1.489273059714694
21,3,1.5098560895872182
18,3,1.5113621649437443
3,3,1.5188925417263752
2,3,1.5193945668452173
1,3,1.5198965919640592
3,3,1.5188925417263752
12,3,1.5143743156567966
37,3,1.5018236876857454
44,3,1.498309511853851
24,3,1.508350014230692
17,3,1.5118641900625864
11,3,1.5148763407756387
34,3,1.5033297630422715
12,3,1.5143743156567966
12,3,1.5143743156567966
14,3,1.5133702654191126
21,3,1.5098560895872182
111,2,1.4646738288914332
82,3,1.4792325573378529
56,3,1.4922852104277462
38,3,1.5013216625669032
28,3,1.5063419137553238
34,2,1.5033297630422715
27,3,1.506843938874166
6,2,1.517386466369849
8,3,1.5163824161321648
5,3,1.517888491488691
2,2,1.5193945668452173
7,1,1.516884441251007
32,1,1.5043338132799555
114,1,1.463167753534907
259,1,1.390374111302809
156,2,1.4420826985435407
78,2,1.4812406578132211
81,2,1.4797345824566948
111,2,1.4646738288914332
107,1,1.4666819293668014
89,2,1.4757183815059585
85,2,1.4777264819813267
113,2,1.4636697786537491
223,1,1.408447015581123
153,1,1.4435887739000668
118,1,1.4611596530595388
76,1,1.4822447080509051
53,2,1.4937912857842723
64,1,1.48826900947701
37,1,1.5018236876857454
34,1,1.5033297630422715
18,1,1.5113621649437443
14,1,1.5133702654191126
7,1,1.516884441251007
1,1,1.5198965919640592
2,1,1.5193945668452173
4,1,1.518390516607533
23,1,1.5088520393495342
53,1,1.4937912857842723
101,1,1.4696940800798537
99,1,1.470698130317538
119,1,1.4606576279406966
158,1,1.4410786483058566
157,1,1.4415806734246985
166,1,1.4370624473551201
182,1,1.4290300454536473
244,1,1.3979044880854399
213,1,1.4134672667695436
145,1,1.4476049748508033
112,1,1.464171803772591
86,1,1.4772244568624846
82,1,1.4792325573378529
63,1,1.4887710345958518
49,1,1.4957993862596406
38,1,1.5013216625669032
33,1,1.5038317881611136
23,1,1.5088520393495342
13,1,1.5138722905379547
3,1,1.5188925417263752
2,1,1.5193945668452173
10,1,1.5153783658944808
34,1,1.5033297630422715
44,1,1.498309511853851
122,1,1.4591515525841705
181,1,1.4295320705724892
194,1,1.4230057440275425
221,1,1.409451065818807
250,1,1.3948923373723874
304,1,1.3677829809549165
256,1,1.391880186659335
241,1,1.399410563441966
147,1,1.4466009246131193
101,1,1.4696940800798537
77,1,1.481742682932063
58,1,1.4912811601900622
37,1,1.5018236876857454
28,1,1.5063419137553238
11,1,1.5148763407756387
1,1,1.5198965919640592
1,1,1.5198965919640592
3,1,1.5188925417263752
8,1,1.5163824161321648
28,1,1.5063419137553238
88,2,1.4762204066248004
241,2,1.399410563441966
140,1,1.4501151004450137
84,1,1.4782285071001686
71,1,1.4847548336451155
94,1,1.473208255911748
75,1,1.4827467331697473
79,2,1.480738632694379
101,1,1.4696940800798537
107,1,1.4666819293668014
271,1,1.3843498098767042
235,1,1.4024227141550183
150,1,1.445094849256593
129,1,1.4556373767522761
63,1,1.4887710345958518
47,1,1.4968034364973248
19,1,1.5108601398249024
14,1,1.5133702654191126
10,1,1.5153783658944808
3,1,1.5188925417263752
2,1,1.5193945668452173
11,1,1.5148763407756387
35,1,1.5028277379234294
119,1,1.4606576279406966
282,1,1.3788275335694418
157,2,1.4415806734246985
78,2,1.4812406578132211
78,2,1.4812406578132211
102,2,1.4691920549610118
97,2,1.471702180555222
88,2,1.4762204066248004
90,2,1.4752163563871163
114,2,1.463167753534907
217,2,1.4114591662941753
225,2,1.4074429653434388
152,2,1.444090799018909
88,2,1.4762204066248004
55,3,1.4927872355465883
21,2,1.5098560895872182
18,2,1.5113621649437443
8,3,1.5163824161321648
3,3,1.5188925417263752
3,2,1.5188925417263752
1,2,1.5198965919640592
3,2,1.5188925417263752
31,2,1.5048358383987976
111,2,1.4646738288914332
253,2,1.3933862620158612
154,2,1.443086748781225
68,2,1.4862609090016417
75,2,1.4827467331697473
88,2,1.4762204066248004
99,2,1.470698130317538
100,2,1.4701961051986958
101,2,1.4696940800798537
151,2,1.444592824137751
253,2,1.3933862620158612
237,2,1.4014186639173343
168,2,1.436058397117436
121,2,1.4596535777030126
78,2,1.4812406578132211
59,2,1.49077913507122
27,1,1.506843938874166
23,1,1.5088520393495342
12,1,1.5143743156567966
8,1,1.5163824161321648
2,1,1.5193945668452173
3,1,1.5188925417263752
13,1,1.5138722905379547
51,1,1.4947953360219566
140,1,1.4501151004450137
299,1,1.3702931065491268
185,1,1.4275239700971212
78,1,1.4812406578132211
86,1,1.4772244568624846
105,1,1.4676859796044854
111,2,1.4646738288914332
119,1,1.4606576279406966
125,1,1.4576454772276444
142,1,1.4491110502073294
313,1,1.363264754885338
310,2,1.3647708302418642
207,1,1.4164794174825959
137,1,1.4516211758015398
138,1,1.4511191506826977
87,1,1.4767224317436425
50,1,1.4952973611407985
29,1,1.5058398886364817
16,1,1.5123662151814286
14,1,1.5133702654191126
5,1,1.517888491488691
10,1,1.5153783658944808
36,1,1.5023257128045873
123,1,1.4586495274653286
280,1,1.3798315838071258
210,1,1.4149733421260697
117,1,1.4616616781783809
159,1,1.4405766231870145
195,2,1.4225037189087004
175,1,1.4325442212855417
174,1,1.4330462464043836
173,2,1.4335482715232257
204,1,1.417985492839122
332,1,1.3537262776273389
331,1,1.354228302746181
190,1,1.4250138445029108
149,1,1.445596874375435
113,1,1.4636697786537491
118,1,1.4611596530595388
86,2,1.4772244568624846
76,2,1.4822447080509051
51,2,1.4947953360219566
25,2,1.50784798911185
8,2,1.5163824161321648
3,1,1.5188925417263752
2,1,1.5193945668452173
10,1,1.5153783658944808
13,1,1.5138722905379547
48,1,1.4963014113784827
76,1,1.4822447080509051
140,1,1.4501151004450137
196,1,1.4220016937898585
267,1,1.3863579103520725
301,1,1.3692890563114426
312,1,1.36376678000418
313,1,1.363264754885338
304,1,1.3677829809549165
278,1,1.3808356340448098
217,1,1.4114591662941753
154,1,1.443086748781225
108,1,1.4661799042479593
93,1,1.4737102810305902
72,1,1.4842528085262734
50,1,1.4952973611407985
40,1,1.5003176123292192
24,1,1.508350014230692
30,1,1.5053378635176398
12,1,1.5143743156567966
3,1,1.5188925417263752
9,1,1.515880391013323
4,1,1.518390516607533
14,1,1.5133702654191126
37,1,1.5018236876857454
78,1,1.4812406578132211
136,2,1.4521232009203817
203,1,1.4184875179579641
228,1,1.4059368899869127
203,1,1.4184875179579641
279,1,1.380333608925968
308,1,1.3657748804795482
224,1,1.407944990462281
226,1,1.4069409402245967
156,1,1.4420826985435407
79,1,1.480738632694379
67,1,1.4867629341204835
49,2,1.4957993862596406
38,2,1.5013216625669032
24,3,1.508350014230692
13,3,1.5138722905379547
7,2,1.516884441251007
6,2,1.517386466369849
1,2,1.5198965919640592
2,1,1.5193945668452173
32,3,1.5043338132799555
18,3,1.5113621649437443
98,2,1.4712001554363798
127,2,1.4566414269899604
62,2,1.489273059714694
79,2,1.480738632694379
81,2,1.4797345824566948
112,2,1.464171803772591
101,2,1.4696940800798537
107,2,1.4666819293668014
141,2,1.4496130753261716
272,2,1.3838477847578623
276,2,1.381839684282494
221,1,1.409451065818807
122,1,1.4591515525841705
91,1,1.4747143312682742
78,1,1.4812406578132211
30,1,1.5053378635176398
11,1,1.5148763407756387
19,1,1.5108601398249024
1,1,1.5198965919640592
5,1,1.517888491488691
1,2,1.5198965919640592
12,2,1.5143743156567966
60,1,1.490277109952378
136,2,1.4521232009203817
336,2,1.3517181771519706
178,2,1.4310381459290156
124,2,1.4581475023464865
86,1,1.4772244568624846
121,1,1.4596535777030126
106,1,1.4671839544856435
101,1,1.4696940800798537
134,1,1.453127251158066
165,1,1.4375644724739622
307,1,1.3662769055983903
312,1,1.36376678000418
164,2,1.4380664975928044
135,2,1.4526252260392238
87,2,1.4767224317436425
70,2,1.4852568587639574
32,2,1.5043338132799555
11,3,1.5148763407756387
7,3,1.516884441251007
2,3,1.5193945668452173
3,2,1.5188925417263752
10,3,1.5153783658944808
44,2,1.498309511853851
118,2,1.4611596530595388
261,2,1.389370061065125
182,2,1.4290300454536473
75,2,1.4827467331697473
71,2,1.4847548336451155
87,2,1.4767224317436425
108,3,1.4661799042479593
84,2,1.4782285071001686
85,2,1.4777264819813267
136,2,1.4521232009203817
273,2,1.3833457596390202
238,3,1.4009166387984922
159,3,1.4405766231870145
75,3,1.4827467331697473
22,3,1.509354064468376
44,2,1.498309511853851
26,3,1.507345963993008
11,2,1.5148763407756387
3,2,1.5188925417263752
6,2,1.517386466369849
1,2,1.5198965919640592
1,2,1.5198965919640592
9,2,1.515880391013323
41,2,1.499815587210377
108,3,1.4661799042479593
124,3,1.4581475023464865
97,2,1.471702180555222
65,2,1.4877669843581678
71,2,1.4847548336451155
