registered,casual,Predicted Y
56,7,19.538252268113137
46,11,17.887931904366642
52,29,18.878124122614537
70,20,21.848700777358232
67,26,21.353604668234283
75,28,22.67386095923148
101,15,26.964693904972368
76,11,22.83889299560613
48,8,18.21799597711594
62,18,20.528444486361035
64,2,20.858508559110334
49,0,18.383028013490588
29,0,15.082387285997598
33,1,15.742515431496196
11,0,12.111810631253906
2,0,10.626522303882059
7,0,11.451682485755308
40,0,16.897739686118744
107,7,27.954886123220266
101,5,26.964693904972368
44,0,17.557867831617344
43,7,17.392835795242693
48,7,18.21799597711594
52,3,18.878124122614537
49,9,18.383028013490588
67,2,21.353604668234283
79,7,23.33398910473008
188,8,41.322481069566884
161,6,36.86661608745135
114,4,29.110110377842812
102,3,27.12972594134702
80,2,23.499021141104727
76,1,22.83889299560613
18,3,13.267034885876452
6,0,11.286650449380659
4,0,10.956586376631359
1,0,10.46149026750741
2,0,10.626522303882059
8,0,11.616714522129957
36,0,16.237611540620144
94,2,25.809469650349822
227,8,47.758730488178216
130,9,31.750622959837205
47,4,18.052963940741293
53,16,19.043156158989188
56,11,19.538252268113137
78,9,23.16895706835543
61,17,20.363412449986384
54,18,19.20818819536384
79,15,23.33398910473008
207,15,44.458089760685226
206,3,44.29305772431057
135,6,32.57578314171045
107,2,27.954886123220266
89,2,24.984309468476575
60,1,20.198380413611737
38,1,16.567675613369445
11,0,12.111810631253906
7,0,11.451682485755308
4,0,10.956586376631359
2,0,10.626522303882059
3,1,10.79155434025671
58,0,19.868316340862435
104,0,27.459790014096317
244,8,50.56427510654726
133,4,32.24571906896115
49,8,18.383028013490588
71,8,22.01373281373288
85,10,24.324181322977974
72,16,22.17876485010753
67,2,21.353604668234283
58,5,19.868316340862435
67,4,21.353604668234283
168,9,38.02184034207389
132,5,32.0806870325865
112,3,28.780046305093514
87,2,24.654245395727273
76,7,22.83889299560613
50,5,18.54806004986524
47,3,18.052963940741293
8,1,11.616714522129957
9,1,11.781746558504606
3,0,10.79155434025671
1,1,10.46149026750741
5,1,11.121618413006008
11,0,12.111810631253906
34,1,15.907547467870845
70,3,21.848700777358232
111,3,28.615014268718863
42,7,17.227803758868042
50,9,18.54806004986524
95,20,25.974501686724473
77,6,23.003925031980778
71,14,22.01373281373288
50,5,18.54806004986524
91,11,25.314373541225873
181,8,40.16725681494434
150,7,35.0512636873302
86,4,24.489213359352625
60,2,20.198380413611737
56,7,19.538252268113137
43,7,17.392835795242693
37,2,16.402643576994794
25,3,14.422259140499
25,2,14.422259140499
9,3,11.781746558504606
7,1,11.451682485755308
1,1,10.46149026750741
9,1,11.781746558504606
6,1,11.286650449380659
21,1,13.762130995000401
55,2,19.373220231738486
65,9,21.02354059548498
71,14,22.01373281373288
100,26,26.799661868597717
115,45,29.275142414217463
136,38,32.7408151780851
154,57,35.711391832828795
125,40,30.925462777963958
130,41,31.750622959837205
130,53,31.750622959837205
111,26,28.615014268718863
64,30,20.858508559110334
60,8,20.198380413611737
59,9,20.033348377237086
38,8,16.567675613369445
29,5,15.082387285997598
26,8,14.587291176873649
30,7,15.247419322372249
20,2,13.597098958625752
8,3,11.616714522129957
2,0,10.626522303882059
1,2,10.46149026750741
8,6,11.616714522129957
26,9,14.587291176873649
42,17,17.227803758868042
79,24,23.33398910473008
92,33,25.479405577600524
132,61,32.0806870325865
169,90,38.18687237844854
177,105,39.507128669445734
163,98,37.19668016020064
170,98,38.35190441482319
121,66,30.26533463246536
103,24,27.294757977721666
86,16,24.489213359352625
72,9,22.17876485010753
61,8,20.363412449986384
67,2,21.353604668234283
53,6,19.043156158989188
25,5,14.422259140499
7,1,11.451682485755308
1,0,10.46149026750741
4,1,10.956586376631359
27,1,14.7523232132483
90,2,25.149341504851222
242,13,50.23421103379796
127,15,31.255526850713256
79,13,23.33398910473008
74,13,22.50882892285683
36,0,16.237611540620144
31,1,15.412451358746898
24,1,14.25722710412435
35,0,16.072579504245496
40,2,16.897739686118744
77,2,23.003925031980778
127,4,31.255526850713256
79,1,23.33398910473008
45,0,17.72289986799199
78,2,23.16895706835543
72,4,22.17876485010753
45,0,17.72289986799199
7,0,11.451682485755308
3,0,10.79155434025671
4,0,10.956586376631359
2,0,10.626522303882059
1,0,10.46149026750741
1,1,10.46149026750741
46,0,17.887931904366642
105,2,27.624822050470968
204,10,43.96299365156128
116,8,29.44017445059211
55,13,19.373220231738486
48,8,18.21799597711594
80,6,23.499021141104727
65,13,21.02354059548498
61,18,20.363412449986384
57,7,19.703284304487788
92,10,25.479405577600524
230,12,48.253826597302165
214,10,45.61331401530777
115,4,29.275142414217463
86,2,24.489213359352625
55,8,19.373220231738486
44,3,17.557867831617344
23,2,14.092195067749701
5,3,11.121618413006008
4,0,10.956586376631359
2,0,10.626522303882059
1,3,10.46149026750741
0,1,10.29645823113276
5,0,11.121618413006008
39,1,16.732707649744093
108,2,28.119918159594917
243,13,50.39924307017261
141,7,33.56597535995835
65,11,21.02354059548498
65,8,21.02354059548498
62,20,20.528444486361035
90,35,25.149341504851222
75,21,22.67386095923148
91,19,25.314373541225873
112,27,28.780046305093514
238,30,49.57408288829936
193,8,42.147641251440135
144,6,34.0610714690823
86,9,24.489213359352625
68,3,21.51863670460893
44,4,17.557867831617344
22,0,13.927163031375052
10,3,11.946778594879255
1,0,10.46149026750741
2,1,10.626522303882059
1,0,10.46149026750741
1,0,10.46149026750741
7,1,11.451682485755308
34,1,15.907547467870845
110,1,28.449982232344215
216,4,45.943378088057074
135,10,32.57578314171045
49,7,18.383028013490588
40,10,16.897739686118744
65,7,21.02354059548498
67,13,21.353604668234283
60,18,20.198380413611737
62,6,20.528444486361035
65,6,21.02354059548498
185,17,40.827384960442934
161,6,36.86661608745135
101,5,26.964693904972368
69,1,21.68366874098358
48,3,18.21799597711594
50,3,18.54806004986524
23,0,14.092195067749701
12,0,12.276842667628555
4,0,10.956586376631359
2,0,10.626522303882059
1,0,10.46149026750741
0,1,10.29645823113276
7,0,11.451682485755308
28,1,14.917355249622949
83,0,23.994117250228676
222,6,46.933570306304965
138,12,33.0708792508344
56,10,19.538252268113137
73,16,22.34379688648218
87,10,24.654245395727273
74,13,22.50882892285683
65,30,21.02354059548498
75,31,22.67386095923148
101,17,26.964693904972368
206,22,44.29305772431057
172,15,38.68196848757249
102,5,27.12972594134702
78,9,23.16895706835543
64,6,20.858508559110334
40,4,16.897739686118744
40,6,16.897739686118744
15,4,12.771938776752505
20,5,13.597098958625752
15,5,12.771938776752505
2,0,10.626522303882059
1,0,10.46149026750741
3,0,10.79155434025671
3,1,10.79155434025671
10,5,11.946778594879255
34,11,15.907547467870845
48,15,18.21799597711594
69,34,21.68366874098358
116,43,29.44017445059211
121,46,30.26533463246536
130,60,31.750622959837205
118,80,29.770238523341412
122,83,30.43036666884001
130,74,31.750622959837205
104,60,27.459790014096317
115,37,29.275142414217463
62,27,20.528444486361035
58,12,19.868316340862435
60,12,20.198380413611737
47,16,18.052963940741293
34,10,15.907547467870845
41,11,17.062771722493395
27,12,14.7523232132483
27,5,14.7523232132483
9,2,11.781746558504606
3,0,10.79155434025671
1,1,10.46149026750741
5,0,11.121618413006008
8,1,11.616714522129957
18,4,13.267034885876452
27,4,14.7523232132483
44,18,17.557867831617344
69,10,21.68366874098358
83,22,23.994117250228676
27,12,14.7523232132483
4,3,10.956586376631359
8,3,11.616714522129957
23,2,14.092195067749701
23,0,14.092195067749701
11,0,12.111810631253906
8,3,11.616714522129957
6,1,11.286650449380659
10,0,11.946778594879255
9,0,11.781746558504606
4,0,10.956586376631359
2,0,10.626522303882059
1,0,10.46149026750741
0,1,10.29645823113276
1,0,10.46149026750741
31,3,15.412451358746898
88,3,24.819277432101924
200,11,43.30286550606267
129,5,31.585590923462558
43,15,17.392835795242693
41,19,17.062771722493395
68,28,21.51863670460893
54,16,19.20818819536384
56,21,19.538252268113137
64,32,20.858508559110334
96,26,26.13953372309912
206,27,44.29305772431057
214,19,45.61331401530777
134,11,32.410751105335805
87,5,24.654245395727273
53,1,19.043156158989188
34,1,15.907547467870845
22,0,13.927163031375052
9,1,11.781746558504606
4,0,10.956586376631359
0,1,10.29645823113276
2,5,10.626522303882059
2,0,10.626522303882059
8,2,11.616714522129957
42,3,17.227803758868042
119,9,29.93527055971606
247,10,51.059371215671206
140,11,33.400943323583704
46,25,17.887931904366642
52,26,18.878124122614537
70,29,21.848700777358232
73,25,22.34379688648218
56,16,19.538252268113137
77,35,23.003925031980778
82,26,23.829085213854025
209,39,44.78815383343452
214,21,45.61331401530777
141,9,33.56597535995835
74,2,22.50882892285683
68,7,21.51863670460893
44,11,17.557867831617344
38,3,16.567675613369445
9,0,11.781746558504606
4,0,10.956586376631359
1,1,10.46149026750741
2,1,10.626522303882059
2,0,10.626522303882059
7,1,11.451682485755308
44,5,17.557867831617344
123,18,30.59539870521466
238,11,49.57408288829936
136,5,32.7408151780851
49,8,18.383028013490588
44,15,17.557867831617344
84,14,24.159149286603324
82,17,23.829085213854025
61,10,20.363412449986384
64,15,20.858508559110334
102,10,27.12972594134702
176,18,39.34209663307109
176,12,39.34209663307109
123,11,30.59539870521466
87,4,24.654245395727273
52,10,18.878124122614537
17,4,13.102002849501803
17,1,13.102002849501803
0,3,10.29645823113276
2,0,10.626522303882059
1,0,10.46149026750741
2,1,10.626522303882059
12,0,12.276842667628555
36,1,16.237611540620144
43,1,17.392835795242693
23,1,14.092195067749701
17,0,13.102002849501803
5,6,11.121618413006008
30,4,15.247419322372249
11,1,12.111810631253906
12,0,12.276842667628555
11,3,12.111810631253906
20,1,13.597098958625752
109,2,28.284950195969564
80,2,23.499021141104727
51,5,18.71309208623989
29,9,15.082387285997598
27,1,14.7523232132483
30,4,15.247419322372249
26,1,14.587291176873649
6,0,11.286650449380659
8,0,11.616714522129957
3,2,10.79155434025671
2,0,10.626522303882059
6,1,11.286650449380659
31,1,15.412451358746898
104,10,27.459790014096317
244,15,50.56427510654726
143,13,33.89603943270765
60,18,20.198380413611737
67,14,21.353604668234283
96,15,26.13953372309912
92,15,25.479405577600524
64,25,20.858508559110334
64,21,20.858508559110334
95,18,25.974501686724473
200,23,43.30286550606267
134,19,32.410751105335805
111,7,28.615014268718863
70,6,21.848700777358232
43,10,17.392835795242693
53,11,19.043156158989188
34,3,15.907547467870845
30,4,15.247419322372249
15,3,12.771938776752505
14,0,12.606906740377855
6,1,11.286650449380659
1,0,10.46149026750741
2,0,10.626522303882059
2,2,10.626522303882059
19,4,13.432066922251103
44,9,17.557867831617344
76,25,22.83889299560613
78,21,23.16895706835543
83,36,23.994117250228676
107,51,27.954886123220266
95,62,25.974501686724473
96,70,26.13953372309912
101,81,26.964693904972368
144,100,34.0610714690823
114,99,29.110110377842812
91,54,25.314373541225873
86,26,24.489213359352625
64,22,20.858508559110334
46,36,17.887931904366642
56,7,19.538252268113137
38,11,16.567675613369445
35,3,16.072579504245496
23,10,14.092195067749701
17,6,13.102002849501803
9,4,11.781746558504606
3,0,10.79155434025671
2,0,10.626522303882059
8,2,11.616714522129957
23,11,14.092195067749701
36,8,16.237611540620144
86,36,24.489213359352625
93,88,25.64443761397517
120,74,30.10030259609071
124,97,30.76043074158931
106,144,27.789854086845615
155,149,35.87642386920345
132,124,32.0806870325865
143,98,33.89603943270765
92,55,25.479405577600524
73,28,22.34379688648218
54,23,19.20818819536384
49,9,18.383028013490588
29,8,15.082387285997598
23,5,14.092195067749701
7,4,11.451682485755308
1,0,10.46149026750741
1,0,10.46149026750741
3,0,10.79155434025671
8,0,11.616714522129957
27,1,14.7523232132483
84,4,24.159149286603324
217,24,46.10841012443172
127,13,31.255526850713256
57,27,19.703284304487788
45,26,17.72289986799199
54,40,19.20818819536384
51,24,18.71309208623989
52,27,18.878124122614537
77,24,23.003925031980778
80,27,23.499021141104727
229,42,48.08879456092752
210,25,44.953185869809175
133,17,32.24571906896115
106,23,27.789854086845615
58,5,19.868316340862435
43,4,17.392835795242693
17,2,13.102002849501803
7,7,11.451682485755308
6,4,11.286650449380659
2,1,10.626522303882059
1,1,10.46149026750741
11,0,12.111810631253906
32,3,15.577483395121547
109,10,28.284950195969564
259,23,53.039755652167
147,10,34.55616757820625
56,22,19.538252268113137
51,27,18.71309208623989
70,32,21.848700777358232
74,23,22.50882892285683
74,14,22.50882892285683
66,24,21.188572631859632
93,21,25.64443761397517
195,22,42.47770532418943
207,18,44.458089760685226
138,14,33.0708792508344
79,9,23.33398910473008
53,2,19.043156158989188
20,1,13.597098958625752
17,1,13.102002849501803
8,0,11.616714522129957
2,1,10.626522303882059
2,1,10.626522303882059
1,0,10.46149026750741
3,0,10.79155434025671
30,1,15.247419322372249
101,10,26.964693904972368
227,26,47.758730488178216
144,10,34.0610714690823
49,19,18.383028013490588
62,13,20.528444486361035
65,23,21.02354059548498
81,18,23.664053177479374
67,33,21.353604668234283
79,22,23.33398910473008
121,30,30.26533463246536
216,37,45.943378088057074
211,26,45.11821790618382
150,18,35.0512636873302
111,10,28.615014268718863
75,3,22.67386095923148
48,11,18.21799597711594
18,9,13.267034885876452
19,4,13.432066922251103
11,1,12.111810631253906
5,3,11.121618413006008
1,1,10.46149026750741
3,0,10.79155434025671
13,0,12.441874704003204
47,4,18.052963940741293
128,12,31.420558887087907
282,17,56.83549248878394
162,23,37.03164812382599
69,9,21.68366874098358
66,20,21.188572631859632
81,24,23.664053177479374
85,26,24.324181322977974
87,32,24.654245395727273
95,30,25.974501686724473
108,34,28.119918159594917
265,48,54.0299478704149
260,50,53.20478768854165
189,18,41.48751310594153
112,25,28.780046305093514
119,19,29.93527055971606
70,17,21.848700777358232
43,7,17.392835795242693
24,5,14.25722710412435
12,4,12.276842667628555
9,5,11.781746558504606
4,1,10.956586376631359
8,2,11.616714522129957
35,1,16.072579504245496
112,11,28.780046305093514
256,24,52.54465954304305
192,18,41.98260921506548
74,43,22.50882892285683
104,55,27.459790014096317
123,72,30.59539870521466
118,57,29.770238523341412
103,71,27.294757977721666
111,62,28.615014268718863
137,67,32.905847214459754
237,95,49.40905085192471
247,84,51.059371215671206
132,58,32.0806870325865
103,46,27.294757977721666
91,22,25.314373541225873
63,55,20.693476522735686
60,26,20.198380413611737
50,26,18.54806004986524
35,16,16.072579504245496
20,5,13.597098958625752
7,1,11.451682485755308
2,1,10.626522303882059
2,0,10.626522303882059
10,0,11.946778594879255
9,4,11.781746558504606
37,11,16.402643576994794
41,35,17.062771722493395
85,55,24.324181322977974
106,90,27.789854086845615
141,126,33.56597535995835
127,174,31.255526850713256
144,168,34.0610714690823
143,170,33.89603943270765
129,175,31.585590923462558
140,138,33.400943323583704
125,92,30.925462777963958
116,38,29.44017445059211
69,39,21.68366874098358
73,20,22.34379688648218
45,27,17.72289986799199
37,13,16.402643576994794
33,7,15.742515431496196
22,2,13.927163031375052
24,6,14.25722710412435
11,1,12.111810631253906
1,2,10.46149026750741
6,3,11.286650449380659
3,1,10.79155434025671
9,5,11.781746558504606
30,7,15.247419322372249
43,35,17.392835795242693
81,55,23.664053177479374
111,92,28.615014268718863
108,120,28.119918159594917
115,88,29.275142414217463
134,145,32.410751105335805
136,172,32.7408151780851
132,92,32.0806870325865
143,83,33.89603943270765
98,58,26.46959779584842
58,21,19.868316340862435
46,21,17.887931904366642
39,10,16.732707649744093
30,8,15.247419322372249
11,13,12.111810631253906
11,2,12.111810631253906
6,1,11.286650449380659
5,1,11.121618413006008
1,0,10.46149026750741
1,1,10.46149026750741
30,2,15.247419322372249
15,3,12.771938776752505
95,3,25.974501686724473
115,12,29.275142414217463
45,17,17.72289986799199
47,32,18.052963940741293
56,25,19.538252268113137
77,35,23.003925031980778
65,36,21.02354059548498
66,41,21.188572631859632
112,29,28.780046305093514
231,41,48.41885863367681
232,44,48.58389067005146
199,22,43.137833469688026
106,16,27.789854086845615
79,12,23.33398910473008
60,18,20.198380413611737
22,8,13.927163031375052
7,4,11.451682485755308
13,6,12.441874704003204
1,0,10.46149026750741
2,3,10.626522303882059
1,0,10.46149026750741
11,1,12.111810631253906
58,2,19.868316340862435
132,4,32.0806870325865
312,24,61.786453580023434
159,19,36.53655201470204
95,29,25.974501686724473
64,22,20.858508559110334
86,35,24.489213359352625
85,21,24.324181322977974
71,30,22.01373281373288
79,55,23.33398910473008
125,40,30.925462777963958
265,42,54.0299478704149
271,41,55.0201400886628
142,22,33.731007396333
116,19,29.44017445059211
63,24,20.693476522735686
57,13,19.703284304487788
28,4,14.917355249622949
8,3,11.616714522129957
7,0,11.451682485755308
1,1,10.46149026750741
3,0,10.79155434025671
10,0,11.946778594879255
43,1,17.392835795242693
111,7,28.615014268718863
247,14,51.059371215671206
174,8,39.012032560321785
60,15,20.198380413611737
53,18,19.043156158989188
73,14,22.34379688648218
94,14,25.809469650349822
71,13,22.01373281373288
74,11,22.50882892285683
123,13,30.59539870521466
245,28,50.72930714292191
218,20,46.27344216080637
147,12,34.55616757820625
72,3,22.17876485010753
22,0,13.927163031375052
38,6,16.567675613369445
24,2,14.25722710412435
11,0,12.111810631253906
3,0,10.79155434025671
6,0,11.286650449380659
0,1,10.29645823113276
