weathersit,cnt,Predicted Y
2,19,166.24065562221122
2,63,166.24065562221122
2,57,166.24065562221122
2,81,166.24065562221122
2,90,166.24065562221122
2,93,166.24065562221122
3,103,125.83390292481523
2,116,166.24065562221122
2,87,166.24065562221122
3,56,125.83390292481523
2,80,166.24065562221122
2,66,166.24065562221122
2,49,166.24065562221122
3,29,125.83390292481523
3,34,125.83390292481523
3,11,125.83390292481523
3,2,125.83390292481523
2,7,166.24065562221122
2,40,166.24065562221122
2,114,166.24065562221122
2,106,166.24065562221122
1,44,206.64740831960722
1,50,206.64740831960722
1,55,206.64740831960722
1,55,206.64740831960722
1,58,206.64740831960722
1,69,206.64740831960722
1,86,206.64740831960722
1,196,206.64740831960722
1,167,206.64740831960722
1,118,206.64740831960722
1,105,206.64740831960722
1,82,206.64740831960722
1,77,206.64740831960722
1,21,206.64740831960722
1,6,206.64740831960722
1,4,206.64740831960722
1,1,206.64740831960722
1,2,206.64740831960722
1,8,206.64740831960722
1,36,206.64740831960722
1,96,206.64740831960722
1,235,206.64740831960722
1,139,206.64740831960722
1,51,206.64740831960722
1,69,206.64740831960722
1,67,206.64740831960722
1,87,206.64740831960722
1,78,206.64740831960722
1,72,206.64740831960722
1,94,206.64740831960722
1,222,206.64740831960722
1,209,206.64740831960722
1,141,206.64740831960722
1,109,206.64740831960722
1,91,206.64740831960722
1,61,206.64740831960722
1,39,206.64740831960722
1,11,206.64740831960722
1,7,206.64740831960722
1,4,206.64740831960722
1,2,206.64740831960722
1,4,206.64740831960722
1,58,206.64740831960722
1,104,206.64740831960722
1,252,206.64740831960722
2,137,166.24065562221122
2,57,166.24065562221122
2,79,166.24065562221122
2,95,166.24065562221122
2,88,166.24065562221122
2,69,166.24065562221122
3,63,125.83390292481523
3,71,125.83390292481523
3,177,125.83390292481523
2,137,166.24065562221122
3,115,125.83390292481523
2,89,166.24065562221122
2,83,166.24065562221122
3,55,125.83390292481523
2,50,166.24065562221122
3,9,125.83390292481523
2,10,166.24065562221122
2,3,166.24065562221122
2,2,166.24065562221122
2,6,166.24065562221122
3,11,125.83390292481523
3,35,125.83390292481523
3,73,125.83390292481523
3,114,125.83390292481523
3,49,125.83390292481523
1,59,206.64740831960722
3,115,125.83390292481523
3,83,125.83390292481523
3,85,125.83390292481523
1,55,206.64740831960722
1,102,206.64740831960722
1,189,206.64740831960722
1,157,206.64740831960722
1,90,206.64740831960722
1,62,206.64740831960722
1,63,206.64740831960722
1,50,206.64740831960722
1,39,206.64740831960722
1,28,206.64740831960722
1,27,206.64740831960722
1,12,206.64740831960722
1,8,206.64740831960722
2,2,166.24065562221122
2,10,166.24065562221122
1,7,206.64740831960722
1,22,206.64740831960722
2,57,166.24065562221122
2,74,166.24065562221122
2,85,166.24065562221122
1,126,206.64740831960722
2,160,166.24065562221122
2,174,166.24065562221122
2,211,166.24065562221122
2,165,166.24065562221122
1,171,206.64740831960722
1,183,206.64740831960722
1,137,206.64740831960722
1,94,206.64740831960722
1,68,206.64740831960722
1,68,206.64740831960722
1,46,206.64740831960722
1,34,206.64740831960722
1,34,206.64740831960722
1,37,206.64740831960722
1,22,206.64740831960722
1,11,206.64740831960722
1,2,206.64740831960722
1,3,206.64740831960722
1,14,206.64740831960722
1,35,206.64740831960722
1,59,206.64740831960722
1,103,206.64740831960722
1,125,206.64740831960722
1,193,206.64740831960722
1,259,206.64740831960722
1,282,206.64740831960722
1,261,206.64740831960722
1,268,206.64740831960722
1,187,206.64740831960722
1,127,206.64740831960722
1,102,206.64740831960722
1,81,206.64740831960722
1,69,206.64740831960722
2,69,166.24065562221122
2,59,166.24065562221122
2,30,166.24065562221122
3,8,125.83390292481523
3,1,125.83390292481523
2,5,166.24065562221122
2,28,166.24065562221122
2,92,166.24065562221122
2,255,166.24065562221122
1,142,206.64740831960722
2,92,166.24065562221122
2,87,166.24065562221122
2,36,166.24065562221122
3,32,125.83390292481523
3,25,125.83390292481523
3,35,125.83390292481523
3,42,125.83390292481523
3,79,125.83390292481523
3,131,125.83390292481523
3,80,125.83390292481523
3,45,125.83390292481523
2,80,166.24065562221122
3,76,125.83390292481523
2,45,166.24065562221122
1,7,206.64740831960722
1,3,206.64740831960722
1,4,206.64740831960722
1,2,206.64740831960722
1,1,206.64740831960722
1,2,206.64740831960722
1,46,206.64740831960722
1,107,206.64740831960722
1,214,206.64740831960722
1,124,206.64740831960722
1,68,206.64740831960722
1,56,206.64740831960722
1,86,206.64740831960722
1,78,206.64740831960722
1,79,206.64740831960722
1,64,206.64740831960722
1,102,206.64740831960722
1,242,206.64740831960722
1,224,206.64740831960722
1,119,206.64740831960722
1,88,206.64740831960722
1,63,206.64740831960722
1,47,206.64740831960722
1,25,206.64740831960722
1,8,206.64740831960722
1,4,206.64740831960722
1,2,206.64740831960722
1,4,206.64740831960722
1,1,206.64740831960722
1,5,206.64740831960722
1,40,206.64740831960722
1,110,206.64740831960722
1,256,206.64740831960722
1,148,206.64740831960722
1,76,206.64740831960722
1,73,206.64740831960722
1,82,206.64740831960722
1,125,206.64740831960722
1,96,206.64740831960722
1,110,206.64740831960722
1,139,206.64740831960722
1,268,206.64740831960722
1,201,206.64740831960722
1,150,206.64740831960722
1,95,206.64740831960722
1,71,206.64740831960722
1,48,206.64740831960722
1,22,206.64740831960722
1,13,206.64740831960722
1,1,206.64740831960722
1,3,206.64740831960722
1,1,206.64740831960722
1,1,206.64740831960722
1,8,206.64740831960722
1,35,206.64740831960722
1,111,206.64740831960722
1,220,206.64740831960722
1,145,206.64740831960722
1,56,206.64740831960722
1,50,206.64740831960722
1,72,206.64740831960722
1,80,206.64740831960722
1,78,206.64740831960722
1,68,206.64740831960722
1,71,206.64740831960722
1,202,206.64740831960722
1,167,206.64740831960722
1,106,206.64740831960722
1,70,206.64740831960722
1,51,206.64740831960722
1,53,206.64740831960722
2,23,166.24065562221122
2,12,166.24065562221122
2,4,166.24065562221122
2,2,166.24065562221122
2,1,166.24065562221122
2,1,166.24065562221122
2,7,166.24065562221122
2,29,166.24065562221122
1,83,206.64740831960722
1,228,206.64740831960722
1,150,206.64740831960722
1,66,206.64740831960722
1,89,206.64740831960722
1,97,206.64740831960722
1,87,206.64740831960722
1,95,206.64740831960722
1,106,206.64740831960722
1,118,206.64740831960722
2,228,166.24065562221122
2,187,166.24065562221122
1,107,206.64740831960722
2,87,166.24065562221122
2,70,166.24065562221122
1,44,206.64740831960722
2,46,166.24065562221122
2,19,166.24065562221122
2,25,166.24065562221122
2,20,166.24065562221122
2,2,166.24065562221122
2,1,166.24065562221122
2,3,166.24065562221122
2,4,166.24065562221122
2,15,166.24065562221122
2,45,166.24065562221122
2,63,166.24065562221122
2,103,166.24065562221122
2,159,166.24065562221122
2,167,166.24065562221122
2,190,166.24065562221122
2,198,166.24065562221122
2,205,166.24065562221122
2,204,166.24065562221122
2,164,166.24065562221122
2,152,166.24065562221122
2,89,166.24065562221122
2,70,166.24065562221122
2,72,166.24065562221122
2,63,166.24065562221122
2,44,166.24065562221122
2,52,166.24065562221122
2,39,166.24065562221122
2,32,166.24065562221122
2,11,166.24065562221122
2,3,166.24065562221122
2,2,166.24065562221122
3,5,125.83390292481523
2,9,166.24065562221122
2,22,166.24065562221122
2,31,166.24065562221122
2,62,166.24065562221122
2,79,166.24065562221122
2,105,166.24065562221122
3,39,125.83390292481523
3,7,125.83390292481523
3,11,125.83390292481523
3,25,125.83390292481523
3,23,125.83390292481523
3,11,125.83390292481523
3,11,125.83390292481523
3,7,125.83390292481523
2,10,166.24065562221122
2,9,166.24065562221122
3,4,125.83390292481523
3,2,125.83390292481523
1,1,206.64740831960722
1,1,206.64740831960722
1,1,206.64740831960722
1,34,206.64740831960722
1,91,206.64740831960722
1,211,206.64740831960722
1,134,206.64740831960722
1,58,206.64740831960722
1,60,206.64740831960722
1,96,206.64740831960722
1,70,206.64740831960722
1,77,206.64740831960722
1,96,206.64740831960722
1,122,206.64740831960722
1,233,206.64740831960722
1,233,206.64740831960722
1,145,206.64740831960722
1,92,206.64740831960722
1,54,206.64740831960722
1,35,206.64740831960722
1,22,206.64740831960722
1,10,206.64740831960722
1,4,206.64740831960722
1,1,206.64740831960722
1,7,206.64740831960722
1,2,206.64740831960722
1,10,206.64740831960722
1,45,206.64740831960722
1,128,206.64740831960722
1,257,206.64740831960722
1,151,206.64740831960722
2,71,166.24065562221122
2,78,166.24065562221122
2,99,166.24065562221122
2,98,166.24065562221122
2,72,166.24065562221122
2,112,166.24065562221122
1,108,206.64740831960722
1,248,206.64740831960722
1,235,206.64740831960722
1,150,206.64740831960722
1,76,206.64740831960722
1,75,206.64740831960722
1,55,206.64740831960722
1,41,206.64740831960722
1,9,206.64740831960722
1,4,206.64740831960722
1,2,206.64740831960722
1,3,206.64740831960722
1,2,206.64740831960722
2,8,166.24065562221122
2,49,166.24065562221122
2,141,166.24065562221122
2,249,166.24065562221122
2,141,166.24065562221122
2,57,166.24065562221122
2,59,166.24065562221122
2,98,166.24065562221122
2,99,166.24065562221122
2,71,166.24065562221122
2,79,166.24065562221122
2,112,166.24065562221122
2,194,166.24065562221122
2,188,166.24065562221122
2,134,166.24065562221122
2,91,166.24065562221122
2,62,166.24065562221122
3,21,125.83390292481523
3,18,125.83390292481523
3,3,125.83390292481523
3,2,125.83390292481523
3,1,125.83390292481523
3,3,125.83390292481523
3,12,125.83390292481523
3,37,125.83390292481523
3,44,125.83390292481523
3,24,125.83390292481523
3,17,125.83390292481523
3,11,125.83390292481523
3,34,125.83390292481523
3,12,125.83390292481523
3,12,125.83390292481523
3,14,125.83390292481523
3,21,125.83390292481523
2,111,166.24065562221122
3,82,125.83390292481523
3,56,125.83390292481523
3,38,125.83390292481523
3,28,125.83390292481523
2,34,166.24065562221122
3,27,125.83390292481523
2,6,166.24065562221122
3,8,125.83390292481523
3,5,125.83390292481523
2,2,166.24065562221122
1,7,206.64740831960722
1,32,206.64740831960722
1,114,206.64740831960722
1,259,206.64740831960722
2,156,166.24065562221122
2,78,166.24065562221122
2,81,166.24065562221122
2,111,166.24065562221122
1,107,206.64740831960722
2,89,166.24065562221122
2,85,166.24065562221122
2,113,166.24065562221122
1,223,206.64740831960722
1,153,206.64740831960722
1,118,206.64740831960722
1,76,206.64740831960722
2,53,166.24065562221122
1,64,206.64740831960722
1,37,206.64740831960722
1,34,206.64740831960722
1,18,206.64740831960722
1,14,206.64740831960722
1,7,206.64740831960722
1,1,206.64740831960722
1,2,206.64740831960722
1,4,206.64740831960722
1,23,206.64740831960722
1,53,206.64740831960722
1,101,206.64740831960722
1,99,206.64740831960722
1,119,206.64740831960722
1,158,206.64740831960722
1,157,206.64740831960722
1,166,206.64740831960722
1,182,206.64740831960722
1,244,206.64740831960722
1,213,206.64740831960722
1,145,206.64740831960722
1,112,206.64740831960722
1,86,206.64740831960722
1,82,206.64740831960722
1,63,206.64740831960722
1,49,206.64740831960722
1,38,206.64740831960722
1,33,206.64740831960722
1,23,206.64740831960722
1,13,206.64740831960722
1,3,206.64740831960722
1,2,206.64740831960722
1,10,206.64740831960722
1,34,206.64740831960722
1,44,206.64740831960722
1,122,206.64740831960722
1,181,206.64740831960722
1,194,206.64740831960722
1,221,206.64740831960722
1,250,206.64740831960722
1,304,206.64740831960722
1,256,206.64740831960722
1,241,206.64740831960722
1,147,206.64740831960722
1,101,206.64740831960722
1,77,206.64740831960722
1,58,206.64740831960722
1,37,206.64740831960722
1,28,206.64740831960722
1,11,206.64740831960722
1,1,206.64740831960722
1,1,206.64740831960722
1,3,206.64740831960722
1,8,206.64740831960722
1,28,206.64740831960722
2,88,166.24065562221122
2,241,166.24065562221122
1,140,206.64740831960722
1,84,206.64740831960722
1,71,206.64740831960722
1,94,206.64740831960722
1,75,206.64740831960722
2,79,166.24065562221122
1,101,206.64740831960722
1,107,206.64740831960722
1,271,206.64740831960722
1,235,206.64740831960722
1,150,206.64740831960722
1,129,206.64740831960722
1,63,206.64740831960722
1,47,206.64740831960722
1,19,206.64740831960722
1,14,206.64740831960722
1,10,206.64740831960722
1,3,206.64740831960722
1,2,206.64740831960722
1,11,206.64740831960722
1,35,206.64740831960722
1,119,206.64740831960722
1,282,206.64740831960722
2,157,166.24065562221122
2,78,166.24065562221122
2,78,166.24065562221122
2,102,166.24065562221122
2,97,166.24065562221122
2,88,166.24065562221122
2,90,166.24065562221122
2,114,166.24065562221122
2,217,166.24065562221122
2,225,166.24065562221122
2,152,166.24065562221122
2,88,166.24065562221122
3,55,125.83390292481523
2,21,166.24065562221122
2,18,166.24065562221122
3,8,125.83390292481523
3,3,125.83390292481523
2,3,166.24065562221122
2,1,166.24065562221122
2,3,166.24065562221122
2,31,166.24065562221122
2,111,166.24065562221122
2,253,166.24065562221122
2,154,166.24065562221122
2,68,166.24065562221122
2,75,166.24065562221122
2,88,166.24065562221122
2,99,166.24065562221122
2,100,166.24065562221122
2,101,166.24065562221122
2,151,166.24065562221122
2,253,166.24065562221122
2,237,166.24065562221122
2,168,166.24065562221122
2,121,166.24065562221122
2,78,166.24065562221122
2,59,166.24065562221122
1,27,206.64740831960722
1,23,206.64740831960722
1,12,206.64740831960722
1,8,206.64740831960722
1,2,206.64740831960722
1,3,206.64740831960722
1,13,206.64740831960722
1,51,206.64740831960722
1,140,206.64740831960722
1,299,206.64740831960722
1,185,206.64740831960722
1,78,206.64740831960722
1,86,206.64740831960722
1,105,206.64740831960722
2,111,166.24065562221122
1,119,206.64740831960722
1,125,206.64740831960722
1,142,206.64740831960722
1,313,206.64740831960722
2,310,166.24065562221122
1,207,206.64740831960722
1,137,206.64740831960722
1,138,206.64740831960722
1,87,206.64740831960722
1,50,206.64740831960722
1,29,206.64740831960722
1,16,206.64740831960722
1,14,206.64740831960722
1,5,206.64740831960722
1,10,206.64740831960722
1,36,206.64740831960722
1,123,206.64740831960722
1,280,206.64740831960722
1,210,206.64740831960722
1,117,206.64740831960722
1,159,206.64740831960722
2,195,166.24065562221122
1,175,206.64740831960722
1,174,206.64740831960722
2,173,166.24065562221122
1,204,206.64740831960722
1,332,206.64740831960722
1,331,206.64740831960722
1,190,206.64740831960722
1,149,206.64740831960722
1,113,206.64740831960722
1,118,206.64740831960722
2,86,166.24065562221122
2,76,166.24065562221122
2,51,166.24065562221122
2,25,166.24065562221122
2,8,166.24065562221122
1,3,206.64740831960722
1,2,206.64740831960722
1,10,206.64740831960722
1,13,206.64740831960722
1,48,206.64740831960722
1,76,206.64740831960722
1,140,206.64740831960722
1,196,206.64740831960722
1,267,206.64740831960722
1,301,206.64740831960722
1,312,206.64740831960722
1,313,206.64740831960722
1,304,206.64740831960722
1,278,206.64740831960722
1,217,206.64740831960722
1,154,206.64740831960722
1,108,206.64740831960722
1,93,206.64740831960722
1,72,206.64740831960722
1,50,206.64740831960722
1,40,206.64740831960722
1,24,206.64740831960722
1,30,206.64740831960722
1,12,206.64740831960722
1,3,206.64740831960722
1,9,206.64740831960722
1,4,206.64740831960722
1,14,206.64740831960722
1,37,206.64740831960722
1,78,206.64740831960722
2,136,166.24065562221122
1,203,206.64740831960722
1,228,206.64740831960722
1,203,206.64740831960722
1,279,206.64740831960722
1,308,206.64740831960722
1,224,206.64740831960722
1,226,206.64740831960722
1,156,206.64740831960722
1,79,206.64740831960722
1,67,206.64740831960722
2,49,166.24065562221122
2,38,166.24065562221122
3,24,125.83390292481523
3,13,125.83390292481523
2,7,166.24065562221122
2,6,166.24065562221122
2,1,166.24065562221122
1,2,206.64740831960722
3,32,125.83390292481523
3,18,125.83390292481523
2,98,166.24065562221122
2,127,166.24065562221122
2,62,166.24065562221122
2,79,166.24065562221122
2,81,166.24065562221122
2,112,166.24065562221122
2,101,166.24065562221122
2,107,166.24065562221122
2,141,166.24065562221122
2,272,166.24065562221122
2,276,166.24065562221122
1,221,206.64740831960722
1,122,206.64740831960722
1,91,206.64740831960722
1,78,206.64740831960722
1,30,206.64740831960722
1,11,206.64740831960722
1,19,206.64740831960722
1,1,206.64740831960722
1,5,206.64740831960722
2,1,166.24065562221122
2,12,166.24065562221122
1,60,206.64740831960722
2,136,166.24065562221122
2,336,166.24065562221122
2,178,166.24065562221122
2,124,166.24065562221122
1,86,206.64740831960722
1,121,206.64740831960722
1,106,206.64740831960722
1,101,206.64740831960722
1,134,206.64740831960722
1,165,206.64740831960722
1,307,206.64740831960722
1,312,206.64740831960722
2,164,166.24065562221122
2,135,166.24065562221122
2,87,166.24065562221122
2,70,166.24065562221122
2,32,166.24065562221122
3,11,125.83390292481523
3,7,125.83390292481523
3,2,125.83390292481523
2,3,166.24065562221122
3,10,125.83390292481523
2,44,166.24065562221122
2,118,166.24065562221122
2,261,166.24065562221122
2,182,166.24065562221122
2,75,166.24065562221122
2,71,166.24065562221122
2,87,166.24065562221122
3,108,125.83390292481523
2,84,166.24065562221122
2,85,166.24065562221122
