registered,hum,Predicted Y
193,0.24,0.6135366745702635
165,0.28,0.623313517368002
94,0.33,0.6481047973194104
61,0.55,0.6596275049024595
46,0.59,0.6648650992583908
41,0.64,0.6666109640437012
48,0.69,0.6641667533442666
27,0.69,0.6714993854425705
22,0.86,0.673245250227881
13,0.8,0.6763878068414397
7,0.8,0.6784828445838123
4,0.74,0.6795303634549986
1,0.74,0.6805778823261849
1,0.93,0.6805778823261849
9,0.8,0.6777844986696882
28,0.86,0.6711502124855084
38,0.64,0.6676584829148875
71,0.41,0.6561357753318385
84,0.28,0.6515965268900313
93,0.39,0.6484539702764726
103,0.39,0.6449622407058516
90,0.31,0.6495014891476588
127,0.29,0.6365820897363614
103,0.29,0.6449622407058516
113,0.31,0.6414705111352307
60,0.38,0.6599766778595215
39,0.38,0.6673093099578254
39,0.41,0.6673093099578254
42,0.41,0.6662617910866392
39,0.44,0.6673093099578254
31,0.51,0.6701026936143222
34,0.64,0.6690551747431359
23,0.59,0.6728960772708189
19,0.75,0.6742927690990672
8,0.69,0.6781336716267502
2,0.69,0.6802287093691227
3,0.69,0.6798795364120607
3,0.55,0.6798795364120607
11,0.64,0.6770861527555639
35,0.6,0.6687060017860738
86,0.45,0.6508981809759071
86,0.39,0.6508981809759071
94,0.32,0.6481047973194104
92,0.29,0.6488031432335346
110,0.3,0.642518030006417
122,0.3,0.6383279545216719
106,0.28,0.6439147218346654
95,0.28,0.6477556243623483
78,0.32,0.6536915646324039
50,0.35,0.6634684074301425
32,0.35,0.66975352065726
45,0.35,0.6652142722154528
31,0.35,0.6701026936143222
27,0.35,0.6714993854425705
8,0.37,0.6781336716267502
6,0.37,0.6788320175408744
2,0.4,0.6802287093691227
1,0.46,0.6805778823261849
2,0.53,0.6802287093691227
3,0.53,0.6798795364120607
25,0.46,0.6721977313566947
96,0.46,0.6474064514052863
249,0.4,0.5939829889747865
122,0.37,0.6383279545216719
46,0.33,0.6648650992583908
43,0.23,0.665912618129577
99,0.22,0.6463589325341
93,0.19,0.6484539702764726
76,0.15,0.6543899105465281
71,0.21,0.6561357753318385
102,0.27,0.6453114136629137
218,0.33,0.6048073506437113
194,0.4,0.6131875016132015
86,0.43,0.6508981809759071
65,0.46,0.658230813074211
35,0.5,0.6687060017860738
44,0.46,0.665563445172515
19,0.49,0.6742927690990672
12,0.49,0.6767369797985019
5,0.42,0.6791811904979365
2,0.41,0.6802287093691227
1,0.37,0.6805778823261849
4,0.32,0.6795303634549986
30,0.32,0.6704518665713842
103,0.32,0.6449622407058516
213,0.32,0.6065532154290217
108,0.29,0.6432163759205412
47,0.27,0.6645159263013287
46,0.25,0.6648650992583908
65,0.24,0.658230813074211
68,0.21,0.6571832942030248
69,0.19,0.6568341212459627
74,0.19,0.6550882564606523
77,0.19,0.654040737589466
191,0.22,0.6142350204843877
198,0.22,0.611790809784953
142,0.26,0.6313444953804301
98,0.33,0.6467081054911621
61,0.52,0.6596275049024595
41,0.44,0.6666109640437012
20,0.44,0.6739435961420052
15,0.41,0.6756894609273155
9,0.44,0.6777844986696882
1,0.47,0.6805778823261849
1,0.51,0.6805778823261849
5,0.47,0.6791811904979365
32,0.55,0.66975352065726
103,0.55,0.6449622407058516
224,0.55,0.6027123129013388
122,0.52,0.6383279545216719
55,0.41,0.661722542644832
59,0.34,0.6603258508165836
72,0.32,0.6557866023747765
80,0.3,0.6529932187182798
65,0.28,0.658230813074211
82,0.28,0.6522948728041555
96,0.31,0.6474064514052863
244,0.28,0.5957288537600969
202,0.4,0.6103941179567047
143,0.53,0.630995322423368
108,0.43,0.6432163759205412
87,0.46,0.6505490080188451
61,0.53,0.6596275049024595
31,0.4,0.6701026936143222
16,0.53,0.6753402879702535
6,0.53,0.6788320175408744
4,0.53,0.6795303634549986
1,0.53,0.6805778823261849
1,0.57,0.6805778823261849
11,0.66,0.6770861527555639
44,0.7,0.665563445172515
119,0.57,0.6393754733928582
267,0.57,0.5876978757476689
163,0.57,0.6240118632821262
70,0.54,0.6564849482889006
71,0.44,0.6561357753318385
86,0.41,0.6508981809759071
108,0.34,0.6432163759205412
55,0.31,0.661722542644832
91,0.28,0.6491523161905968
117,0.35,0.6400738193069824
256,0.32,0.5915387782753518
211,0.42,0.6072515613431458
161,0.55,0.6247102091962504
131,0.59,0.6351853979081131
119,0.55,0.6393754733928582
68,0.59,0.6571832942030248
40,0.67,0.6669601370007633
20,0.72,0.6739435961420052
7,0.72,0.6784828445838123
5,0.72,0.6791811904979365
6,0.67,0.6788320175408744
1,0.67,0.6805778823261849
6,0.67,0.6788320175408744
48,0.72,0.6641667533442666
108,0.77,0.6432163759205412
246,0.77,0.5950305078459728
154,0.77,0.627154419895685
78,0.72,0.6536915646324039
82,0.72,0.6522948728041555
126,0.59,0.6369312626934236
131,0.43,0.6351853979081131
118,0.36,0.6397246463499203
117,0.36,0.6400738193069824
164,0.36,0.6236626903250642
275,0.34,0.5849044920911721
195,0.33,0.6128383286561393
146,0.29,0.6299478035521817
105,0.31,0.6442638947917274
61,0.21,0.6596275049024595
88,0.1,0.650199835061783
61,0.08,0.6596275049024595
23,0.12,0.6728960772708189
21,0.14,0.673594423184943
14,0.13,0.6760386338843777
7,0.14,0.6784828445838123
3,0.15,0.6798795364120607
3,0.15,0.6798795364120607
3,0.17,0.6798795364120607
16,0.17,0.6753402879702535
36,0.17,0.6683568288290117
37,0.16,0.6680076558719495
72,0.16,0.6557866023747765
76,0.16,0.6543899105465281
81,0.18,0.6526440457612176
103,0.16,0.6449622407058516
94,0.15,0.6481047973194104
87,0.16,0.6505490080188451
81,0.16,0.6526440457612176
91,0.19,0.6491523161905968
67,0.25,0.6575324671600868
54,0.29,0.662071715601894
38,0.28,0.6676584829148875
29,0.26,0.6708010395284463
42,0.28,0.6662617910866392
25,0.33,0.6721977313566947
14,0.35,0.6760386338843777
11,0.41,0.6770861527555639
17,0.41,0.6749911150131914
9,0.44,0.6777844986696882
1,0.44,0.6805778823261849
1,0.47,0.6805778823261849
2,0.51,0.6802287093691227
22,0.51,0.673245250227881
48,0.47,0.6641667533442666
70,0.41,0.6564849482889006
89,0.33,0.6498506621047209
120,0.33,0.6390263004357961
122,0.29,0.6383279545216719
104,0.27,0.6446130677487896
102,0.27,0.6453114136629137
88,0.29,0.650199835061783
86,0.33,0.6508981809759071
71,0.36,0.6561357753318385
39,0.36,0.6673093099578254
30,0.42,0.6704518665713842
39,0.53,0.6673093099578254
43,0.57,0.665912618129577
45,0.61,0.6652142722154528
30,0.42,0.6704518665713842
11,0.42,0.6770861527555639
3,0.42,0.6798795364120607
3,0.42,0.6798795364120607
0,0.45,0.6809270552832469
2,0.36,0.6802287093691227
6,0.26,0.6788320175408744
16,0.26,0.6753402879702535
56,0.57,0.6613733696877698
46,0.57,0.6648650992583908
52,0.57,0.6627700615160182
70,0.57,0.6564849482889006
67,0.66,0.6575324671600868
75,0.81,0.6547390835035901
101,0.76,0.6456605866199758
76,0.7,0.6543899105465281
48,0.75,0.6641667533442666
62,0.75,0.6592783319453973
64,0.87,0.6585799860312731
49,0.87,0.6638175803872045
29,0.81,0.6708010395284463
33,0.75,0.669404347700198
11,0.75,0.6770861527555639
2,0.75,0.6802287093691227
7,0.8,0.6784828445838123
40,0.8,0.6669601370007633
107,0.8,0.6435655488776033
101,0.74,0.6456605866199758
44,0.69,0.665563445172515
43,0.64,0.665912618129577
48,0.59,0.6641667533442666
52,0.55,0.6627700615160182
49,0.55,0.6638175803872045
67,0.48,0.6575324671600868
79,0.51,0.6533423916753418
188,0.51,0.615282539355574
161,0.47,0.6247102091962504
114,0.47,0.6411213381781686
102,0.47,0.6453114136629137
80,0.47,0.6529932187182798
76,0.43,0.6543899105465281
18,0.43,0.6746419420561293
6,0.5,0.6788320175408744
4,0.46,0.6795303634549986
1,0.5,0.6805778823261849
2,0.5,0.6802287093691227
8,0.5,0.6781336716267502
36,0.5,0.6683568288290117
94,0.54,0.6481047973194104
227,0.54,0.6016647940301525
130,0.51,0.6355345708651752
47,0.4,0.6645159263013287
53,0.41,0.6624208885589562
56,0.35,0.6613733696877698
78,0.28,0.6536915646324039
61,0.29,0.6596275049024595
54,0.25,0.662071715601894
79,0.25,0.6533423916753418
207,0.25,0.6086482531713943
206,0.26,0.6089974261284563
135,0.33,0.6337887060798647
107,0.6,0.6435655488776033
89,0.48,0.6498506621047209
60,0.48,0.6599766778595215
38,0.55,0.6676584829148875
11,0.55,0.6770861527555639
7,0.6,0.6784828445838123
4,0.64,0.6795303634549986
2,0.64,0.6802287093691227
3,0.69,0.6798795364120607
58,0.69,0.6606750237736457
104,0.72,0.6446130677487896
244,0.7,0.5957288537600969
133,0.75,0.6344870519939889
49,0.7,0.6638175803872045
71,0.57,0.6561357753318385
85,0.53,0.6512473539329693
72,0.54,0.6557866023747765
67,0.5,0.6575324671600868
58,0.54,0.6606750237736457
67,0.62,0.6575324671600868
168,0.66,0.6222659984968157
132,0.87,0.634836224951051
112,0.93,0.6418196840922928
87,0.93,0.6505490080188451
76,0.87,0.6543899105465281
50,0.87,0.6634684074301425
47,0.93,0.6645159263013287
8,0.93,0.6781336716267502
9,1.0,0.6777844986696882
3,1.0,0.6798795364120607
1,0.93,0.6805778823261849
5,0.93,0.6791811904979365
11,0.93,0.6770861527555639
34,1.0,0.6690551747431359
70,0.93,0.6564849482889006
111,0.93,0.6421688570493549
42,0.94,0.6662617910866392
50,0.77,0.6634684074301425
95,0.6,0.6477556243623483
77,0.6,0.654040737589466
71,0.56,0.6561357753318385
50,0.41,0.6634684074301425
91,0.49,0.6491523161905968
181,0.49,0.6177267500550085
150,0.49,0.6285511117239334
86,0.52,0.6508981809759071
60,0.49,0.6599766778595215
56,0.48,0.6613733696877698
43,0.48,0.665912618129577
37,0.48,0.6680076558719495
25,0.52,0.6721977313566947
25,0.52,0.6721977313566947
9,0.6,0.6777844986696882
7,0.55,0.6784828445838123
1,0.6,0.6805778823261849
9,0.64,0.6777844986696882
6,0.6,0.6788320175408744
21,0.6,0.673594423184943
55,0.6,0.661722542644832
65,0.56,0.658230813074211
71,0.49,0.6561357753318385
100,0.45,0.6460097595770379
115,0.45,0.6407721652211066
136,0.42,0.6334395331228027
154,0.36,0.627154419895685
125,0.4,0.6372804356504856
130,0.46,0.6355345708651752
130,0.43,0.6355345708651752
111,0.46,0.6421688570493549
64,0.49,0.6585799860312731
60,0.56,0.6599766778595215
59,0.65,0.6603258508165836
38,0.75,0.6676584829148875
29,0.75,0.6708010395284463
26,0.87,0.6718485583996325
30,0.87,0.6704518665713842
20,0.87,0.6739435961420052
8,0.87,0.6781336716267502
2,0.87,0.6802287093691227
1,0.87,0.6805778823261849
8,0.87,0.6781336716267502
26,0.87,0.6718485583996325
42,0.87,0.6662617910866392
79,0.81,0.6533423916753418
92,0.62,0.6488031432335346
132,0.54,0.634836224951051
169,0.47,0.6219168255397537
177,0.47,0.619123441883257
163,0.44,0.6240118632821262
170,0.44,0.6215676525826916
121,0.54,0.638677127478734
103,0.54,0.6449622407058516
86,0.54,0.6508981809759071
72,0.54,0.6557866023747765
61,0.62,0.6596275049024595
67,0.62,0.6575324671600868
53,0.62,0.6624208885589562
25,0.66,0.6721977313566947
7,0.87,0.6784828445838123
1,0.93,0.6805778823261849
4,0.93,0.6795303634549986
27,0.96,0.6714993854425705
90,0.93,0.6495014891476588
242,0.93,0.5964271996742211
127,0.82,0.6365820897363614
79,0.72,0.6533423916753418
74,0.64,0.6550882564606523
36,0.64,0.6683568288290117
31,0.94,0.6701026936143222
24,1.0,0.6725469043137567
35,1.0,0.6687060017860738
40,1.0,0.6669601370007633
77,1.0,0.654040737589466
127,0.94,0.6365820897363614
79,0.88,0.6533423916753418
45,0.88,0.6652142722154528
78,0.87,0.6536915646324039
72,0.93,0.6557866023747765
45,0.81,0.6652142722154528
7,0.7,0.6784828445838123
3,0.7,0.6798795364120607
4,0.65,0.6795303634549986
2,0.69,0.6802287093691227
1,0.69,0.6805778823261849
1,0.64,0.6805778823261849
46,0.59,0.6648650992583908
105,0.59,0.6442638947917274
204,0.59,0.6096957720425805
116,0.55,0.6404229922640444
55,0.52,0.661722542644832
48,0.45,0.6641667533442666
80,0.39,0.6529932187182798
65,0.39,0.658230813074211
61,0.36,0.6596275049024595
57,0.34,0.6610241967307078
92,0.34,0.6488031432335346
230,0.34,0.6006172751589661
214,0.39,0.6062040424719596
115,0.49,0.6407721652211066
86,0.61,0.6508981809759071
55,0.56,0.661722542644832
44,0.62,0.665563445172515
23,0.65,0.6728960772708189
5,0.69,0.6791811904979365
4,0.69,0.6795303634549986
2,0.69,0.6802287093691227
1,0.69,0.6805778823261849
0,0.75,0.6809270552832469
5,0.69,0.6791811904979365
39,0.55,0.6673093099578254
108,0.64,0.6432163759205412
243,0.65,0.596078026717159
141,0.56,0.6316936683374922
65,0.49,0.658230813074211
65,0.53,0.658230813074211
62,0.43,0.6592783319453973
90,0.25,0.6495014891476588
75,0.23,0.6547390835035901
91,0.19,0.6491523161905968
112,0.19,0.6418196840922928
238,0.23,0.5978238915024694
193,0.23,0.6135366745702635
144,0.28,0.6306461494663059
86,0.29,0.6508981809759071
68,0.29,0.6571832942030248
44,0.26,0.665563445172515
22,0.3,0.673245250227881
10,0.3,0.677435325712626
1,0.3,0.6805778823261849
2,0.27,0.6802287093691227
1,0.27,0.6805778823261849
1,0.31,0.6805778823261849
7,0.33,0.6784828445838123
34,0.33,0.6690551747431359
110,0.42,0.642518030006417
216,0.39,0.6055056965578355
135,0.37,0.6337887060798647
49,0.29,0.6638175803872045
40,0.29,0.6669601370007633
65,0.25,0.658230813074211
67,0.25,0.6575324671600868
60,0.21,0.6599766778595215
62,0.23,0.6592783319453973
65,0.23,0.658230813074211
185,0.22,0.6163300582267602
161,0.35,0.6247102091962504
101,0.4,0.6456605866199758
69,0.4,0.6568341212459627
48,0.4,0.6641667533442666
50,0.4,0.6634684074301425
23,0.43,0.6728960772708189
12,0.55,0.6767369797985019
4,0.64,0.6795303634549986
2,0.64,0.6802287093691227
1,0.74,0.6805778823261849
0,0.74,0.6809270552832469
7,0.74,0.6784828445838123
28,0.74,0.6711502124855084
83,0.8,0.6519456998470934
222,0.74,0.6034106588154629
138,0.6,0.6327411872086784
56,0.6,0.6613733696877698
73,0.52,0.6554374294177143
87,0.43,0.6505490080188451
74,0.42,0.6550882564606523
65,0.4,0.658230813074211
75,0.4,0.6547390835035901
101,0.46,0.6456605866199758
206,0.5,0.6089974261284563
172,0.53,0.6208693066685674
102,0.61,0.6453114136629137
78,0.7,0.6536915646324039
64,0.7,0.6585799860312731
40,0.7,0.6669601370007633
40,0.75,0.6669601370007633
15,0.81,0.6756894609273155
20,0.81,0.6739435961420052
15,0.87,0.6756894609273155
2,0.87,0.6802287093691227
1,0.93,0.6805778823261849
3,1.0,0.6798795364120607
3,1.0,0.6798795364120607
10,1.0,0.677435325712626
34,1.0,0.6690551747431359
48,0.93,0.6641667533442666
69,0.93,0.6568341212459627
116,0.76,0.6404229922640444
121,0.67,0.638677127478734
130,0.67,0.6355345708651752
118,0.59,0.6397246463499203
122,0.63,0.6383279545216719
130,0.59,0.6355345708651752
104,0.59,0.6446130677487896
115,0.59,0.6407721652211066
62,0.67,0.6592783319453973
58,0.77,0.6606750237736457
60,0.72,0.6599766778595215
47,0.77,0.6645159263013287
34,0.77,0.6690551747431359
41,0.77,0.6666109640437012
27,0.77,0.6714993854425705
27,0.82,0.6714993854425705
9,0.82,0.6777844986696882
3,0.88,0.6798795364120607
1,0.94,0.6805778823261849
5,1.0,0.6791811904979365
8,1.0,0.6781336716267502
18,1.0,0.6746419420561293
27,1.0,0.6714993854425705
44,1.0,0.665563445172515
69,0.94,0.6568341212459627
83,0.94,0.6519456998470934
27,1.0,0.6714993854425705
4,1.0,0.6795303634549986
8,1.0,0.6781336716267502
23,1.0,0.6728960772708189
23,1.0,0.6728960772708189
11,1.0,0.6770861527555639
8,1.0,0.6781336716267502
6,0.93,0.6788320175408744
10,1.0,0.677435325712626
9,1.0,0.6777844986696882
4,1.0,0.6795303634549986
2,1.0,0.6802287093691227
1,0.8,0.6805778823261849
0,0.8,0.6809270552832469
1,0.75,0.6805778823261849
31,0.75,0.6701026936143222
88,0.75,0.650199835061783
200,0.75,0.6110924638708288
129,0.64,0.6358837438222373
43,0.6,0.665912618129577
41,0.48,0.6666109640437012
68,0.42,0.6571832942030248
54,0.36,0.662071715601894
56,0.36,0.6613733696877698
64,0.31,0.6585799860312731
96,0.31,0.6474064514052863
206,0.29,0.6089974261284563
214,0.31,0.6062040424719596
134,0.33,0.6341378790369269
87,0.33,0.6505490080188451
53,0.38,0.6624208885589562
34,0.48,0.6690551747431359
22,0.48,0.673245250227881
9,0.48,0.6777844986696882
4,0.52,0.6795303634549986
0,0.52,0.6809270552832469
2,0.52,0.6802287093691227
2,0.64,0.6802287093691227
8,0.69,0.6781336716267502
42,0.59,0.6662617910866392
119,0.64,0.6393754733928582
247,0.55,0.5946813348889106
140,0.41,0.6320428412945542
46,0.33,0.6648650992583908
52,0.25,0.6627700615160182
70,0.23,0.6564849482889006
73,0.25,0.6554374294177143
56,0.2,0.6613733696877698
77,0.18,0.654040737589466
82,0.27,0.6522948728041555
209,0.27,0.60794990725727
214,0.27,0.6062040424719596
141,0.31,0.6316936683374922
74,0.39,0.6550882564606523
68,0.49,0.6571832942030248
44,0.49,0.665563445172515
38,0.61,0.6676584829148875
9,0.65,0.6777844986696882
4,0.52,0.6795303634549986
1,0.52,0.6805778823261849
2,0.7,0.6802287093691227
2,0.75,0.6802287093691227
7,0.81,0.6784828445838123
44,0.85,0.665563445172515
123,0.87,0.6379787815646099
238,0.87,0.5978238915024694
136,0.87,0.6334395331228027
49,0.75,0.6638175803872045
44,0.76,0.665563445172515
84,0.76,0.6515965268900313
82,0.76,0.6522948728041555
61,0.76,0.6596275049024595
64,0.71,0.6585799860312731
102,0.76,0.6453114136629137
176,0.76,0.619472614840319
176,0.76,0.619472614840319
123,0.76,0.6379787815646099
87,0.87,0.6505490080188451
52,0.93,0.6627700615160182
17,0.93,0.6749911150131914
17,0.93,0.6749911150131914
0,0.0,0.6809270552832469
2,0.0,0.6802287093691227
1,0.0,0.6805778823261849
2,0.0,0.6802287093691227
12,0.0,0.6767369797985019
36,0.0,0.6683568288290117
43,0.0,0.665912618129577
23,0.0,0.6728960772708189
17,0.0,0.6749911150131914
5,0.0,0.6791811904979365
30,0.0,0.6704518665713842
11,0.0,0.6770861527555639
12,0.0,0.6767369797985019
11,0.0,0.6770861527555639
20,0.0,0.6739435961420052
109,0.0,0.6428672029634791
80,0.0,0.6529932187182798
51,0.0,0.6631192344730803
29,0.0,0.6708010395284463
27,0.0,0.6714993854425705
30,0.0,0.6704518665713842
26,0.0,0.6718485583996325
6,1.0,0.6788320175408744
8,1.0,0.6781336716267502
3,1.0,0.6798795364120607
2,0.93,0.6802287093691227
6,0.81,0.6788320175408744
31,0.81,0.6701026936143222
104,0.7,0.6446130677487896
244,0.7,0.5957288537600969
143,0.61,0.630995322423368
60,0.57,0.6599766778595215
67,0.57,0.6575324671600868
96,0.53,0.6474064514052863
92,0.53,0.6488031432335346
64,0.5,0.6585799860312731
64,0.53,0.6585799860312731
95,0.49,0.6477556243623483
200,0.49,0.6110924638708288
134,0.49,0.6341378790369269
111,0.56,0.6421688570493549
70,0.56,0.6564849482889006
43,0.52,0.665912618129577
53,0.52,0.6624208885589562
34,0.52,0.6690551747431359
30,0.6,0.6704518665713842
15,0.65,0.6756894609273155
14,0.65,0.6760386338843777
6,0.65,0.6788320175408744
1,0.65,0.6805778823261849
2,0.69,0.6802287093691227
2,0.75,0.6802287093691227
19,0.7,0.6742927690990672
44,0.65,0.665563445172515
76,0.65,0.6543899105465281
78,0.66,0.6536915646324039
83,0.49,0.6519456998470934
107,0.53,0.6435655488776033
95,0.51,0.6477556243623483
96,0.5,0.6474064514052863
101,0.44,0.6456605866199758
144,0.41,0.6306461494663059
114,0.44,0.6411213381781686
91,0.54,0.6491523161905968
86,0.54,0.6508981809759071
64,0.58,0.6585799860312731
46,0.62,0.6648650992583908
56,0.71,0.6613733696877698
38,0.66,0.6676584829148875
35,0.62,0.6687060017860738
23,0.66,0.6728960772708189
17,0.76,0.6749911150131914
9,0.66,0.6777844986696882
3,0.62,0.6798795364120607
2,0.66,0.6802287093691227
8,0.62,0.6781336716267502
23,0.5,0.6728960772708189
36,0.5,0.6683568288290117
86,0.47,0.6508981809759071
93,0.41,0.6484539702764726
120,0.38,0.6390263004357961
124,0.38,0.6376296086075477
106,0.41,0.6439147218346654
155,0.39,0.6268052469386229
132,0.41,0.634836224951051
143,0.41,0.630995322423368
92,0.43,0.6488031432335346
73,0.5,0.6554374294177143
54,0.57,0.662071715601894
49,0.56,0.6638175803872045
29,0.56,0.6708010395284463
23,0.65,0.6728960772708189
7,0.65,0.6784828445838123
1,0.65,0.6805778823261849
1,0.65,0.6805778823261849
3,0.65,0.6798795364120607
8,0.7,0.6781336716267502
27,0.65,0.6714993854425705
84,0.61,0.6515965268900313
217,0.56,0.6051565236007733
127,0.53,0.6365820897363614
57,0.42,0.6610241967307078
45,0.4,0.6652142722154528
54,0.37,0.662071715601894
51,0.36,0.6631192344730803
52,0.34,0.6627700615160182
77,0.37,0.654040737589466
80,0.35,0.6529932187182798
229,0.4,0.6009664481160283
210,0.4,0.607600734300208
133,0.43,0.6344870519939889
106,0.46,0.6439147218346654
58,0.46,0.6606750237736457
43,0.49,0.665912618129577
17,0.53,0.6749911150131914
7,0.53,0.6784828445838123
6,0.62,0.6788320175408744
2,0.62,0.6802287093691227
1,0.75,0.6805778823261849
11,0.75,0.6770861527555639
32,0.8,0.66975352065726
109,0.75,0.6428672029634791
259,0.7,0.5904912594041656
147,0.7,0.6295986305951197
56,0.66,0.6613733696877698
51,0.57,0.6631192344730803
70,0.5,0.6564849482889006
74,0.57,0.6550882564606523
74,0.46,0.6550882564606523
66,0.43,0.657881640117149
93,0.46,0.6484539702764726
195,0.62,0.6128383286561393
207,0.62,0.6086482531713943
138,0.71,0.6327411872086784
79,0.71,0.6533423916753418
