hr,registered,Predicted Y
15,76,182.06894410927814
16,48,190.25893610573138
17,62,198.4489281021846
18,64,206.6389200986378
19,49,214.82891209509108
20,29,223.0189040915443
21,33,231.20889608799752
22,11,239.3988880844508
23,2,247.588880080904
6,7,108.359016141199
7,40,116.54900813765224
8,107,124.73900013410548
9,101,132.9289921305587
10,44,141.11898412701197
11,43,149.3089761234652
12,48,157.4989681199184
13,52,165.68896011637167
14,49,173.8789521128249
15,67,182.06894410927814
16,79,190.25893610573138
17,188,198.4489281021846
18,161,206.6389200986378
19,114,214.82891209509108
20,102,223.0189040915443
21,80,231.20889608799752
22,76,239.3988880844508
23,18,247.588880080904
0,6,59.2190641624796
1,4,67.40905615893283
2,1,75.59904815538607
3,2,83.7890401518393
5,8,100.16902414474578
6,36,108.359016141199
7,94,116.54900813765224
8,227,124.73900013410548
9,130,132.9289921305587
10,47,141.11898412701197
11,53,149.3089761234652
12,56,157.4989681199184
13,78,165.68896011637167
14,61,173.8789521128249
15,54,182.06894410927814
16,79,190.25893610573138
17,207,198.4489281021846
18,206,206.6389200986378
19,135,214.82891209509108
20,107,223.0189040915443
21,89,231.20889608799752
22,60,239.3988880844508
23,38,247.588880080904
0,11,59.2190641624796
1,7,67.40905615893283
2,4,75.59904815538607
3,2,83.7890401518393
5,3,100.16902414474578
6,58,108.359016141199
7,104,116.54900813765224
8,244,124.73900013410548
9,133,132.9289921305587
10,49,141.11898412701197
11,71,149.3089761234652
12,85,157.4989681199184
13,72,165.68896011637167
14,67,173.8789521128249
15,58,182.06894410927814
16,67,190.25893610573138
17,168,198.4489281021846
18,132,206.6389200986378
19,112,214.82891209509108
20,87,223.0189040915443
21,76,231.20889608799752
22,50,239.3988880844508
23,47,247.588880080904
0,8,59.2190641624796
1,9,67.40905615893283
2,3,75.59904815538607
3,1,83.7890401518393
5,5,100.16902414474578
6,11,108.359016141199
7,34,116.54900813765224
8,70,124.73900013410548
9,111,132.9289921305587
10,42,141.11898412701197
11,50,149.3089761234652
12,95,157.4989681199184
13,77,165.68896011637167
14,71,173.8789521128249
15,50,182.06894410927814
16,91,190.25893610573138
17,181,198.4489281021846
18,150,206.6389200986378
19,86,214.82891209509108
20,60,223.0189040915443
21,56,231.20889608799752
22,43,239.3988880844508
23,37,247.588880080904
0,25,59.2190641624796
1,25,67.40905615893283
2,9,75.59904815538607
3,7,83.7890401518393
4,1,91.97903214829253
5,9,100.16902414474578
6,6,108.359016141199
7,21,116.54900813765224
8,55,124.73900013410548
9,65,132.9289921305587
10,71,141.11898412701197
11,100,149.3089761234652
12,115,157.4989681199184
13,136,165.68896011637167
14,154,173.8789521128249
15,125,182.06894410927814
16,130,190.25893610573138
17,130,198.4489281021846
18,111,206.6389200986378
19,64,214.82891209509108
20,60,223.0189040915443
21,59,231.20889608799752
22,38,239.3988880844508
23,29,247.588880080904
0,26,59.2190641624796
1,30,67.40905615893283
2,20,75.59904815538607
3,8,83.7890401518393
4,2,91.97903214829253
6,1,108.359016141199
7,8,116.54900813765224
8,26,124.73900013410548
9,42,132.9289921305587
10,79,141.11898412701197
11,92,149.3089761234652
12,132,157.4989681199184
13,169,165.68896011637167
14,177,173.8789521128249
15,163,182.06894410927814
16,170,190.25893610573138
17,121,198.4489281021846
18,103,206.6389200986378
19,86,214.82891209509108
20,72,223.0189040915443
21,61,231.20889608799752
22,67,239.3988880844508
23,53,247.588880080904
0,25,59.2190641624796
1,7,67.40905615893283
3,1,83.7890401518393
5,4,100.16902414474578
6,27,108.359016141199
7,90,116.54900813765224
8,242,124.73900013410548
9,127,132.9289921305587
10,79,141.11898412701197
11,74,149.3089761234652
12,36,157.4989681199184
13,31,165.68896011637167
14,24,173.8789521128249
15,35,182.06894410927814
16,40,190.25893610573138
17,77,198.4489281021846
18,127,206.6389200986378
19,79,214.82891209509108
20,45,223.0189040915443
21,78,231.20889608799752
22,72,239.3988880844508
23,45,247.588880080904
0,7,59.2190641624796
1,3,67.40905615893283
2,4,75.59904815538607
3,2,83.7890401518393
4,1,91.97903214829253
5,1,100.16902414474578
6,46,108.359016141199
7,105,116.54900813765224
8,204,124.73900013410548
9,116,132.9289921305587
10,55,141.11898412701197
11,48,149.3089761234652
12,80,157.4989681199184
13,65,165.68896011637167
14,61,173.8789521128249
15,57,182.06894410927814
16,92,190.25893610573138
17,230,198.4489281021846
18,214,206.6389200986378
19,115,214.82891209509108
20,86,223.0189040915443
21,55,231.20889608799752
22,44,239.3988880844508
23,23,247.588880080904
0,5,59.2190641624796
1,4,67.40905615893283
2,2,75.59904815538607
3,1,83.7890401518393
4,0,91.97903214829253
5,5,100.16902414474578
6,39,108.359016141199
7,108,116.54900813765224
8,243,124.73900013410548
9,141,132.9289921305587
10,65,141.11898412701197
11,65,149.3089761234652
12,62,157.4989681199184
13,90,165.68896011637167
14,75,173.8789521128249
15,91,182.06894410927814
16,112,190.25893610573138
17,238,198.4489281021846
18,193,206.6389200986378
19,144,214.82891209509108
20,86,223.0189040915443
21,68,231.20889608799752
22,44,239.3988880844508
23,22,247.588880080904
0,10,59.2190641624796
1,1,67.40905615893283
2,2,75.59904815538607
3,1,83.7890401518393
4,1,91.97903214829253
5,7,100.16902414474578
6,34,108.359016141199
7,110,116.54900813765224
8,216,124.73900013410548
9,135,132.9289921305587
10,49,141.11898412701197
11,40,149.3089761234652
12,65,157.4989681199184
13,67,165.68896011637167
14,60,173.8789521128249
15,62,182.06894410927814
16,65,190.25893610573138
17,185,198.4489281021846
18,161,206.6389200986378
19,101,214.82891209509108
20,69,223.0189040915443
21,48,231.20889608799752
22,50,239.3988880844508
23,23,247.588880080904
0,12,59.2190641624796
1,4,67.40905615893283
2,2,75.59904815538607
3,1,83.7890401518393
4,0,91.97903214829253
5,7,100.16902414474578
6,28,108.359016141199
7,83,116.54900813765224
8,222,124.73900013410548
9,138,132.9289921305587
10,56,141.11898412701197
11,73,149.3089761234652
12,87,157.4989681199184
13,74,165.68896011637167
14,65,173.8789521128249
15,75,182.06894410927814
16,101,190.25893610573138
17,206,198.4489281021846
18,172,206.6389200986378
19,102,214.82891209509108
20,78,223.0189040915443
21,64,231.20889608799752
22,40,239.3988880844508
23,40,247.588880080904
0,15,59.2190641624796
1,20,67.40905615893283
2,15,75.59904815538607
3,2,83.7890401518393
4,1,91.97903214829253
5,3,100.16902414474578
6,3,108.359016141199
7,10,116.54900813765224
8,34,124.73900013410548
9,48,132.9289921305587
10,69,141.11898412701197
11,116,149.3089761234652
12,121,157.4989681199184
13,130,165.68896011637167
14,118,173.8789521128249
15,122,182.06894410927814
16,130,190.25893610573138
17,104,198.4489281021846
18,115,206.6389200986378
19,62,214.82891209509108
20,58,223.0189040915443
21,60,231.20889608799752
22,47,239.3988880844508
23,34,247.588880080904
0,41,59.2190641624796
1,27,67.40905615893283
2,27,75.59904815538607
3,9,83.7890401518393
4,3,91.97903214829253
6,1,108.359016141199
7,5,116.54900813765224
8,8,124.73900013410548
9,18,132.9289921305587
10,27,141.11898412701197
11,44,149.3089761234652
12,69,157.4989681199184
13,83,165.68896011637167
14,27,173.8789521128249
15,4,182.06894410927814
16,8,190.25893610573138
17,23,198.4489281021846
18,23,206.6389200986378
19,11,214.82891209509108
20,8,223.0189040915443
21,6,231.20889608799752
22,10,239.3988880844508
23,9,247.588880080904
0,4,59.2190641624796
1,2,67.40905615893283
3,1,83.7890401518393
4,0,91.97903214829253
5,1,100.16902414474578
6,31,108.359016141199
7,88,116.54900813765224
8,200,124.73900013410548
9,129,132.9289921305587
10,43,141.11898412701197
11,41,149.3089761234652
12,68,157.4989681199184
13,54,165.68896011637167
14,56,173.8789521128249
15,64,182.06894410927814
16,96,190.25893610573138
17,206,198.4489281021846
18,214,206.6389200986378
19,134,214.82891209509108
20,87,223.0189040915443
21,53,231.20889608799752
22,34,239.3988880844508
23,22,247.588880080904
0,9,59.2190641624796
1,4,67.40905615893283
2,0,75.59904815538607
3,2,83.7890401518393
4,2,91.97903214829253
5,8,100.16902414474578
6,42,108.359016141199
7,119,116.54900813765224
8,247,124.73900013410548
9,140,132.9289921305587
10,46,141.11898412701197
11,52,149.3089761234652
12,70,157.4989681199184
13,73,165.68896011637167
14,56,173.8789521128249
15,77,182.06894410927814
16,82,190.25893610573138
17,209,198.4489281021846
18,214,206.6389200986378
19,141,214.82891209509108
20,74,223.0189040915443
21,68,231.20889608799752
22,44,239.3988880844508
23,38,247.588880080904
0,9,59.2190641624796
1,4,67.40905615893283
2,1,75.59904815538607
3,2,83.7890401518393
4,2,91.97903214829253
5,7,100.16902414474578
6,44,108.359016141199
7,123,116.54900813765224
8,238,124.73900013410548
9,136,132.9289921305587
10,49,141.11898412701197
11,44,149.3089761234652
12,84,157.4989681199184
13,82,165.68896011637167
14,61,173.8789521128249
15,64,182.06894410927814
16,102,190.25893610573138
17,176,198.4489281021846
18,176,206.6389200986378
19,123,214.82891209509108
20,87,223.0189040915443
21,52,231.20889608799752
22,17,239.3988880844508
23,17,247.588880080904
0,0,59.2190641624796
1,2,67.40905615893283
2,1,75.59904815538607
5,2,100.16902414474578
6,12,108.359016141199
7,36,116.54900813765224
8,43,124.73900013410548
9,23,132.9289921305587
10,17,141.11898412701197
11,5,149.3089761234652
12,30,157.4989681199184
13,11,165.68896011637167
14,12,173.8789521128249
15,11,182.06894410927814
16,20,190.25893610573138
17,109,198.4489281021846
18,80,206.6389200986378
19,51,214.82891209509108
20,29,223.0189040915443
21,27,231.20889608799752
22,30,239.3988880844508
23,26,247.588880080904
0,6,59.2190641624796
1,8,67.40905615893283
2,3,75.59904815538607
3,2,83.7890401518393
5,6,100.16902414474578
6,31,108.359016141199
7,104,116.54900813765224
8,244,124.73900013410548
9,143,132.9289921305587
10,60,141.11898412701197
11,67,149.3089761234652
12,96,157.4989681199184
13,92,165.68896011637167
14,64,173.8789521128249
15,64,182.06894410927814
16,95,190.25893610573138
17,200,198.4489281021846
18,134,206.6389200986378
19,111,214.82891209509108
20,70,223.0189040915443
21,43,231.20889608799752
22,53,239.3988880844508
23,34,247.588880080904
0,30,59.2190641624796
1,15,67.40905615893283
2,14,75.59904815538607
3,6,83.7890401518393
4,1,91.97903214829253
5,2,100.16902414474578
6,2,108.359016141199
7,19,116.54900813765224
8,44,124.73900013410548
9,76,132.9289921305587
10,78,141.11898412701197
11,83,149.3089761234652
12,107,157.4989681199184
13,95,165.68896011637167
14,96,173.8789521128249
15,101,182.06894410927814
16,144,190.25893610573138
17,114,198.4489281021846
18,91,206.6389200986378
19,86,214.82891209509108
20,64,223.0189040915443
21,46,231.20889608799752
22,56,239.3988880844508
23,38,247.588880080904
0,35,59.2190641624796
1,23,67.40905615893283
3,17,83.7890401518393
4,9,91.97903214829253
5,3,100.16902414474578
6,2,108.359016141199
7,8,116.54900813765224
8,23,124.73900013410548
9,36,132.9289921305587
10,86,141.11898412701197
11,93,149.3089761234652
12,120,157.4989681199184
13,124,165.68896011637167
14,106,173.8789521128249
15,155,182.06894410927814
16,132,190.25893610573138
17,143,198.4489281021846
18,92,206.6389200986378
19,73,214.82891209509108
20,54,223.0189040915443
21,49,231.20889608799752
22,29,239.3988880844508
23,23,247.588880080904
0,7,59.2190641624796
1,1,67.40905615893283
2,1,75.59904815538607
3,3,83.7890401518393
5,8,100.16902414474578
6,27,108.359016141199
7,84,116.54900813765224
8,217,124.73900013410548
9,127,132.9289921305587
10,57,141.11898412701197
11,45,149.3089761234652
12,54,157.4989681199184
13,51,165.68896011637167
14,52,173.8789521128249
15,77,182.06894410927814
16,80,190.25893610573138
17,229,198.4489281021846
18,210,206.6389200986378
19,133,214.82891209509108
20,106,223.0189040915443
21,58,231.20889608799752
22,43,239.3988880844508
23,17,247.588880080904
0,7,59.2190641624796
1,6,67.40905615893283
2,2,75.59904815538607
4,1,91.97903214829253
5,11,100.16902414474578
6,32,108.359016141199
7,109,116.54900813765224
8,259,124.73900013410548
9,147,132.9289921305587
10,56,141.11898412701197
11,51,149.3089761234652
12,70,157.4989681199184
13,74,165.68896011637167
14,74,173.8789521128249
15,66,182.06894410927814
16,93,190.25893610573138
17,195,198.4489281021846
18,207,206.6389200986378
19,138,214.82891209509108
20,79,223.0189040915443
21,53,231.20889608799752
22,20,239.3988880844508
23,17,247.588880080904
0,8,59.2190641624796
1,2,67.40905615893283
3,2,83.7890401518393
4,1,91.97903214829253
5,3,100.16902414474578
6,30,108.359016141199
7,101,116.54900813765224
8,227,124.73900013410548
9,144,132.9289921305587
10,49,141.11898412701197
11,62,149.3089761234652
12,65,157.4989681199184
13,81,165.68896011637167
14,67,173.8789521128249
15,79,182.06894410927814
16,121,190.25893610573138
17,216,198.4489281021846
18,211,206.6389200986378
19,150,214.82891209509108
20,111,223.0189040915443
21,75,231.20889608799752
22,48,239.3988880844508
23,18,247.588880080904
0,19,59.2190641624796
1,11,67.40905615893283
2,5,75.59904815538607
3,1,83.7890401518393
4,3,91.97903214829253
5,13,100.16902414474578
6,47,108.359016141199
7,128,116.54900813765224
8,282,124.73900013410548
9,162,132.9289921305587
10,69,141.11898412701197
11,66,149.3089761234652
12,81,157.4989681199184
13,85,165.68896011637167
14,87,173.8789521128249
15,95,182.06894410927814
16,108,190.25893610573138
17,265,198.4489281021846
18,260,206.6389200986378
19,189,214.82891209509108
20,112,223.0189040915443
21,119,231.20889608799752
22,70,239.3988880844508
23,43,247.588880080904
0,24,59.2190641624796
1,12,67.40905615893283
2,9,75.59904815538607
3,4,83.7890401518393
5,8,100.16902414474578
6,35,108.359016141199
7,112,116.54900813765224
8,256,124.73900013410548
9,192,132.9289921305587
10,74,141.11898412701197
11,104,149.3089761234652
12,123,157.4989681199184
13,118,165.68896011637167
14,103,173.8789521128249
15,111,182.06894410927814
16,137,190.25893610573138
17,237,198.4489281021846
18,247,206.6389200986378
19,132,214.82891209509108
20,103,223.0189040915443
21,91,231.20889608799752
22,63,239.3988880844508
23,60,247.588880080904
0,50,59.2190641624796
1,35,67.40905615893283
2,20,75.59904815538607
3,7,83.7890401518393
4,2,91.97903214829253
5,2,100.16902414474578
6,10,108.359016141199
7,9,116.54900813765224
8,37,124.73900013410548
9,41,132.9289921305587
10,85,141.11898412701197
11,106,149.3089761234652
12,141,157.4989681199184
13,127,165.68896011637167
14,144,173.8789521128249
15,143,182.06894410927814
16,129,190.25893610573138
17,140,198.4489281021846
18,125,206.6389200986378
19,116,214.82891209509108
20,69,223.0189040915443
21,73,231.20889608799752
22,45,239.3988880844508
23,37,247.588880080904
0,33,59.2190641624796
1,22,67.40905615893283
2,24,75.59904815538607
3,11,83.7890401518393
4,1,91.97903214829253
5,6,100.16902414474578
6,3,108.359016141199
7,9,116.54900813765224
8,30,124.73900013410548
9,43,132.9289921305587
10,81,141.11898412701197
11,111,149.3089761234652
12,108,157.4989681199184
13,115,165.68896011637167
14,134,173.8789521128249
15,136,182.06894410927814
16,132,190.25893610573138
17,143,198.4489281021846
18,98,206.6389200986378
19,58,214.82891209509108
20,46,223.0189040915443
21,39,231.20889608799752
22,30,239.3988880844508
23,11,247.588880080904
0,11,59.2190641624796
1,6,67.40905615893283
2,5,75.59904815538607
3,1,83.7890401518393
5,1,100.16902414474578
6,30,108.359016141199
7,15,116.54900813765224
8,95,124.73900013410548
9,115,132.9289921305587
10,45,141.11898412701197
11,47,149.3089761234652
12,56,157.4989681199184
13,77,165.68896011637167
14,65,173.8789521128249
15,66,182.06894410927814
16,112,190.25893610573138
17,231,198.4489281021846
18,232,206.6389200986378
19,199,214.82891209509108
20,106,223.0189040915443
21,79,231.20889608799752
22,60,239.3988880844508
23,22,247.588880080904
0,7,59.2190641624796
1,13,67.40905615893283
2,1,75.59904815538607
3,2,83.7890401518393
4,1,91.97903214829253
5,11,100.16902414474578
6,58,108.359016141199
7,132,116.54900813765224
8,312,124.73900013410548
9,159,132.9289921305587
10,95,141.11898412701197
11,64,149.3089761234652
12,86,157.4989681199184
13,85,165.68896011637167
14,71,173.8789521128249
15,79,182.06894410927814
16,125,190.25893610573138
17,265,198.4489281021846
18,271,206.6389200986378
19,142,214.82891209509108
20,116,223.0189040915443
21,63,231.20889608799752
22,57,239.3988880844508
23,28,247.588880080904
0,8,59.2190641624796
1,7,67.40905615893283
2,1,75.59904815538607
3,3,83.7890401518393
5,10,100.16902414474578
6,43,108.359016141199
7,111,116.54900813765224
8,247,124.73900013410548
9,174,132.9289921305587
10,60,141.11898412701197
11,53,149.3089761234652
12,73,157.4989681199184
13,94,165.68896011637167
14,71,173.8789521128249
15,74,182.06894410927814
16,123,190.25893610573138
17,245,198.4489281021846
18,218,206.6389200986378
19,147,214.82891209509108
20,72,223.0189040915443
21,22,231.20889608799752
22,38,239.3988880844508
23,24,247.588880080904
0,11,59.2190641624796
1,3,67.40905615893283
2,6,75.59904815538607
3,0,83.7890401518393
4,1,91.97903214829253
5,8,100.16902414474578
6,41,108.359016141199
7,106,116.54900813765224
8,120,124.73900013410548
9,94,132.9289921305587
10,55,141.11898412701197
11,61,149.3089761234652
