atemp,casual,Predicted Y
0.1364,0,-8.537145937586914
0.1515,0,-6.569936800356366
0.1515,0,-6.569936800356366
0.1364,0,-8.537145937586914
0.1212,0,-10.517382949898456
0.1212,0,-10.517382949898456
0.0758,0,-16.432038236671094
0.0758,5,-16.432038236671094
0.1061,1,-12.484592087129004
0.1061,1,-12.484592087129004
0.1212,1,-10.517382949898456
0.1364,4,-8.537145937586914
0.1667,3,-4.589699788044822
0.1818,6,-2.6224906508142745
0.197,0,-0.64225363850273
0.1818,4,-2.6224906508142745
0.1818,6,-2.6224906508142745
0.1818,3,-2.6224906508142745
0.1667,2,-4.589699788044822
0.1818,4,-2.6224906508142745
0.2121,2,1.3249554987278174
0.197,4,-0.64225363850273
0.1515,1,-6.569936800356366
0.1364,2,-8.537145937586914
0.1364,1,-8.537145937586914
0.1364,0,-8.537145937586914
0.1212,0,-10.517382949898456
0.1818,1,-2.6224906508142745
0.1667,1,-4.589699788044822
0.1212,4,-10.517382949898456
0.1212,8,-10.517382949898456
0.1364,5,-8.537145937586914
0.2273,12,3.305192511039362
0.2273,7,3.305192511039362
0.2273,21,3.305192511039362
0.2879,17,11.200084810123542
0.3182,12,15.14753095966563
0.2879,14,11.200084810123542
0.3333,18,17.114740096896178
0.3182,9,15.14753095966563
0.303,7,13.16729394735409
0.2273,2,3.305192511039362
0.2121,1,1.3249554987278174
0.2273,2,3.305192511039362
0.2424,5,5.272401648269909
0.197,3,-0.64225363850273
0.2121,2,1.3249554987278174
0.2121,2,1.3249554987278174
0.197,3,-0.64225363850273
0.1667,0,-4.589699788044822
0.1667,0,-4.589699788044822
0.1364,1,-8.537145937586914
0.1515,2,-6.569936800356366
0.1515,2,-6.569936800356366
0.1818,5,-2.6224906508142745
0.2121,13,1.3249554987278174
0.2727,30,9.219847797812001
0.2727,27,9.219847797812001
0.2727,32,9.219847797812001
0.3182,30,15.14753095966563
0.303,47,13.16729394735409
0.303,42,13.16729394735409
0.2879,24,11.200084810123542
0.2576,4,7.252638660581454
0.2727,2,9.219847797812001
0.2576,1,7.252638660581454
0.303,9,13.16729394735409
0.2576,6,7.252638660581454
0.2273,1,3.305192511039362
0.2273,5,3.305192511039362
0.2273,1,3.305192511039362
0.2273,1,3.305192511039362
0.2273,4,3.305192511039362
0.2121,0,1.3249554987278174
0.2121,2,1.3249554987278174
0.2727,0,9.219847797812001
0.2273,1,3.305192511039362
0.2273,12,3.305192511039362
0.2727,19,9.219847797812001
0.2879,26,11.200084810123542
0.3182,58,15.14753095966563
0.3939,62,25.00963239598036
0.4091,51,26.98986940829191
0.4091,40,26.98986940829191
0.4242,28,28.957078545522457
0.4242,30,28.957078545522457
0.4091,17,26.98986940829191
0.4091,11,26.98986940829191
0.4091,15,26.98986940829191
0.4091,6,26.98986940829191
0.4091,5,26.98986940829191
0.4091,3,26.98986940829191
0.3939,3,25.00963239598036
0.3939,1,25.00963239598036
0.3333,0,17.114740096896178
0.3182,1,15.14753095966563
0.303,0,13.16729394735409
0.303,0,13.16729394735409
0.303,1,13.16729394735409
0.303,2,13.16729394735409
0.3939,7,25.00963239598036
0.4091,8,26.98986940829191
0.4394,9,30.937315557833998
0.5,10,38.83220785691818
0.5303,27,42.77965400646027
0.5455,27,44.75989101877182
0.5909,14,50.674546305544446
0.5303,19,42.77965400646027
0.5,16,38.83220785691818
0.4545,25,32.904524695064545
0.4091,11,26.98986940829191
0.3939,12,25.00963239598036
0.3182,5,15.14753095966563
0.3182,8,15.14753095966563
0.2879,1,11.200084810123542
0.2879,1,11.200084810123542
0.2727,7,9.219847797812001
0.2424,0,5.272401648269909
0.2273,1,3.305192511039362
0.1818,0,-2.6224906508142745
0.1818,0,-2.6224906508142745
0.1818,0,-2.6224906508142745
0.1818,2,-2.6224906508142745
0.1818,10,-2.6224906508142745
0.197,2,-0.64225363850273
0.2121,5,1.3249554987278174
0.2424,11,5.272401648269909
0.2727,6,9.219847797812001
0.303,14,13.16729394735409
0.3182,10,15.14753095966563
0.3333,11,17.114740096896178
0.3182,21,15.14753095966563
0.303,15,13.16729394735409
0.303,14,13.16729394735409
0.2879,3,11.200084810123542
0.2727,3,9.219847797812001
0.2879,5,11.200084810123542
0.2879,0,11.200084810123542
0.2576,0,7.252638660581454
0.2576,0,7.252638660581454
0.2273,0,3.305192511039362
0.197,0,-0.64225363850273
0.197,0,-0.64225363850273
0.197,0,-0.64225363850273
0.197,1,-0.64225363850273
0.197,5,-0.64225363850273
0.2273,6,3.305192511039362
0.2121,2,1.3249554987278174
0.2273,14,3.305192511039362
0.303,7,13.16729394735409
0.3939,14,25.00963239598036
0.4242,13,28.957078545522457
0.4545,17,32.904524695064545
0.4545,35,32.904524695064545
0.4545,26,32.904524695064545
0.4545,11,32.904524695064545
0.4091,20,26.98986940829191
0.3182,18,15.14753095966563
0.3939,10,25.00963239598036
0.3485,5,19.094977109207726
0.3333,12,17.114740096896178
0.3939,2,25.00963239598036
0.3333,1,17.114740096896178
0.3182,0,15.14753095966563
0.3182,2,15.14753095966563
0.3333,3,17.114740096896178
0.3182,3,15.14753095966563
0.3333,1,17.114740096896178
0.303,3,13.16729394735409
0.3333,7,17.114740096896178
0.3333,18,17.114740096896178
0.3485,16,19.094977109207726
0.3939,18,25.00963239598036
0.4394,19,30.937315557833998
0.4697,15,34.88476170737609
0.5152,15,40.81244486922973
0.6212,26,54.62199245508655
0.6061,15,52.654783317855994
0.5303,29,42.77965400646027
0.5455,18,44.75989101877182
0.5152,11,40.81244486922973
0.4697,14,34.88476170737609
0.4697,8,34.88476170737609
0.5,5,38.83220785691818
0.4848,8,36.85197084460664
0.4545,4,32.904524695064545
0.4394,12,30.937315557833998
0.4394,1,30.937315557833998
0.4394,2,30.937315557833998
0.4545,2,32.904524695064545
0.4545,0,32.904524695064545
0.4545,1,32.904524695064545
0.4394,2,30.937315557833998
0.4242,8,28.957078545522457
0.4242,26,28.957078545522457
0.4242,15,28.957078545522457
0.4394,17,30.937315557833998
0.4394,31,30.937315557833998
0.4848,59,36.85197084460664
0.6212,45,54.62199245508655
0.6212,73,54.62199245508655
0.6212,55,54.62199245508655
0.6212,68,54.62199245508655
0.6212,52,54.62199245508655
0.6212,29,54.62199245508655
0.6212,16,54.62199245508655
0.6212,19,54.62199245508655
0.5455,11,44.75989101877182
0.5152,19,40.81244486922973
0.5,16,38.83220785691818
0.4697,6,34.88476170737609
0.4545,10,32.904524695064545
0.4394,3,30.937315557833998
0.4242,0,28.957078545522457
0.4091,0,26.98986940829191
0.4091,0,26.98986940829191
0.4091,3,26.98986940829191
0.3939,6,25.00963239598036
0.3939,9,25.00963239598036
0.4091,18,26.98986940829191
0.4242,34,28.957078545522457
0.4394,47,30.937315557833998
0.4394,38,30.937315557833998
0.4394,52,30.937315557833998
0.4545,102,32.904524695064545
0.4394,84,30.937315557833998
0.4394,39,30.937315557833998
0.4242,36,28.957078545522457
0.3182,21,15.14753095966563
0.303,5,13.16729394735409
0.2879,9,11.200084810123542
0.2727,4,9.219847797812001
0.2576,2,7.252638660581454
0.2424,4,5.272401648269909
0.2121,3,1.3249554987278174
0.197,5,-0.64225363850273
0.197,0,-0.64225363850273
0.1818,9,-2.6224906508142745
0.1818,0,-2.6224906508142745
0.1818,1,-2.6224906508142745
0.1667,0,-4.589699788044822
0.2273,2,3.305192511039362
0.2121,7,1.3249554987278174
0.2576,34,7.252638660581454
0.303,72,13.16729394735409
0.3182,62,15.14753095966563
0.3333,76,17.114740096896178
0.3485,108,19.094977109207726
0.3636,66,21.062186246438273
0.3636,59,21.062186246438273
0.3485,60,19.094977109207726
0.3333,30,17.114740096896178
0.3333,3,17.114740096896178
0.3636,12,21.062186246438273
0.3485,17,19.094977109207726
0.303,4,13.16729394735409
0.303,9,13.16729394735409
0.303,7,13.16729394735409
0.303,2,13.16729394735409
0.303,1,13.16729394735409
0.303,2,13.16729394735409
0.3182,1,15.14753095966563
0.3636,1,21.062186246438273
0.4242,2,28.957078545522457
0.4242,3,28.957078545522457
0.303,7,13.16729394735409
0.303,11,13.16729394735409
0.303,29,13.16729394735409
0.3333,20,17.114740096896178
0.3182,26,15.14753095966563
0.2727,28,9.219847797812001
0.303,15,13.16729394735409
0.2727,11,9.219847797812001
0.2424,8,5.272401648269909
0.2576,18,7.252638660581454
0.2121,2,1.3249554987278174
0.2121,0,1.3249554987278174
0.2121,0,1.3249554987278174
0.197,1,-0.64225363850273
0.1667,0,-4.589699788044822
0.1667,0,-4.589699788044822
0.1212,0,-10.517382949898456
0.1212,0,-10.517382949898456
0.1212,7,-10.517382949898456
0.1212,5,-10.517382949898456
0.1818,0,-2.6224906508142745
0.2273,7,3.305192511039362
0.2273,7,3.305192511039362
0.2273,3,3.305192511039362
0.2273,9,3.305192511039362
0.2273,2,3.305192511039362
0.2273,7,3.305192511039362
0.2121,8,1.3249554987278174
0.2273,6,3.305192511039362
0.1818,4,-2.6224906508142745
0.197,3,-0.64225363850273
0.197,2,-0.64225363850273
0.1515,1,-6.569936800356366
0.1515,3,-6.569936800356366
0.1364,0,-8.537145937586914
0.1515,0,-6.569936800356366
0.1515,0,-6.569936800356366
0.1364,0,-8.537145937586914
0.1515,0,-6.569936800356366
0.1515,0,-6.569936800356366
0.1515,2,-6.569936800356366
0.1515,8,-6.569936800356366
0.2121,9,1.3249554987278174
0.2576,4,7.252638660581454
0.2576,16,7.252638660581454
0.2879,11,11.200084810123542
0.3182,9,15.14753095966563
0.3333,17,17.114740096896178
0.3485,18,19.094977109207726
0.3636,15,21.062186246438273
0.3485,15,19.094977109207726
0.3333,3,17.114740096896178
0.3333,6,17.114740096896178
0.2424,2,5.272401648269909
0.2879,2,11.200084810123542
0.2879,1,11.200084810123542
0.2576,1,7.252638660581454
0.2576,0,7.252638660581454
0.2576,0,7.252638660581454
0.2273,0,3.305192511039362
0.2121,0,1.3249554987278174
0.2121,1,1.3249554987278174
0.197,0,-0.64225363850273
0.197,0,-0.64225363850273
0.2273,8,3.305192511039362
0.2121,4,1.3249554987278174
0.2424,8,5.272401648269909
0.2879,8,11.200084810123542
0.3333,10,17.114740096896178
0.3939,16,25.00963239598036
0.4091,2,26.98986940829191
0.4091,5,26.98986940829191
0.3939,4,25.00963239598036
0.3485,9,19.094977109207726
0.303,5,13.16729394735409
0.303,3,13.16729394735409
0.303,2,13.16729394735409
0.303,7,13.16729394735409
0.3182,5,15.14753095966563
0.303,3,13.16729394735409
0.3485,1,19.094977109207726
0.3485,1,19.094977109207726
0.3485,0,19.094977109207726
0.3333,1,17.114740096896178
0.3333,1,17.114740096896178
0.3485,0,19.094977109207726
0.3333,1,17.114740096896178
0.3485,3,19.094977109207726
0.303,3,13.16729394735409
0.4242,7,28.957078545522457
0.5,9,38.83220785691818
0.5152,20,40.81244486922973
0.5152,6,40.81244486922973
0.5303,14,42.77965400646027
0.4545,5,32.904524695064545
0.2879,11,11.200084810123542
0.2727,8,9.219847797812001
0.2879,7,11.200084810123542
0.2727,4,9.219847797812001
0.2576,2,7.252638660581454
0.2576,7,7.252638660581454
0.2121,7,1.3249554987278174
0.2273,2,3.305192511039362
0.2273,3,3.305192511039362
0.2121,2,1.3249554987278174
0.197,3,-0.64225363850273
0.2273,1,3.305192511039362
0.2576,1,7.252638660581454
0.2424,1,5.272401648269909
0.2727,1,9.219847797812001
0.2576,1,7.252638660581454
0.2879,2,11.200084810123542
0.2576,9,7.252638660581454
0.303,14,13.16729394735409
0.3333,26,17.114740096896178
0.3182,45,15.14753095966563
0.3182,38,15.14753095966563
0.303,57,13.16729394735409
0.3333,40,17.114740096896178
0.3333,41,17.114740096896178
0.3485,53,19.094977109207726
0.3333,26,17.114740096896178
0.303,30,13.16729394735409
0.303,8,13.16729394735409
0.2727,9,9.219847797812001
0.2727,8,9.219847797812001
0.2576,5,7.252638660581454
0.2424,8,5.272401648269909
0.2576,7,7.252638660581454
0.2727,2,9.219847797812001
0.2879,3,11.200084810123542
0.2424,0,5.272401648269909
0.2879,2,11.200084810123542
0.2424,6,5.272401648269909
0.303,9,13.16729394735409
0.303,17,13.16729394735409
0.303,24,13.16729394735409
0.3485,33,19.094977109207726
0.4091,61,26.98986940829191
0.4242,90,28.957078545522457
0.4394,105,30.937315557833998
0.4545,98,32.904524695064545
0.4697,98,34.88476170737609
0.4242,66,28.957078545522457
0.4091,24,26.98986940829191
0.4091,16,26.98986940829191
0.4091,9,26.98986940829191
0.3939,8,25.00963239598036
0.3939,2,25.00963239598036
0.3485,6,19.094977109207726
0.3636,5,21.062186246438273
0.303,1,13.16729394735409
0.3182,0,15.14753095966563
0.3636,1,21.062186246438273
0.3485,1,19.094977109207726
0.3636,2,21.062186246438273
0.303,13,13.16729394735409
0.4242,15,28.957078545522457
0.5,13,38.83220785691818
0.5303,13,42.77965400646027
0.5303,0,42.77965400646027
0.4545,1,32.904524695064545
0.4242,1,28.957078545522457
0.4242,0,28.957078545522457
0.4242,2,28.957078545522457
0.4091,2,26.98986940829191
0.4545,4,32.904524695064545
0.4394,1,30.937315557833998
0.4394,0,30.937315557833998
0.3939,2,25.00963239598036
0.303,4,13.16729394735409
0.2879,0,11.200084810123542
0.2727,0,9.219847797812001
0.2273,0,3.305192511039362
0.2121,0,1.3249554987278174
0.2121,0,1.3249554987278174
0.2121,0,1.3249554987278174
0.1818,1,-2.6224906508142745
0.1818,0,-2.6224906508142745
0.1818,2,-2.6224906508142745
0.1818,10,-2.6224906508142745
0.197,8,-0.64225363850273
0.2121,13,1.3249554987278174
0.2727,8,9.219847797812001
0.303,6,13.16729394735409
0.3485,13,19.094977109207726
0.3333,18,17.114740096896178
0.3636,7,21.062186246438273
0.3485,10,19.094977109207726
0.3485,12,19.094977109207726
0.3182,10,15.14753095966563
0.303,4,13.16729394735409
0.3182,2,15.14753095966563
0.303,8,13.16729394735409
0.2727,3,9.219847797812001
0.2273,2,3.305192511039362
0.2273,3,3.305192511039362
0.2273,0,3.305192511039362
0.2273,0,3.305192511039362
0.2121,3,1.3249554987278174
0.2121,1,1.3249554987278174
0.2121,0,1.3249554987278174
0.2121,1,1.3249554987278174
0.2121,2,1.3249554987278174
0.2121,13,1.3249554987278174
0.2576,7,7.252638660581454
0.303,11,13.16729394735409
0.303,8,13.16729394735409
0.4091,20,26.98986940829191
0.4848,35,36.85197084460664
0.5,21,38.83220785691818
0.5152,19,40.81244486922973
0.5152,27,40.81244486922973
0.4848,30,36.85197084460664
0.4545,8,32.904524695064545
0.4091,6,26.98986940829191
0.3333,9,17.114740096896178
0.2879,3,11.200084810123542
0.2576,4,7.252638660581454
0.2121,0,1.3249554987278174
0.197,3,-0.64225363850273
0.197,0,-0.64225363850273
0.1667,1,-4.589699788044822
0.1667,0,-4.589699788044822
0.1212,0,-10.517382949898456
0.1212,1,-10.517382949898456
0.1212,1,-10.517382949898456
0.0909,1,-14.464829099440548
0.1212,4,-10.517382949898456
0.1364,10,-8.537145937586914
0.1818,7,-2.6224906508142745
0.2273,10,3.305192511039362
0.2273,7,3.305192511039362
0.2576,13,7.252638660581454
0.2576,18,7.252638660581454
0.2879,6,11.200084810123542
0.303,6,13.16729394735409
0.303,17,13.16729394735409
0.2121,6,1.3249554987278174
0.197,5,-0.64225363850273
0.2273,1,3.305192511039362
0.2121,3,1.3249554987278174
0.2576,3,7.252638660581454
0.2121,0,1.3249554987278174
0.197,0,-0.64225363850273
0.1818,0,-2.6224906508142745
0.1818,0,-2.6224906508142745
0.1667,0,-4.589699788044822
0.1818,1,-2.6224906508142745
0.1818,0,-2.6224906508142745
0.197,1,-0.64225363850273
0.1818,0,-2.6224906508142745
0.197,6,-0.64225363850273
0.2273,12,3.305192511039362
0.2273,10,3.305192511039362
0.2727,16,9.219847797812001
0.303,10,13.16729394735409
0.3182,13,15.14753095966563
0.3333,30,17.114740096896178
0.3333,31,17.114740096896178
0.3485,17,19.094977109207726
0.3333,22,17.114740096896178
0.303,15,13.16729394735409
0.303,5,13.16729394735409
0.2879,9,11.200084810123542
0.2879,6,11.200084810123542
0.2879,4,11.200084810123542
0.303,6,13.16729394735409
0.2879,4,11.200084810123542
0.3182,5,15.14753095966563
0.2879,5,11.200084810123542
0.2879,0,11.200084810123542
0.303,0,13.16729394735409
0.303,0,13.16729394735409
0.2879,1,11.200084810123542
0.2727,5,9.219847797812001
0.2727,11,9.219847797812001
0.303,15,13.16729394735409
0.3333,34,17.114740096896178
0.4091,43,26.98986940829191
0.4394,46,30.937315557833998
0.4545,60,32.904524695064545
0.4697,80,34.88476170737609
0.4545,83,32.904524695064545
0.4697,74,34.88476170737609
0.4697,60,34.88476170737609
0.4697,37,34.88476170737609
0.4545,27,32.904524695064545
0.4394,12,30.937315557833998
0.4394,12,30.937315557833998
0.4242,16,28.957078545522457
0.4394,10,30.937315557833998
0.4242,11,28.957078545522457
0.4242,12,28.957078545522457
0.4091,5,26.98986940829191
0.4242,2,28.957078545522457
0.4242,0,28.957078545522457
0.4242,1,28.957078545522457
0.4242,0,28.957078545522457
0.4091,1,26.98986940829191
0.4242,4,28.957078545522457
0.4242,4,28.957078545522457
0.4242,18,28.957078545522457
0.4545,10,32.904524695064545
0.4545,22,32.904524695064545
0.4394,12,30.937315557833998
0.4394,3,30.937315557833998
0.3333,3,17.114740096896178
0.303,2,13.16729394735409
0.2879,0,11.200084810123542
0.2576,0,7.252638660581454
0.2424,3,5.272401648269909
0.1818,1,-2.6224906508142745
0.197,0,-0.64225363850273
0.197,0,-0.64225363850273
0.1818,0,-2.6224906508142745
0.1818,0,-2.6224906508142745
0.1515,0,-6.569936800356366
0.1515,1,-6.569936800356366
0.1818,0,-2.6224906508142745
0.1818,3,-2.6224906508142745
0.1667,3,-4.589699788044822
0.1818,11,-2.6224906508142745
0.1818,5,-2.6224906508142745
0.2121,15,1.3249554987278174
0.2121,19,1.3249554987278174
0.2727,28,9.219847797812001
0.2879,16,11.200084810123542
0.2879,21,11.200084810123542
0.303,32,13.16729394735409
0.303,26,13.16729394735409
0.303,27,13.16729394735409
0.303,19,13.16729394735409
0.2879,11,11.200084810123542
0.303,5,13.16729394735409
0.2727,1,9.219847797812001
0.2576,1,7.252638660581454
0.3182,0,15.14753095966563
0.2879,1,11.200084810123542
0.2424,0,5.272401648269909
0.2424,1,5.272401648269909
0.2576,5,7.252638660581454
0.2727,0,9.219847797812001
0.2273,2,3.305192511039362
0.2576,3,7.252638660581454
0.197,9,-0.64225363850273
0.2273,10,3.305192511039362
0.2576,11,7.252638660581454
0.2879,25,11.200084810123542
0.3485,26,19.094977109207726
0.3788,29,23.04242325874982
0.3939,25,25.00963239598036
0.3939,16,25.00963239598036
0.3788,35,23.04242325874982
0.3939,26,25.00963239598036
0.3485,39,19.094977109207726
0.3333,21,17.114740096896178
0.3485,9,19.094977109207726
0.3333,2,17.114740096896178
0.2879,7,11.200084810123542
0.2879,11,11.200084810123542
0.2727,3,9.219847797812001
0.2879,0,11.200084810123542
0.2727,0,9.219847797812001
0.2727,1,9.219847797812001
0.2576,1,7.252638660581454
0.2576,0,7.252638660581454
0.2424,1,5.272401648269909
0.2576,5,7.252638660581454
0.2424,18,5.272401648269909
0.2424,11,5.272401648269909
0.2424,5,5.272401648269909
0.2879,8,11.200084810123542
0.2879,15,11.200084810123542
0.303,14,13.16729394735409
0.2879,17,11.200084810123542
0.303,10,13.16729394735409
0.3333,15,17.114740096896178
0.303,10,13.16729394735409
0.303,18,13.16729394735409
0.3182,12,15.14753095966563
0.303,11,13.16729394735409
0.3182,4,15.14753095966563
0.303,10,13.16729394735409
0.3182,4,15.14753095966563
0.3333,1,17.114740096896178
0.3182,3,15.14753095966563
0.3182,0,15.14753095966563
0.3182,0,15.14753095966563
0.3485,1,19.094977109207726
0.3333,0,17.114740096896178
0.3939,1,25.00963239598036
0.3939,1,25.00963239598036
0.4091,1,26.98986940829191
0.4091,0,26.98986940829191
0.4091,6,26.98986940829191
0.4242,4,28.957078545522457
0.4242,1,28.957078545522457
0.4394,0,30.937315557833998
0.4394,3,30.937315557833998
0.4242,1,28.957078545522457
0.4394,2,30.937315557833998
0.4394,2,30.937315557833998
0.4394,5,30.937315557833998
0.3333,9,17.114740096896178
0.3485,1,19.094977109207726
0.3333,4,17.114740096896178
0.3485,1,19.094977109207726
0.3485,0,19.094977109207726
0.3485,0,19.094977109207726
0.3485,2,19.094977109207726
0.3333,0,17.114740096896178
0.2879,1,11.200084810123542
0.2424,1,5.272401648269909
0.2576,10,7.252638660581454
0.2727,15,9.219847797812001
0.2879,13,11.200084810123542
0.303,18,13.16729394735409
0.303,14,13.16729394735409
0.3182,15,15.14753095966563
0.3333,15,17.114740096896178
0.3333,25,17.114740096896178
0.3182,21,15.14753095966563
0.303,18,13.16729394735409
0.3182,23,15.14753095966563
0.303,19,13.16729394735409
0.2727,7,9.219847797812001
0.303,6,13.16729394735409
0.2879,10,11.200084810123542
0.303,11,13.16729394735409
0.2879,3,11.200084810123542
0.2727,4,9.219847797812001
0.2273,3,3.305192511039362
0.2273,0,3.305192511039362
0.2273,1,3.305192511039362
0.2273,0,3.305192511039362
0.2273,0,3.305192511039362
0.2121,2,1.3249554987278174
0.2273,4,3.305192511039362
0.2576,9,7.252638660581454
0.2879,25,11.200084810123542
0.303,21,13.16729394735409
0.303,36,13.16729394735409
0.3182,51,15.14753095966563
0.3333,62,17.114740096896178
0.4091,70,26.98986940829191
0.4242,81,28.957078545522457
0.4545,100,32.904524695064545
0.4545,99,32.904524695064545
0.4242,54,28.957078545522457
0.4242,26,28.957078545522457
0.4091,22,26.98986940829191
0.3939,36,25.00963239598036
0.3788,7,23.04242325874982
0.3939,11,25.00963239598036
0.3939,3,25.00963239598036
0.3485,10,19.094977109207726
