instant,cnt,Predicted Y
1071,5,-64.08265824949937
1072,5,-64.04938016236406
1073,5,-64.01610207522873
1074,5,-63.982823988093415
1075,5,-63.94954590095809
1076,5,-63.91626781382277
1077,5,-63.882989726687455
1078,5,-63.84971163955213
1079,5,-63.81643355241681
1080,5,-63.783155465281496
1081,5,-63.749877378146174
1082,6,-63.71659929101086
1083,6,-63.683321203875536
1084,6,-63.650043116740214
1085,6,-63.6167650296049
1086,6,-63.58348694246958
1087,6,-63.550208855334255
1088,6,-63.51693076819894
1089,6,-63.48365268106362
1090,6,-63.450374593928295
1091,6,-63.41709650679298
1092,6,-63.38381841965766
1093,6,-63.350540332522336
1094,6,-63.31726224538702
1095,6,-63.2839841582517
1096,6,-63.250706071116376
1097,6,-63.21742798398106
1098,6,-63.18414989684574
1099,6,-63.150871809710424
1100,6,-63.1175937225751
1101,6,-63.08431563543978
1102,6,-63.051037548304464
1103,6,-63.01775946116914
1104,6,-62.98448137403382
1105,6,-62.951203286898505
1106,6,-62.91792519976318
1107,6,-62.88464711262786
1108,6,-62.851369025492545
1109,6,-62.81809093835722
1110,6,-62.7848128512219
1111,6,-62.751534764086585
1112,6,-62.71825667695126
1113,6,-62.68497858981594
1114,6,-62.651700502680626
1115,6,-62.618422415545304
1116,6,-62.58514432840999
1117,6,-62.551866241274666
1118,6,-62.518588154139344
1119,6,-62.48531006700403
1120,6,-62.45203197986871
1121,6,-62.418753892733385
1122,6,-62.38547580559807
1123,6,-62.35219771846275
1124,6,-62.318919631327425
1125,6,-62.28564154419211
1126,6,-62.25236345705679
1127,6,-62.219085369921466
1128,6,-62.18580728278615
1129,6,-62.15252919565083
1130,6,-62.119251108515506
1131,6,-62.08597302138019
1132,6,-62.05269493424487
1133,6,-62.019416847109554
1134,6,-61.98613875997423
1135,6,-61.95286067283891
1136,6,-61.919582585703594
1137,6,-61.88630449856827
1138,6,-61.85302641143295
1139,6,-61.819748324297635
1140,6,-61.78647023716231
1141,6,-61.75319215002699
1142,6,-61.719914062891675
1143,6,-61.68663597575635
1144,6,-61.65335788862103
1145,6,-61.620079801485716
1146,6,-61.58680171435039
1147,6,-61.55352362721507
1148,6,-61.520245540079756
1149,6,-61.486967452944434
1150,6,-61.45368936580912
1151,6,-61.4204112786738
1152,6,-61.387133191538474
1153,6,-61.35385510440316
1154,6,-61.32057701726784
1155,6,-61.287298930132515
1156,6,-61.2540208429972
1157,6,-61.22074275586188
1158,6,-61.187464668726555
1159,6,-61.15418658159124
1160,6,-61.12090849445592
1161,6,-61.087630407320596
1162,6,-61.05435232018528
1163,6,-61.02107423304996
1164,6,-60.987796145914636
1165,6,-60.95451805877932
1166,6,-60.921239971644
1167,6,-60.887961884508684
1168,6,-60.85468379737336
1169,6,-60.82140571023804
1170,6,-60.788127623102724
1171,6,-60.7548495359674
1172,6,-60.72157144883208
1173,6,-60.688293361696765
1174,6,-60.65501527456144
1175,6,-60.62173718742612
1176,6,-60.588459100290805
1177,6,-60.55518101315548
1178,6,-60.52190292602016
1179,6,-60.488624838884846
1180,6,-60.45534675174952
1181,6,-60.42206866461421
1182,6,-60.388790577478886
1183,6,-60.355512490343564
1184,6,-60.32223440320825
1185,6,-60.28895631607293
1186,6,-60.255678228937605
1187,6,-60.22240014180229
1188,6,-60.18912205466697
1189,6,-60.155843967531645
1190,6,-60.12256588039633
1191,6,-60.08928779326101
1192,6,-60.056009706125685
1193,6,-60.02273161899037
1194,6,-59.98945353185505
1195,6,-59.956175444719726
1196,6,-59.92289735758441
1197,6,-59.88961927044909
1198,6,-59.85634118331377
1199,6,-59.82306309617845
1200,6,-59.78978500904313
1201,6,-59.756506921907814
1202,6,-59.72322883477249
1203,6,-59.68995074763717
1204,6,-59.656672660501854
1205,6,-59.62339457336653
1206,6,-59.59011648623121
1207,6,-59.556838399095895
1208,6,-59.52356031196057
1209,6,-59.49028222482525
1210,6,-59.457004137689935
1211,6,-59.42372605055461
1212,6,-59.39044796341929
1213,6,-59.357169876283976
1214,6,-59.323891789148654
1215,6,-59.29061370201334
1216,6,-59.257335614878016
1217,6,-59.224057527742694
1218,6,-59.19077944060738
1219,6,-59.15750135347206
1220,6,-59.124223266336735
1221,6,-59.09094517920142
1222,6,-59.0576670920661
1223,6,-59.024389004930775
1224,6,-58.99111091779546
1225,6,-58.95783283066014
1226,6,-58.924554743524816
1227,6,-58.8912766563895
1228,6,-58.85799856925418
1229,6,-58.824720482118856
1230,6,-58.79144239498354
1231,6,-58.75816430784822
1232,6,-58.724886220712904
1233,6,-58.69160813357758
1234,6,-58.65833004644226
1235,6,-58.625051959306944
1236,6,-58.59177387217162
1237,6,-58.5584957850363
1238,6,-58.525217697900985
1239,6,-58.49193961076566
1240,6,-58.45866152363034
1241,6,-58.425383436495025
1242,6,-58.3921053493597
1243,6,-58.35882726222438
1244,6,-58.325549175089066
1245,6,-58.29227108795374
1246,6,-58.25899300081842
1247,6,-58.225714913683106
1248,6,-58.192436826547784
1249,6,-58.15915873941247
1250,6,-58.12588065227715
1251,6,-58.092602565141824
1252,6,-58.05932447800651
1253,6,-58.02604639087119
1254,6,-57.992768303735865
1255,6,-57.95949021660055
1256,6,-57.92621212946523
1257,6,-57.892934042329905
1258,6,-57.85965595519459
1259,6,-57.82637786805927
1260,6,-57.793099780923946
1261,6,-57.75982169378863
1262,6,-57.72654360665331
1263,6,-57.693265519517986
1264,6,-57.65998743238267
1265,6,-57.62670934524735
1266,6,-57.593431258112034
1267,6,-57.56015317097671
1268,6,-57.52687508384139
1269,6,-57.493596996706074
1270,6,-57.46031890957075
1271,6,-57.42704082243543
1272,6,-57.393762735300115
1273,6,-57.36048464816479
1274,6,-57.32720656102947
1275,6,-57.293928473894155
1276,6,-57.26065038675883
1277,6,-57.22737229962351
1278,6,-57.194094212488196
1279,6,-57.16081612535287
1280,6,-57.12753803821755
1281,6,-57.094259951082236
1282,6,-57.060981863946914
1283,6,-57.0277037768116
1284,6,-56.99442568967628
1285,6,-56.961147602540954
1286,6,-56.92786951540564
1287,6,-56.89459142827032
1288,6,-56.861313341134995
1289,6,-56.82803525399968
1290,6,-56.79475716686436
1291,6,-56.761479079729035
1292,6,-56.72820099259372
1293,6,-56.6949229054584
1294,6,-56.661644818323076
1295,6,-56.62836673118776
1296,6,-56.59508864405244
1297,6,-56.56181055691712
1298,6,-56.5285324697818
1299,6,-56.49525438264648
1300,6,-56.461976295511164
1301,6,-56.42869820837584
1302,6,-56.39542012124052
1303,6,-56.362142034105204
1304,6,-56.32886394696988
1305,6,-56.29558585983456
1306,6,-56.262307772699245
1307,6,-56.22902968556392
1308,6,-56.1957515984286
1309,6,-56.162473511293285
1310,6,-56.12919542415796
1311,6,-56.09591733702264
1312,6,-56.062639249887326
1313,6,-56.029361162752004
1314,6,-55.99608307561669
1315,6,-55.962804988481366
1316,6,-55.929526901346044
1317,6,-55.89624881421073
1318,7,-55.86297072707541
1319,7,-55.829692639940085
1320,7,-55.79641455280477
1321,7,-55.76313646566945
1322,7,-55.729858378534125
1323,7,-55.69658029139881
1324,7,-55.66330220426349
1325,7,-55.630024117128166
1326,7,-55.59674602999285
1327,7,-55.56346794285753
1328,7,-55.530189855722206
1329,7,-55.49691176858689
1330,7,-55.46363368145157
1331,7,-55.430355594316254
1332,7,-55.39707750718093
1333,7,-55.36379942004561
1334,7,-55.330521332910294
1335,7,-55.29724324577497
1336,7,-55.26396515863965
1337,7,-55.230687071504335
1338,7,-55.19740898436901
1339,7,-55.16413089723369
1340,7,-55.130852810098375
1341,7,-55.09757472296305
1342,7,-55.06429663582773
1343,7,-55.031018548692415
1344,7,-54.99774046155709
1345,7,-54.96446237442177
1346,7,-54.931184287286456
1347,7,-54.897906200151134
1348,7,-54.86462811301582
1349,7,-54.831350025880496
1350,7,-54.798071938745174
1351,7,-54.76479385160986
1352,7,-54.73151576447454
1353,7,-54.698237677339215
1354,7,-54.6649595902039
1355,7,-54.63168150306858
1356,7,-54.598403415933255
1357,7,-54.56512532879794
1358,7,-54.53184724166262
1359,7,-54.498569154527296
1360,7,-54.46529106739198
1361,7,-54.43201298025666
1362,7,-54.398734893121336
1363,7,-54.36545680598602
1364,7,-54.3321787188507
1365,7,-54.298900631715384
1366,7,-54.26562254458006
1367,7,-54.23234445744474
1368,7,-54.199066370309424
1369,7,-54.1657882831741
1370,7,-54.13251019603878
1371,7,-54.099232108903465
1372,7,-54.06595402176814
1373,7,-54.03267593463282
1374,7,-53.999397847497505
1375,7,-53.96611976036218
1376,7,-53.93284167322686
1377,7,-53.899563586091546
1378,7,-53.86628549895622
1379,7,-53.8330074118209
1380,7,-53.799729324685586
1381,7,-53.766451237550264
1382,7,-53.73317315041495
1383,7,-53.69989506327963
1384,7,-53.666616976144304
1385,7,-53.63333888900899
1386,7,-53.60006080187367
1387,7,-53.566782714738345
1388,7,-53.53350462760303
1389,7,-53.50022654046771
1390,7,-53.466948453332385
1391,7,-53.43367036619707
1392,7,-53.40039227906175
1393,7,-53.367114191926426
1394,7,-53.33383610479111
1395,7,-53.30055801765579
1396,7,-53.26727993052047
1397,7,-53.23400184338515
1398,7,-53.20072375624983
1399,7,-53.167445669114514
1400,7,-53.13416758197919
1401,7,-53.10088949484387
1402,7,-53.067611407708554
1403,7,-53.03433332057323
1404,7,-53.00105523343791
1405,7,-52.967777146302595
1406,7,-52.93449905916727
1407,7,-52.90122097203195
1408,7,-52.867942884896635
1409,7,-52.83466479776131
1410,7,-52.80138671062599
1411,7,-52.768108623490676
1412,7,-52.734830536355354
1413,7,-52.70155244922004
1414,7,-52.668274362084716
1415,7,-52.634996274949394
1416,7,-52.60171818781408
1417,7,-52.56844010067876
1418,7,-52.535162013543435
1419,7,-52.50188392640812
1420,7,-52.4686058392728
1421,7,-52.435327752137475
1422,7,-52.40204966500216
1423,7,-52.36877157786684
1424,7,-52.335493490731515
1425,7,-52.3022154035962
1426,7,-52.26893731646088
1427,7,-52.235659229325556
1428,7,-52.20238114219024
1429,7,-52.16910305505492
1430,7,-52.1358249679196
1431,7,-52.10254688078428
1432,7,-52.06926879364896
1433,7,-52.035990706513644
1434,7,-52.00271261937832
1435,7,-51.969434532243
1436,7,-51.936156445107684
1437,7,-51.90287835797236
1438,7,-51.86960027083704
1439,7,-51.836322183701725
1440,7,-51.8030440965664
1441,7,-51.76976600943108
1442,7,-51.736487922295765
1443,7,-51.70320983516044
1444,7,-51.66993174802512
1445,7,-51.636653660889806
1446,7,-51.603375573754484
1447,7,-51.57009748661917
1448,7,-51.536819399483846
1449,7,-51.503541312348524
1450,7,-51.47026322521321
1451,7,-51.43698513807789
1452,7,-51.403707050942565
1453,7,-51.37042896380725
1454,7,-51.33715087667193
1455,7,-51.303872789536605
1456,7,-51.27059470240129
1457,7,-51.23731661526597
1458,7,-51.204038528130646
1459,7,-51.17076044099533
1460,7,-51.13748235386001
1461,7,-51.104204266724686
1462,7,-51.07092617958937
1463,7,-51.03764809245405
1464,7,-51.004370005318734
1465,7,-50.97109191818341
1466,7,-50.93781383104809
1467,7,-50.904535743912774
1468,7,-50.87125765677745
1469,7,-50.83797956964213
1470,7,-50.804701482506815
1471,7,-50.77142339537149
1472,7,-50.73814530823617
1473,7,-50.704867221100855
1474,7,-50.67158913396553
1475,7,-50.63831104683021
1476,7,-50.605032959694896
1477,7,-50.57175487255957
1478,7,-50.53847678542425
1479,7,-50.505198698288936
1480,7,-50.471920611153614
1481,7,-50.4386425240183
1482,7,-50.40536443688298
1483,7,-50.372086349747654
1484,7,-50.33880826261234
1485,7,-50.30553017547702
1486,7,-50.272252088341695
1487,7,-50.23897400120638
1488,7,-50.20569591407106
1489,7,-50.172417826935735
1490,7,-50.13913973980042
1491,7,-50.1058616526651
1492,7,-50.072583565529776
1493,7,-50.03930547839446
1494,7,-50.00602739125914
1495,7,-49.97274930412382
1496,7,-49.9394712169885
1497,7,-49.90619312985318
1498,7,-49.872915042717864
1499,7,-49.83963695558254
1500,7,-49.80635886844722
1501,7,-49.773080781311904
1502,7,-49.73980269417658
1503,7,-49.70652460704126
1504,7,-49.673246519905945
1505,7,-49.63996843277062
1506,7,-49.6066903456353
1507,7,-49.573412258499985
1508,7,-49.54013417136466
1509,7,-49.50685608422934
1510,7,-49.473577997094026
1511,7,-49.4402999099587
1512,7,-49.40702182282339
1513,7,-49.373743735688066
1514,7,-49.340465648552744
1515,7,-49.30718756141743
1516,8,-49.27390947428211
1517,8,-49.240631387146784
1518,8,-49.20735330001147
1519,8,-49.17407521287615
1520,8,-49.140797125740825
1521,8,-49.10751903860551
1522,8,-49.07424095147019
1523,8,-49.040962864334865
1524,8,-49.00768477719955
1525,8,-48.97440669006423
1526,8,-48.941128602928906
1527,8,-48.90785051579359
1528,8,-48.87457242865827
1529,8,-48.84129434152295
1530,8,-48.80801625438763
1531,8,-48.77473816725231
1532,8,-48.741460080116994
1533,8,-48.70818199298167
1534,8,-48.67490390584635
1535,8,-48.641625818711034
1536,8,-48.60834773157571
1537,8,-48.57506964444039
1538,8,-48.541791557305075
1539,8,-48.50851347016975
1540,8,-48.47523538303443
1541,8,-48.441957295899115
1542,8,-48.40867920876379
1543,8,-48.37540112162847
1544,8,-48.342123034493156
1545,8,-48.308844947357834
1546,8,-48.27556686022252
1547,8,-48.242288773087196
1548,8,-48.209010685951874
1549,8,-48.17573259881656
1550,8,-48.14245451168124
1551,8,-48.109176424545915
1552,8,-48.0758983374106
1553,8,-48.04262025027528
1554,8,-48.009342163139955
1555,8,-47.97606407600464
1556,8,-47.94278598886932
1557,8,-47.909507901733996
1558,8,-47.87622981459868
1559,8,-47.84295172746336
1560,8,-47.809673640328036
1561,8,-47.77639555319272
1562,8,-47.7431174660574
1563,8,-47.709839378922084
1564,8,-47.67656129178676
1565,8,-47.64328320465144
1566,8,-47.610005117516124
1567,8,-47.5767270303808
1568,8,-47.54344894324548
1569,8,-47.510170856110165
1570,8,-47.47689276897484
1571,8,-47.44361468183952
1572,8,-47.410336594704205
1573,8,-47.37705850756888
1574,8,-47.34378042043356
1575,8,-47.310502333298246
1576,8,-47.27722424616292
1577,8,-47.2439461590276
1578,8,-47.210668071892286
1579,8,-47.177389984756964
1580,8,-47.14411189762165
1581,8,-47.11083381048633
1582,8,-47.077555723351004
1583,8,-47.04427763621569
1584,8,-47.01099954908037
1585,8,-46.977721461945045
1586,8,-46.94444337480973
1587,8,-46.91116528767441
1588,8,-46.877887200539085
1589,8,-46.84460911340377
1590,8,-46.81133102626845
1591,8,-46.778052939133126
1592,8,-46.74477485199781
1593,8,-46.71149676486249
1594,8,-46.67821867772717
1595,8,-46.64494059059185
1596,8,-46.61166250345653
1597,8,-46.578384416321214
1598,8,-46.54510632918589
1599,8,-46.51182824205057
1600,8,-46.478550154915254
1601,8,-46.44527206777993
1602,8,-46.41199398064461
1603,8,-46.378715893509295
1604,8,-46.34543780637397
1605,8,-46.31215971923865
1606,8,-46.278881632103335
1607,8,-46.24560354496801
1608,8,-46.21232545783269
1609,8,-46.179047370697376
1610,8,-46.14576928356205
1611,8,-46.11249119642674
1612,8,-46.079213109291416
1613,8,-46.045935022156094
1614,8,-46.01265693502078
1615,8,-45.97937884788546
1616,8,-45.946100760750134
1617,8,-45.91282267361482
1618,8,-45.8795445864795
1619,8,-45.846266499344175
1620,8,-45.81298841220886
1621,8,-45.77971032507354
1622,8,-45.746432237938215
1623,8,-45.7131541508029
1624,8,-45.67987606366758
1625,8,-45.646597976532256
1626,8,-45.61331988939694
1627,8,-45.58004180226162
1628,8,-45.5467637151263
1629,8,-45.51348562799098
1630,8,-45.48020754085566
1631,8,-45.446929453720344
1632,8,-45.41365136658502
1633,8,-45.3803732794497
1634,8,-45.347095192314384
1635,8,-45.31381710517906
1636,8,-45.28053901804374
1637,8,-45.247260930908425
1638,8,-45.2139828437731
1639,8,-45.18070475663778
1640,8,-45.147426669502465
1641,8,-45.11414858236714
1642,8,-45.08087049523182
1643,8,-45.047592408096506
1644,8,-45.014314320961184
1645,8,-44.98103623382587
1646,8,-44.947758146690546
1647,8,-44.914480059555224
1648,8,-44.88120197241991
1649,8,-44.84792388528459
1650,8,-44.814645798149265
1651,8,-44.78136771101395
1652,8,-44.74808962387863
1653,8,-44.714811536743305
1654,8,-44.68153344960799
1655,8,-44.64825536247267
1656,8,-44.614977275337345
1657,8,-44.58169918820203
1658,8,-44.54842110106671
1659,8,-44.515143013931386
1660,8,-44.48186492679607
1661,8,-44.44858683966075
1662,8,-44.41530875252543
1663,8,-44.38203066539011
1664,8,-44.34875257825479
1665,8,-44.315474491119474
1666,8,-44.28219640398415
1667,8,-44.24891831684883
1668,8,-44.215640229713514
1669,8,-44.18236214257819
1670,8,-44.14908405544287
1671,8,-44.115805968307555
1672,8,-44.08252788117223
1673,8,-44.04924979403691
1674,8,-44.015971706901595
1675,8,-43.98269361976627
1676,8,-43.94941553263095
1677,8,-43.916137445495636
1678,8,-43.882859358360314
1679,8,-43.849581271225
1680,8,-43.816303184089676
1681,8,-43.783025096954354
1682,8,-43.74974700981904
1683,8,-43.71646892268372
1684,8,-43.683190835548395
1685,8,-43.64991274841308
1686,8,-43.61663466127776
1687,8,-43.583356574142435
1688,8,-43.55007848700712
1689,8,-43.5168003998718
1690,8,-43.483522312736476
1691,8,-43.45024422560116
1692,8,-43.41696613846584
1693,8,-43.38368805133052
1694,8,-43.3504099641952
1695,8,-43.31713187705988
1696,8,-43.283853789924564
1697,8,-43.25057570278924
1698,9,-43.21729761565392
1699,9,-43.184019528518604
1700,9,-43.15074144138328
1701,9,-43.11746335424796
1702,9,-43.084185267112645
1703,9,-43.05090717997732
1704,9,-43.017629092842
1705,9,-42.984351005706685
1706,9,-42.95107291857136
1707,9,-42.91779483143604
1708,9,-42.884516744300726
1709,9,-42.8512386571654
1710,9,-42.81796057003009
1711,9,-42.784682482894766
1712,9,-42.751404395759444
1713,9,-42.71812630862413
1714,9,-42.68484822148881
1715,9,-42.651570134353484
1716,9,-42.61829204721817
1717,9,-42.58501396008285
1718,9,-42.551735872947525
1719,9,-42.51845778581221
1720,9,-42.48517969867689
1721,9,-42.451901611541565
1722,9,-42.41862352440625
1723,9,-42.38534543727093
1724,9,-42.352067350135606
1725,9,-42.31878926300029
1726,9,-42.28551117586497
1727,9,-42.25223308872965
1728,9,-42.21895500159433
1729,9,-42.18567691445901
1730,9,-42.152398827323694
1731,9,-42.11912074018837
1732,9,-42.08584265305305
1733,9,-42.052564565917734
1734,9,-42.01928647878241
1735,9,-41.98600839164709
1736,9,-41.952730304511775
1737,9,-41.91945221737645
1738,9,-41.88617413024113
1739,9,-41.852896043105815
1740,9,-41.81961795597049
1741,9,-41.78633986883517
1742,9,-41.753061781699856
1743,9,-41.71978369456453
1744,9,-41.68650560742922
1745,9,-41.653227520293896
1746,9,-41.619949433158574
1747,9,-41.58667134602326
1748,9,-41.55339325888794
1749,9,-41.520115171752614
1750,9,-41.4868370846173
1751,9,-41.45355899748198
1752,9,-41.420280910346655
1753,9,-41.38700282321134
1754,9,-41.35372473607602
1755,9,-41.320446648940695
1756,9,-41.28716856180538
1757,9,-41.25389047467006
1758,9,-41.220612387534736
1759,9,-41.18733430039942
1760,9,-41.1540562132641
1761,9,-41.12077812612878
1762,9,-41.08750003899346
1763,9,-41.05422195185814
1764,9,-41.020943864722824
1765,9,-40.9876657775875
1766,9,-40.95438769045218
1767,9,-40.921109603316864
1768,9,-40.88783151618154
1769,9,-40.85455342904622
1770,9,-40.821275341910905
1771,9,-40.78799725477558
1772,9,-40.75471916764026
